Timestamp,X_Mag_Ga,Y_Mag_Ga,Z_Mag_Ga
504,-0.291241,-0.305839,0.165693
505,-0.258394,-0.351095,0.166423
506,-0.218248,-0.370803,0.184672
507,-0.165693,-0.39854,0.178832
508,-0.112409,-0.418978,0.156204
509,-0.00146,-0.389781,0.152555
510,0.081752,-0.308029,0.145255
511,0.118978,-0.210219,0.115328
512,0.10365,-0.110219,0.092701
513,0.070073,-0.058394,0.09781
514,0.021898,-0.016058,0.10438
515,-0.063504,0.016058,0.112409
516,-0.138686,0.019708,0.075912
517,-0.213139,-0.011679,0.1
518,-0.251095,-0.050365,0.143066
519,-0.281022,-0.107299,0.170073
520,-0.30438,-0.164234,0.169343
521,-0.309489,-0.218978,0.170803
522,-0.308029,-0.262774,0.161314
523,-0.329197,-0.213869,0.111679
524,-0.324818,-0.165693,0.1
525,-0.29781,-0.094891,0.067883
526,-0.248175,-0.035766,0.09854
527,-0.228467,-0.024088,0.120438
528,-0.223358,-0.024818,0.131387
529,-0.30146,-0.106569,0.117518
530,-0.326277,-0.20073,0.124088
531,-0.314599,-0.272263,0.137226
532,-0.272993,-0.325547,0.175182
533,-0.229197,-0.340876,0.206569
534,-0.236496,-0.330657,0.208029
535,-0.291241,-0.251825,0.194161
536,-0.286131,-0.267153,0.193431
537,-0.290511,-0.233577,0.19781
538,-0.270803,-0.260584,0.216058
539,-0.264234,-0.172263,0.224088
540,-0.253285,-0.115328,0.210949
541,-0.210949,-0.063504,0.206569
542,-0.181022,-0.045255,0.205839
543,-0.186861,-0.059854,0.218248
544,-0.20365,-0.073723,0.221168
545,-0.20365,-0.077372,0.223358
546,-0.20073,-0.083942,0.229927
547,-0.185401,-0.086131,0.238686
548,-0.186131,-0.081752,0.235766
549,-0.181022,-0.107299,0.252555
550,-0.189051,-0.135036,0.260584
551,-0.205839,-0.166423,0.263504
552,-0.217518,-0.211679,0.260584
553,-0.243066,-0.232847,0.244526
554,-0.254015,-0.242336,0.233577
555,-0.270073,-0.234307,0.223358
556,-0.256934,-0.264964,0.227007
557,-0.221168,-0.305109,0.235036
558,-0.20292,-0.312409,0.243066
559,-0.178102,-0.305109,0.254745
560,-0.111679,-0.315328,0.261314
561,-0.108029,-0.30073,0.267153
562,-0.140876,-0.275912,0.274453
563,-0.211679,-0.255474,0.258394
564,-0.261314,-0.259124,0.224818
565,-0.286131,-0.262774,0.19562
566,-0.30146,-0.270803,0.166423
567,-0.307299,-0.281752,0.147445
568,-0.308029,-0.293431,0.133577
569,-0.286861,-0.321898,0.156934
570,-0.278102,-0.313869,0.174453
571,-0.291241,-0.276642,0.181752
572,-0.283942,-0.208029,0.208759
573,-0.277372,-0.127007,0.189781
574,-0.259124,-0.069343,0.159124
575,-0.254015,-0.040146,0.087591
576,-0.244526,-0.062774,-0.009489
577,-0.240146,-0.10365,-0.052555
578,-0.237956,-0.149635,-0.077372
579,-0.245985,-0.194161,-0.081022
580,-0.251095,-0.259124,-0.070803
581,-0.251095,-0.306569,-0.048905
582,-0.251825,-0.367153,0.023358
583,-0.240146,-0.386131,0.054745
584,-0.223358,-0.4,0.073723
585,-0.19635,-0.410219,0.110219
586,-0.189051,-0.410949,0.121898
587,-0.213139,-0.394891,0.016788
588,-0.207299,-0.358394,-0.043796
589,-0.217518,-0.30219,-0.077372
590,-0.216058,-0.333577,-0.060584
591,-0.19562,-0.375182,-0.033577
592,-0.171533,-0.420438,0.054745
593,-0.181752,-0.413869,0.121898
594,-0.212409,-0.40219,0.120438
595,-0.207299,-0.39708,0.016788
596,-0.216058,-0.318978,-0.068613
597,-0.215328,-0.245985,-0.09708
598,-0.212409,-0.183212,-0.10146
599,-0.213139,-0.176642,-0.1
600,-0.216788,-0.29854,-0.079562
601,-0.212409,-0.394161,0.013869
602,-0.193431,-0.408759,0.127737
603,-0.208759,-0.406569,0.09854
604,-0.206569,-0.406569,0.041606
605,-0.218978,-0.342336,-0.051825
606,-0.205839,-0.227007,-0.105109
607,-0.183942,-0.141606,-0.105109
608,-0.183942,-0.127737,-0.10073
609,-0.19562,-0.243066,-0.108759
610,-0.2,-0.336496,-0.067883
611,-0.235766,-0.389051,0.048175
612,-0.231387,-0.378832,0.148905
613,-0.209489,-0.361314,0.19781
614,-0.162774,-0.339416,0.238686
615,-0.189781,-0.321898,0.240876
616,-0.193431,-0.386131,0.176642
617,-0.164234,-0.419708,0.121168
618,-0.164964,-0.408029,0.157664
619,-0.20146,-0.381022,0.178102
620,-0.234307,-0.358394,0.177372
621,-0.243796,-0.349635,0.181022
622,-0.20292,-0.364964,0.2
623,-0.140876,-0.370073,0.218978
624,-0.143066,-0.360584,0.224818
625,-0.134307,-0.371533,0.218248
626,-0.110949,-0.371533,0.218978
627,-0.132847,-0.381752,0.206569
628,-0.149635,-0.388321,0.194161
629,-0.188321,-0.383212,0.186131
630,-0.224818,-0.370073,0.173723
631,-0.264964,-0.340876,0.161314
632,-0.294161,-0.316058,0.136496
633,-0.321168,-0.246715,0.128467
634,-0.324818,-0.213869,0.127007
635,-0.323358,-0.186861,0.127007
636,-0.327737,-0.194161,0.10365
637,-0.326277,-0.250365,0.091241
638,-0.310219,-0.3,0.10292
639,-0.275912,-0.350365,0.121168
640,-0.251825,-0.370803,0.133577
641,-0.224818,-0.386131,0.145985
642,-0.172993,-0.39708,0.173723
643,-0.131387,-0.388321,0.2
644,-0.085401,-0.372993,0.216058
645,-0.056934,-0.363504,0.218978
646,-0.041606,-0.363504,0.213139
647,-0.031387,-0.360584,0.208759
648,-0.022628,-0.354015,0.212409
649,-0.027737,-0.357664,0.212409
650,-0.027737,-0.318248,0.241606
651,0.029197,-0.225547,0.241606
652,0.059124,-0.134307,0.205109
653,0.055474,-0.072263,0.164234
654,0.008029,-0.014599,0.131387
655,-0.076642,0.015328,0.118248
656,-0.173723,-0.00146,0.136496
657,-0.20365,-0.023358,0.157664
658,-0.227737,-0.040876,0.159124
659,-0.235766,-0.044526,0.153285
660,-0.224088,-0.035766,0.154745
661,-0.153285,-0.019708,0.184672
662,-0.191971,-0.019708,0.160584
663,-0.243066,-0.041606,0.130657
664,-0.278102,-0.077372,0.127737
665,-0.30365,-0.120438,0.132117
666,-0.310219,-0.146715,0.139416
667,-0.294891,-0.125547,0.156934
668,-0.258394,-0.078832,0.172993
669,-0.20146,-0.043796,0.191971
670,-0.136496,-0.032117,0.207299
671,-0.116058,-0.036496,0.214599
672,-0.147445,-0.037226,0.210949
673,-0.208029,-0.063504,0.207299
674,-0.258394,-0.108759,0.20292
675,-0.274453,-0.135036,0.19781
676,-0.285401,-0.155474,0.192701
677,-0.293431,-0.167153,0.187591
678,-0.284672,-0.138686,0.187591
679,-0.243796,-0.070073,0.179562
680,-0.189781,-0.032117,0.181752
681,-0.10073,-0.015328,0.188321
682,-0.011679,-0.033577,0.181752
683,-0.020438,-0.028467,0.182482
684,-0.027007,-0.016058,0.164234
685,-0.021168,-0.010949,0.151095
686,-0.024088,-0.008029,0.146715
687,-0.050365,0.00146,0.143796
688,-0.083942,0.005839,0.146715
689,-0.124818,0.0,0.159854
690,-0.157664,-0.005109,0.158394
691,-0.179562,-0.005839,0.139416
692,-0.19635,-0.008759,0.121898
693,-0.210949,-0.014599,0.116788
694,-0.262774,-0.055474,0.114599
695,-0.29708,-0.1,0.113139
696,-0.310219,-0.127737,0.118978
697,-0.315328,-0.145985,0.118248
698,-0.316058,-0.156934,0.126277
699,-0.307299,-0.152555,0.155474
700,-0.289781,-0.128467,0.172993
701,-0.238686,-0.074453,0.191971
702,-0.205839,-0.061314,0.208029
703,-0.186861,-0.070803,0.224818
704,-0.208759,-0.090511,0.227737
705,-0.241606,-0.121898,0.224088
706,-0.253285,-0.105109,0.20219
707,-0.237956,-0.054745,0.168613
708,-0.236496,-0.034307,0.128467
709,-0.246715,-0.035766,0.092701
710,-0.255474,-0.044526,0.064964
711,-0.257664,-0.045255,0.070073
712,-0.259124,-0.045985,0.078832
713,-0.256934,-0.045255,0.10219
714,-0.258394,-0.054015,0.129197
715,-0.256934,-0.069343,0.162044
716,-0.257664,-0.09854,0.194161
717,-0.254015,-0.122628,0.214599
718,-0.247445,-0.045985,0.133577
719,-0.261314,-0.053285,0.113869
720,-0.278832,-0.070803,0.10365
721,-0.258394,-0.057664,0.139416
722,-0.261314,-0.125547,0.208759
723,-0.283942,-0.143796,0.191241
724,-0.277372,-0.076642,0.130657
725,-0.289051,-0.083942,0.060584
726,-0.30365,-0.116788,0.045255
727,-0.316788,-0.154015,0.041606
728,-0.322628,-0.172263,0.051095
729,-0.325547,-0.177372,0.080292
730,-0.327737,-0.20365,0.093431
731,-0.327737,-0.231387,0.10292
