Timestamp,X_Mag_Ga,Y_Mag_Ga,Z_Mag_Ga
259,-0.285401,-0.122628,-0.020438
260,-0.288321,-0.145985,-0.030657
261,-0.291241,-0.19708,-0.041606
262,-0.281022,-0.251825,-0.052555
263,-0.259124,-0.311679,-0.050365
264,-0.212409,-0.368613,-0.042336
265,-0.040876,-0.430657,0.083212
266,0.026277,-0.394891,0.10365
267,0.027007,-0.393431,0.106569
268,0.018978,-0.4,0.10438
269,0.007299,-0.408759,0.078832
270,0.020438,-0.4,0.108029
271,-0.018978,-0.416058,0.134307
272,-0.027007,-0.408029,0.162044
273,0.025547,-0.394161,0.121168
274,-0.00292,-0.405839,0.138686
275,0.018978,-0.39708,0.125547
276,0.031387,-0.392701,0.108759
277,-0.00219,-0.412409,0.113139
278,0.043796,-0.379562,0.120438
279,0.078102,-0.333577,0.136496
280,0.089781,-0.287591,0.167883
281,0.082482,-0.263504,0.189781
282,0.073723,-0.219708,0.210949
283,0.058394,-0.2,0.226277
284,0.017518,-0.162774,0.253285
285,-0.059854,-0.132117,0.275912
286,-0.169343,-0.136496,0.272263
287,-0.222628,-0.117518,0.242336
288,-0.257664,-0.09708,0.2
289,-0.264964,-0.056204,0.133577
290,-0.255474,-0.037956,0.091241
291,-0.258394,-0.041606,0.064964
292,-0.276642,-0.09708,-0.010219
293,-0.286861,-0.127007,-0.019708
294,-0.286131,-0.140876,-0.030657
295,-0.30073,-0.148175,-0.011679
296,-0.318248,-0.131387,0.057664
297,-0.314599,-0.117518,0.091241
298,-0.289051,-0.092701,0.144526
299,-0.242336,-0.091241,0.211679
300,-0.216788,-0.110949,0.243066
301,-0.20073,-0.137956,0.262044
302,-0.178832,-0.154745,0.275182
303,-0.171533,-0.208759,0.284672
304,-0.206569,-0.224088,0.270803
305,-0.227007,-0.205109,0.262044
306,-0.228467,-0.186131,0.259854
307,-0.216058,-0.159854,0.263504
308,-0.20292,-0.129927,0.259124
309,-0.181022,-0.116058,0.263504
310,-0.162774,-0.110219,0.266423
311,-0.158394,-0.09635,0.261314
312,-0.137226,-0.081752,0.255474
313,-0.113869,-0.072993,0.251825
314,-0.115328,-0.067153,0.249635
315,-0.123358,-0.048905,0.232847
316,-0.133577,-0.032117,0.215328
317,-0.145255,-0.033577,0.216788
318,-0.187591,-0.046715,0.212409
319,-0.239416,-0.065693,0.192701
320,-0.267153,-0.09562,0.189051
321,-0.280292,-0.112409,0.188321
322,-0.286861,-0.122628,0.186861
323,-0.283212,-0.147445,0.205109
324,-0.283212,-0.179562,0.213869
325,-0.292701,-0.210219,0.206569
326,-0.29854,-0.227737,0.19708
327,-0.30073,-0.227737,0.19562
328,-0.291241,-0.233577,0.208029
329,-0.289781,-0.244526,0.209489
330,-0.291241,-0.263504,0.20146
331,-0.30292,-0.251095,0.187591
332,-0.317518,-0.206569,0.169343
333,-0.311679,-0.161314,0.167153
334,-0.294891,-0.121898,0.171533
335,-0.274453,-0.088321,0.170803
336,-0.259854,-0.067883,0.167883
337,-0.247445,-0.045255,0.145985
338,-0.256934,-0.048175,0.133577
339,-0.288321,-0.081752,0.121898
340,-0.327007,-0.161314,0.116058
341,-0.335036,-0.245985,0.09562
342,-0.310219,-0.322628,0.093431
343,-0.270073,-0.372263,0.119708
344,-0.241606,-0.389781,0.140876
345,-0.167153,-0.406569,0.180292
346,-0.092701,-0.407299,0.186861
347,-0.019708,-0.39708,0.169343
348,0.026277,-0.372263,0.163504
349,0.045255,-0.323358,0.19781
350,0.016788,-0.292701,0.240146
351,-0.035036,-0.258394,0.275182
352,-0.1,-0.266423,0.284672
353,-0.19708,-0.267883,0.268613
354,-0.264234,-0.231387,0.234307
355,-0.314599,-0.20073,0.170073
356,-0.334307,-0.232847,0.10073
357,-0.305109,-0.314599,0.032117
358,-0.273723,-0.364964,0.040876
359,-0.225547,-0.408759,0.071533
360,-0.181752,-0.416788,0.143796
361,-0.116058,-0.391971,0.208759
362,-0.116788,-0.372993,0.229197
363,-0.135036,-0.353285,0.243796
364,-0.189051,-0.341606,0.238686
365,-0.243066,-0.312409,0.225547
366,-0.250365,-0.326277,0.211679
367,-0.258394,-0.341606,0.189781
368,-0.278832,-0.333577,0.170803
369,-0.29927,-0.30292,0.164964
370,-0.324818,-0.261314,0.137956
371,-0.336496,-0.218978,0.072993
372,-0.323358,-0.205109,0.012409
373,-0.29927,-0.194161,-0.032117
374,-0.234307,-0.189051,-0.09635
375,-0.19635,-0.179562,-0.113869
376,-0.215328,-0.151825,-0.09854
377,-0.224818,-0.127737,-0.083942
378,-0.253285,-0.094161,-0.039416
379,-0.249635,-0.089781,-0.038686
380,-0.239416,-0.09562,-0.054015
381,-0.240146,-0.111679,-0.064964
382,-0.235766,-0.149635,-0.085401
383,-0.223358,-0.153285,-0.092701
384,-0.239416,-0.2,-0.092701
385,-0.248175,-0.213139,-0.086131
386,-0.237226,-0.245985,-0.091241
387,-0.227007,-0.274453,-0.091971
388,-0.189781,-0.30073,-0.10073
389,-0.145255,-0.319708,-0.106569
390,-0.136496,-0.334307,-0.1
391,-0.155474,-0.332117,-0.09708
392,-0.164234,-0.324088,-0.09927
393,-0.183212,-0.305109,-0.10365
394,-0.19781,-0.289051,-0.10292
395,-0.206569,-0.265693,-0.105109
396,-0.210219,-0.237956,-0.107299
397,-0.210219,-0.226277,-0.108759
398,-0.206569,-0.205839,-0.110949
399,-0.2,-0.183212,-0.110949
400,-0.191241,-0.157664,-0.110949
401,-0.181752,-0.143796,-0.110949
402,-0.176642,-0.132117,-0.108759
403,-0.170073,-0.131387,-0.110949
404,-0.162774,-0.143796,-0.116788
405,-0.159124,-0.145255,-0.118248
406,-0.144526,-0.145255,-0.121168
407,-0.135036,-0.151825,-0.124088
408,-0.135766,-0.160584,-0.126277
409,-0.124818,-0.157664,-0.125547
410,-0.10365,-0.161314,-0.127737
411,-0.090511,-0.174453,-0.129927
412,-0.086861,-0.177372,-0.130657
413,-0.084672,-0.177372,-0.131387
414,-0.082482,-0.176642,-0.129197
415,-0.083942,-0.20438,-0.132847
416,-0.089051,-0.280292,-0.123358
417,-0.118978,-0.348175,-0.091241
418,-0.139416,-0.361314,-0.078832
419,-0.147445,-0.367153,-0.073723
420,-0.156204,-0.374453,-0.063504
421,-0.167883,-0.39927,-0.029927
422,-0.181022,-0.418978,0.018978
423,-0.185401,-0.421898,0.037956
424,-0.178832,-0.419708,0.018978
425,-0.167883,-0.417518,0.00073
426,-0.154015,-0.411679,-0.014599
427,-0.149635,-0.410219,-0.016788
428,-0.151825,-0.415328,-0.009489
429,-0.154015,-0.415328,-0.008029
430,-0.171533,-0.40292,-0.022628
431,-0.185401,-0.391971,-0.032117
432,-0.19562,-0.39635,-0.017518
433,-0.19781,-0.410219,0.010219
434,-0.20073,-0.421168,0.055474
435,-0.211679,-0.416788,0.086131
436,-0.213139,-0.416058,0.10073
437,-0.213139,-0.412409,0.124818
438,-0.221898,-0.40219,0.140876
439,-0.320438,-0.292701,0.110949
440,-0.330657,-0.191971,0.040876
441,-0.263504,-0.143066,-0.059124
442,-0.190511,-0.108759,-0.092701
443,-0.154015,-0.094161,-0.09708
444,-0.153285,-0.084672,-0.091241
445,-0.169343,-0.061314,-0.069343
446,-0.170073,-0.040876,-0.051825
447,-0.181752,-0.042336,-0.047445
448,-0.193431,-0.042336,-0.039416
449,-0.183212,-0.047445,-0.051825
450,-0.210949,-0.054745,-0.040876
451,-0.172263,-0.014599,-0.010949
452,-0.135036,0.010949,0.026277
453,-0.10438,0.021168,0.070073
454,-0.072263,0.017518,0.10438
455,-0.034307,0.00292,0.132847
456,0.005109,-0.022628,0.153285
457,0.032847,-0.050365,0.166423
458,0.056934,-0.09708,0.188321
459,0.054015,-0.09635,0.191241
460,0.065693,-0.118978,0.194891
461,0.072263,-0.136496,0.19635
462,0.075182,-0.148905,0.19781
463,0.084672,-0.182482,0.193431
464,0.086131,-0.210219,0.194891
465,0.090511,-0.209489,0.189051
466,0.094161,-0.166423,0.175182
467,0.078832,-0.117518,0.174453
468,0.043796,-0.066423,0.175182
469,0.007299,-0.030657,0.167883
470,-0.040146,-0.007299,0.163504
471,-0.071533,0.005109,0.151825
472,-0.09927,0.014599,0.129197
473,-0.164964,0.009489,0.078832
474,-0.243066,-0.037956,0.035036
475,-0.284672,-0.10292,-0.00146
476,-0.30146,-0.152555,-0.008759
477,-0.311679,-0.181022,-0.00365
478,-0.315328,-0.192701,0.00073
479,-0.319708,-0.208759,0.007299
480,-0.324088,-0.191241,0.023358
481,-0.325547,-0.180292,0.034307
482,-0.325547,-0.175912,0.037956
483,-0.321168,-0.154015,0.043066
484,-0.306569,-0.113139,0.047445
485,-0.266423,-0.053285,0.059854
486,-0.235766,-0.024818,0.072993
487,-0.205109,-0.00438,0.086861
488,-0.164964,0.009489,0.106569
489,-0.137956,0.011679,0.119708
490,-0.123358,0.014599,0.124818
491,-0.133577,0.013869,0.113869
492,-0.151095,0.013139,0.1
493,-0.162044,0.010949,0.089051
494,-0.164964,0.010219,0.081022
495,-0.137226,0.016788,0.093431
496,-0.092701,0.020438,0.09781
497,-0.080292,0.018248,0.09562
498,-0.081752,0.019708,0.087591
499,-0.108029,0.020438,0.071533
500,-0.134307,0.016058,0.062044
501,-0.155474,0.010949,0.055474
502,-0.167883,0.006569,0.054745
503,-0.177372,0.00365,0.055474
504,-0.189051,0.0,0.062044
505,-0.189051,0.00146,0.074453
506,-0.186861,0.00146,0.071533
507,-0.189051,0.00219,0.066423
508,-0.189781,0.0,0.065693
509,-0.189051,-0.00073,0.066423
510,-0.192701,-0.00073,0.070073
511,-0.194891,-0.00146,0.073723
512,-0.20219,-0.00438,0.076642
513,-0.209489,-0.008029,0.080292
514,-0.224088,-0.016058,0.075182
515,-0.240146,-0.028467,0.072263
516,-0.249635,-0.036496,0.064234
517,-0.253285,-0.040146,0.059124
518,-0.257664,-0.044526,0.056934
519,-0.255474,-0.043066,0.059124
520,-0.244526,-0.031387,0.063504
521,-0.227007,-0.018248,0.064964
522,-0.205839,-0.007299,0.060584
523,-0.187591,0.00073,0.053285
524,-0.171533,0.006569,0.048905
525,-0.158394,0.008759,0.041606
526,-0.148175,0.009489,0.033577
527,-0.134307,0.010949,0.025547
528,-0.121898,0.008759,0.017518
529,-0.110949,0.006569,0.009489
530,-0.10073,0.00292,-0.00146
531,-0.086861,-0.00219,-0.013869
532,-0.075182,-0.008029,-0.021898
533,-0.058394,-0.018978,-0.034307
534,-0.047445,-0.027737,-0.042336
535,-0.035036,-0.035036,-0.048175
536,-0.024088,-0.043066,-0.049635
537,-0.016058,-0.050365,-0.054745
538,-0.013139,-0.057664,-0.059854
539,-0.007299,-0.070803,-0.068613
540,-0.007299,-0.083212,-0.078832
541,-0.008759,-0.092701,-0.084672
542,-0.013869,-0.10219,-0.092701
543,-0.018248,-0.107299,-0.09781
544,-0.021898,-0.110219,-0.10073
545,-0.027007,-0.116058,-0.10438
546,-0.032117,-0.116788,-0.106569
547,-0.043066,-0.110219,-0.108029
548,-0.053285,-0.108029,-0.108029
549,-0.058394,-0.109489,-0.110949
550,-0.062044,-0.108759,-0.110949
551,-0.066423,-0.110219,-0.112409
552,-0.070073,-0.111679,-0.114599
553,-0.074453,-0.113139,-0.116058
554,-0.085401,-0.116788,-0.118248
555,-0.1,-0.114599,-0.117518
556,-0.113869,-0.114599,-0.116788
557,-0.119708,-0.105109,-0.111679
558,-0.130657,-0.09927,-0.108029
559,-0.136496,-0.09562,-0.105839
560,-0.138686,-0.090511,-0.10219
561,-0.134307,-0.083942,-0.09854
562,-0.137956,-0.081022,-0.09635
563,-0.144526,-0.076642,-0.091971
564,-0.148175,-0.070803,-0.086861
565,-0.158394,-0.063504,-0.078832
566,-0.166423,-0.054015,-0.067153
567,-0.169343,-0.047445,-0.060584
568,-0.176642,-0.045255,-0.051825
569,-0.181752,-0.043066,-0.047445
570,-0.189781,-0.040876,-0.040146
571,-0.191971,-0.039416,-0.037956
572,-0.194161,-0.036496,-0.031387
573,-0.20219,-0.028467,-0.014599
574,-0.213869,-0.024088,0.009489
575,-0.223358,-0.022628,0.029927
576,-0.229927,-0.023358,0.044526
577,-0.230657,-0.021168,0.059854
578,-0.231387,-0.019708,0.070803
579,-0.236496,-0.021898,0.077372
580,-0.235766,-0.024088,0.084672
581,-0.242336,-0.027737,0.092701
582,-0.245255,-0.032117,0.10073
583,-0.248175,-0.033577,0.10365
584,-0.248905,-0.033577,0.105839
585,-0.251095,-0.036496,0.108029
586,-0.247445,-0.034307,0.105839
587,-0.247445,-0.032117,0.1
588,-0.237226,-0.024818,0.089781
589,-0.235766,-0.023358,0.075182
590,-0.230657,-0.021168,0.051825
591,-0.213869,-0.013869,0.040146
592,-0.19635,-0.008759,0.024818
593,-0.184672,-0.009489,0.008029
594,-0.177372,-0.016788,-0.012409
595,-0.168613,-0.025547,-0.032847
596,-0.161314,-0.026277,-0.039416
597,-0.148905,-0.027007,-0.044526
598,-0.142336,-0.033577,-0.055474
599,-0.137956,-0.040876,-0.064234
600,-0.137226,-0.043796,-0.067153
601,-0.135766,-0.043066,-0.067883
602,-0.133577,-0.046715,-0.068613
603,-0.132117,-0.039416,-0.062774
604,-0.125547,-0.040876,-0.066423
605,-0.118978,-0.037956,-0.064234
606,-0.108759,-0.032117,-0.058394
607,-0.091971,-0.029197,-0.054745
608,-0.074453,-0.037226,-0.063504
609,-0.058394,-0.039416,-0.063504
610,-0.041606,-0.043066,-0.062044
611,-0.029197,-0.058394,-0.070803
612,-0.013869,-0.072993,-0.076642
613,-0.00146,-0.089781,-0.081752
614,0.010949,-0.09562,-0.078102
615,0.031387,-0.109489,-0.073723
616,0.046715,-0.129927,-0.071533
617,0.056934,-0.151825,-0.070803
618,0.059124,-0.174453,-0.073723
619,0.065693,-0.211679,-0.072263
620,0.060584,-0.237226,-0.073723
621,0.058394,-0.269343,-0.067153
622,0.052555,-0.288321,-0.066423
623,0.039416,-0.30292,-0.069343
624,0.022628,-0.317518,-0.073723
625,0.00219,-0.336496,-0.074453
626,-0.018248,-0.359854,-0.067153
627,-0.028467,-0.365693,-0.065693
628,-0.045255,-0.375182,-0.063504
629,-0.061314,-0.383212,-0.060584
630,-0.080292,-0.389781,-0.058394
631,-0.10438,-0.394161,-0.054015
632,-0.120438,-0.39781,-0.048175
633,-0.127737,-0.40219,-0.042336
634,-0.132117,-0.408029,-0.032117
635,-0.156934,-0.409489,-0.024088
636,-0.184672,-0.405839,-0.011679
637,-0.19635,-0.405109,-0.00219
638,-0.210219,-0.40219,0.005109
639,-0.222628,-0.39708,0.008759
640,-0.224088,-0.394161,0.00438
641,-0.240876,-0.383212,0.007299
642,-0.264234,-0.362044,0.008029
643,-0.284672,-0.343066,0.016788
644,-0.294891,-0.321168,0.008029
645,-0.291971,-0.29562,-0.018978
646,-0.278832,-0.272263,-0.048905
647,-0.275912,-0.259854,-0.054015
648,-0.263504,-0.242336,-0.072993
649,-0.221168,-0.228467,-0.10365
650,-0.148905,-0.222628,-0.129197
651,-0.117518,-0.224818,-0.134307
652,-0.105839,-0.222628,-0.134307
653,-0.092701,-0.188321,-0.133577
654,-0.09854,-0.162044,-0.130657
655,-0.115328,-0.20438,-0.135036
656,-0.135766,-0.237956,-0.131387
657,-0.156204,-0.249635,-0.124818
658,-0.159854,-0.262774,-0.122628
659,-0.154745,-0.271533,-0.121898
660,-0.144526,-0.287591,-0.118248
661,-0.145985,-0.307299,-0.110949
662,-0.145255,-0.320438,-0.10438
663,-0.143796,-0.330657,-0.09781
664,-0.149635,-0.340146,-0.093431
665,-0.162044,-0.332117,-0.094891
666,-0.172993,-0.318978,-0.09781
667,-0.185401,-0.30365,-0.10146
668,-0.20219,-0.282482,-0.10219
669,-0.20365,-0.270073,-0.10365
670,-0.212409,-0.251825,-0.10365
671,-0.213139,-0.224088,-0.107299
672,-0.218248,-0.19927,-0.10438
673,-0.213869,-0.183942,-0.105109
674,-0.221168,-0.170073,-0.09708
675,-0.224088,-0.175182,-0.09854
676,-0.233577,-0.189781,-0.094161
677,-0.241606,-0.19927,-0.089051
678,-0.247445,-0.212409,-0.087591
679,-0.247445,-0.235036,-0.084672
680,-0.245255,-0.260584,-0.082482
681,-0.245985,-0.275912,-0.078832
682,-0.243066,-0.291971,-0.073723
683,-0.243796,-0.30219,-0.067883
684,-0.247445,-0.29781,-0.067883
685,-0.245985,-0.287591,-0.071533
686,-0.250365,-0.276642,-0.073723
687,-0.249635,-0.262774,-0.078832
688,-0.243796,-0.243066,-0.086861
689,-0.240876,-0.221168,-0.091971
690,-0.240876,-0.19854,-0.089781
691,-0.249635,-0.2,-0.085401
692,-0.258394,-0.212409,-0.079562
693,-0.272263,-0.259124,-0.060584
694,-0.264964,-0.3,-0.052555
695,-0.254745,-0.337226,-0.035036
696,-0.251825,-0.359124,-0.014599
697,-0.242336,-0.383212,0.009489
698,-0.239416,-0.39562,0.037956
699,-0.235766,-0.40365,0.064964
700,-0.225547,-0.409489,0.060584
701,-0.188321,-0.425547,0.051825
702,-0.124088,-0.440876,0.058394
703,-0.086131,-0.439416,0.088321
704,-0.027737,-0.420438,0.117518
705,0.035766,-0.372993,0.144526
706,0.072993,-0.314599,0.162774
707,0.089051,-0.266423,0.171533
708,0.10438,-0.229197,0.159854
709,0.117518,-0.186131,0.122628
710,0.118978,-0.156934,0.089781
711,0.110949,-0.134307,0.049635
712,0.107299,-0.123358,0.045985
713,0.107299,-0.123358,0.106569
714,0.061314,-0.133577,0.205109
715,0.042336,-0.144526,0.227007
716,-0.005109,-0.174453,0.263504
717,-0.051095,-0.19781,0.283212
718,-0.105839,-0.20146,0.290511
719,-0.119708,-0.144526,0.281022
720,-0.164234,-0.10219,0.256204
721,-0.180292,-0.088321,0.245255
722,-0.172993,-0.084672,0.244526
723,-0.166423,-0.088321,0.248905
724,-0.162774,-0.087591,0.249635
725,-0.164234,-0.081022,0.245985
726,-0.156204,-0.089051,0.252555
727,-0.151825,-0.09781,0.258394
728,-0.146715,-0.110219,0.265693
