Timestamp,X_Mag_Ga,Y_Mag_Ga,Z_Mag_Ga
86,-0.128467,-0.436496,0.118248
87,-0.133577,-0.433577,0.127007
88,-0.139416,-0.430657,0.132117
89,-0.146715,-0.430657,0.135036
90,-0.161314,-0.427737,0.135036
91,-0.162774,-0.426277,0.139416
92,-0.169343,-0.425547,0.140146
93,-0.175912,-0.424088,0.140146
94,-0.176642,-0.423358,0.144526
95,-0.179562,-0.421168,0.149635
96,-0.178832,-0.418978,0.156204
97,-0.179562,-0.417518,0.163504
98,-0.176642,-0.413139,0.172993
99,-0.173723,-0.410949,0.181022
100,-0.166423,-0.406569,0.189781
101,-0.156204,-0.40292,0.20146
102,-0.146715,-0.39562,0.212409
103,-0.134307,-0.391241,0.221168
104,-0.124818,-0.386131,0.227737
105,-0.110949,-0.381752,0.234307
106,-0.093431,-0.375912,0.237956
107,-0.070803,-0.374453,0.235766
108,-0.045985,-0.369343,0.234307
109,-0.038686,-0.365693,0.234307
110,-0.037956,-0.364964,0.234307
111,-0.032847,-0.362774,0.235036
112,-0.025547,-0.358394,0.234307
113,-0.016058,-0.353285,0.234307
114,-0.011679,-0.349635,0.233577
115,-0.013869,-0.352555,0.233577
116,-0.018248,-0.362044,0.226277
117,-0.029927,-0.372993,0.221898
118,-0.040876,-0.381752,0.218248
119,-0.054015,-0.389051,0.215328
120,-0.057664,-0.394891,0.209489
121,-0.059124,-0.40146,0.20073
122,-0.062774,-0.410219,0.187591
123,-0.066423,-0.417518,0.176642
124,-0.067883,-0.422628,0.167883
125,-0.072263,-0.426277,0.159854
126,-0.075912,-0.430657,0.151095
127,-0.077372,-0.432117,0.145985
128,-0.077372,-0.431387,0.151095
129,-0.076642,-0.428467,0.157664
130,-0.073723,-0.425547,0.164234
131,-0.072263,-0.423358,0.167883
132,-0.070803,-0.420438,0.173723
133,-0.070073,-0.417518,0.178832
134,-0.070803,-0.416058,0.182482
135,-0.073723,-0.415328,0.184672
136,-0.080292,-0.416788,0.184672
137,-0.086861,-0.420438,0.178102
138,-0.089781,-0.424088,0.171533
139,-0.094161,-0.429197,0.162774
140,-0.09927,-0.431387,0.158394
141,-0.10146,-0.432847,0.154015
142,-0.105839,-0.435766,0.144526
143,-0.112409,-0.437956,0.133577
144,-0.118248,-0.442336,0.121898
145,-0.124818,-0.443066,0.111679
146,-0.128467,-0.444526,0.10365
147,-0.131387,-0.443066,0.10073
148,-0.131387,-0.445255,0.106569
149,-0.128467,-0.443796,0.115328
150,-0.127737,-0.442336,0.123358
151,-0.124088,-0.443066,0.120438
152,-0.123358,-0.443796,0.110949
153,-0.124088,-0.446715,0.10438
154,-0.124818,-0.445255,0.09781
155,-0.127737,-0.446715,0.086131
156,-0.134307,-0.446715,0.075912
157,-0.145985,-0.444526,0.067883
158,-0.158394,-0.441606,0.054015
159,-0.166423,-0.439416,0.045985
160,-0.175182,-0.436496,0.035036
161,-0.182482,-0.432117,0.026277
162,-0.187591,-0.427737,0.015328
163,-0.191971,-0.427007,0.008759
164,-0.192701,-0.426277,0.00292
165,-0.19708,-0.422628,-0.008759
166,-0.206569,-0.416788,-0.014599
167,-0.215328,-0.410949,-0.019708
168,-0.229197,-0.39708,-0.033577
169,-0.241606,-0.383212,-0.043796
170,-0.250365,-0.370073,-0.049635
171,-0.258394,-0.357664,-0.054015
172,-0.269343,-0.349635,-0.051825
173,-0.273723,-0.346715,-0.046715
174,-0.270073,-0.351825,-0.046715
175,-0.240876,-0.365693,-0.061314
176,-0.189051,-0.39854,-0.056934
177,-0.150365,-0.421168,-0.035036
178,-0.137956,-0.427007,-0.019708
179,-0.121168,-0.433577,-0.008759
180,-0.10438,-0.435766,0.00146
181,-0.093431,-0.438686,0.013869
182,-0.083212,-0.439416,0.025547
183,-0.073723,-0.439416,0.032847
184,-0.059124,-0.437226,0.037226
185,-0.045255,-0.434307,0.045255
186,-0.034307,-0.430657,0.051095
187,-0.033577,-0.430657,0.051825
188,-0.029197,-0.427737,0.054745
189,-0.025547,-0.425547,0.060584
190,-0.018248,-0.422628,0.069343
191,-0.010219,-0.419708,0.085401
192,-0.010949,-0.418248,0.09635
193,-0.016788,-0.419708,0.10365
194,-0.018978,-0.420438,0.106569
195,-0.014599,-0.421168,0.09927
196,-0.018248,-0.423358,0.080292
197,-0.015328,-0.422628,0.049635
198,-0.010219,-0.419708,0.034307
199,-0.005109,-0.413139,0.024818
200,0.00365,-0.405839,0.016058
201,0.014599,-0.39562,0.005109
202,0.021898,-0.386861,-0.00146
203,0.030657,-0.380292,-0.00073
204,0.037956,-0.373723,0.00146
205,0.049635,-0.366423,0.008029
206,0.065693,-0.352555,0.018248
207,0.075182,-0.344526,0.028467
208,0.072263,-0.347445,0.029197
209,0.072263,-0.348905,0.027007
210,0.067153,-0.352555,0.021168
211,0.058394,-0.357664,0.008759
212,0.047445,-0.361314,-0.006569
213,0.035766,-0.364964,-0.018978
214,0.029197,-0.363504,-0.030657
215,0.021168,-0.360584,-0.043796
216,0.010949,-0.356934,-0.060584
217,-0.010949,-0.354015,-0.079562
218,-0.039416,-0.354745,-0.091971
219,-0.067153,-0.359124,-0.09854
220,-0.09854,-0.362044,-0.10073
221,-0.124818,-0.364964,-0.1
222,-0.159854,-0.367153,-0.091971
223,-0.191241,-0.369343,-0.077372
224,-0.221898,-0.370073,-0.056934
225,-0.238686,-0.370803,-0.041606
226,-0.248175,-0.376642,-0.022628
227,-0.255474,-0.377372,-0.009489
228,-0.262044,-0.377372,-0.00146
229,-0.269343,-0.374453,0.005839
230,-0.271533,-0.374453,0.013139
231,-0.277372,-0.371533,0.021898
232,-0.281022,-0.369343,0.025547
233,-0.289781,-0.364964,0.040146
234,-0.292701,-0.364234,0.055474
235,-0.292701,-0.365693,0.063504
236,-0.30438,-0.350365,0.070803
237,-0.305839,-0.345255,0.080292
238,-0.316058,-0.331387,0.080292
239,-0.316058,-0.327737,0.088321
240,-0.317518,-0.324818,0.082482
241,-0.323358,-0.313139,0.080292
242,-0.327007,-0.306569,0.091241
243,-0.325547,-0.308029,0.10292
244,-0.328467,-0.29708,0.106569
245,-0.329927,-0.289051,0.109489
246,-0.333577,-0.279562,0.111679
247,-0.337226,-0.263504,0.113869
248,-0.339416,-0.253285,0.116788
249,-0.340146,-0.237226,0.122628
250,-0.338686,-0.221898,0.126277
251,-0.338686,-0.20438,0.129197
252,-0.336496,-0.189781,0.131387
253,-0.333577,-0.172993,0.130657
254,-0.329197,-0.146715,0.132117
255,-0.321898,-0.128467,0.131387
256,-0.316058,-0.110949,0.129927
257,-0.307299,-0.093431,0.121168
258,-0.305109,-0.086861,0.115328
259,-0.29708,-0.075912,0.121168
260,-0.294891,-0.070803,0.115328
261,-0.30365,-0.082482,0.113139
262,-0.318248,-0.105839,0.105839
263,-0.321168,-0.113869,0.09854
264,-0.324088,-0.119708,0.090511
265,-0.325547,-0.118248,0.087591
266,-0.327007,-0.121898,0.087591
267,-0.329197,-0.132847,0.087591
268,-0.331387,-0.135036,0.085401
269,-0.328467,-0.127737,0.087591
270,-0.324088,-0.118248,0.090511
271,-0.317518,-0.106569,0.092701
272,-0.312409,-0.093431,0.094891
273,-0.307299,-0.086131,0.094891
274,-0.30219,-0.078102,0.09635
275,-0.29781,-0.072263,0.09781
276,-0.292701,-0.063504,0.09854
277,-0.291241,-0.062774,0.09708
278,-0.294891,-0.066423,0.094891
279,-0.306569,-0.086861,0.091971
280,-0.316058,-0.09927,0.088321
281,-0.317518,-0.10365,0.086131
282,-0.316058,-0.10219,0.087591
283,-0.319708,-0.109489,0.084672
284,-0.323358,-0.117518,0.081752
285,-0.328467,-0.130657,0.078832
286,-0.332847,-0.140876,0.078832
287,-0.336496,-0.154745,0.073723
288,-0.340876,-0.172263,0.070803
289,-0.341606,-0.183212,0.064234
290,-0.342336,-0.19927,0.059124
291,-0.343066,-0.213139,0.056934
292,-0.341606,-0.220438,0.057664
293,-0.340876,-0.225547,0.054745
294,-0.339416,-0.219708,0.043796
295,-0.337956,-0.211679,0.035766
296,-0.337956,-0.208759,0.034307
297,-0.336496,-0.20438,0.029927
298,-0.333577,-0.19562,0.020438
299,-0.332117,-0.192701,0.017518
300,-0.332117,-0.194161,0.016058
301,-0.329197,-0.194891,0.010949
302,-0.326277,-0.186131,0.00365
303,-0.321168,-0.181752,-0.006569
304,-0.313139,-0.171533,-0.019708
305,-0.30219,-0.164964,-0.033577
306,-0.287591,-0.159854,-0.051825
307,-0.272993,-0.156934,-0.066423
308,-0.259124,-0.156204,-0.080292
309,-0.245985,-0.156934,-0.089051
310,-0.232847,-0.157664,-0.09854
311,-0.224818,-0.162044,-0.10438
312,-0.216058,-0.162774,-0.110219
313,-0.215328,-0.164234,-0.110219
314,-0.214599,-0.162044,-0.110219
315,-0.217518,-0.156934,-0.108029
316,-0.221168,-0.148905,-0.10365
317,-0.224818,-0.141606,-0.09854
318,-0.223358,-0.142336,-0.10073
319,-0.229197,-0.150365,-0.09927
320,-0.236496,-0.160584,-0.09781
321,-0.239416,-0.172993,-0.09854
322,-0.240876,-0.193431,-0.1
323,-0.241606,-0.206569,-0.10073
324,-0.237956,-0.224818,-0.10219
325,-0.234307,-0.237956,-0.10438
326,-0.232117,-0.235036,-0.105109
327,-0.232117,-0.237226,-0.105109
328,-0.235766,-0.221168,-0.10438
329,-0.234307,-0.20438,-0.105109
330,-0.230657,-0.186861,-0.106569
331,-0.227737,-0.167153,-0.105109
332,-0.224818,-0.150365,-0.10292
333,-0.218248,-0.130657,-0.09927
334,-0.211679,-0.109489,-0.092701
335,-0.205109,-0.089051,-0.086131
336,-0.19562,-0.074453,-0.082482
337,-0.192701,-0.059854,-0.072263
338,-0.185401,-0.048905,-0.064234
339,-0.177372,-0.057664,-0.077372
340,-0.167153,-0.068613,-0.089781
341,-0.162044,-0.074453,-0.09562
342,-0.158394,-0.081752,-0.10073
343,-0.159124,-0.094161,-0.107299
344,-0.163504,-0.106569,-0.111679
345,-0.170073,-0.113869,-0.113869
346,-0.175182,-0.118978,-0.114599
347,-0.180292,-0.126277,-0.115328
348,-0.184672,-0.135036,-0.116058
349,-0.190511,-0.140146,-0.116058
350,-0.193431,-0.145985,-0.116058
351,-0.19562,-0.151095,-0.116058
352,-0.2,-0.155474,-0.116058
353,-0.20438,-0.162044,-0.115328
354,-0.207299,-0.167153,-0.114599
355,-0.209489,-0.171533,-0.114599
356,-0.211679,-0.174453,-0.113869
357,-0.216058,-0.180292,-0.112409
358,-0.217518,-0.183942,-0.113139
359,-0.221898,-0.194161,-0.110219
360,-0.224818,-0.19781,-0.108759
361,-0.224818,-0.20073,-0.108029
362,-0.224818,-0.206569,-0.108759
363,-0.227737,-0.213139,-0.107299
364,-0.229197,-0.219708,-0.106569
365,-0.230657,-0.224818,-0.105109
366,-0.234307,-0.239416,-0.10073
367,-0.235766,-0.245985,-0.1
368,-0.237226,-0.247445,-0.09854
369,-0.237956,-0.254745,-0.09562
370,-0.240146,-0.262774,-0.092701
371,-0.242336,-0.276642,-0.087591
372,-0.240876,-0.285401,-0.085401
373,-0.238686,-0.29635,-0.082482
374,-0.236496,-0.308029,-0.078102
375,-0.233577,-0.324818,-0.072263
376,-0.231387,-0.325547,-0.072993
377,-0.223358,-0.326277,-0.076642
378,-0.208029,-0.328467,-0.085401
379,-0.189051,-0.331387,-0.092701
380,-0.185401,-0.329927,-0.09635
381,-0.175912,-0.316788,-0.105109
382,-0.188321,-0.289051,-0.112409
383,-0.194891,-0.270073,-0.115328
384,-0.19927,-0.241606,-0.119708
385,-0.19708,-0.216788,-0.121898
386,-0.19854,-0.19562,-0.121168
387,-0.19562,-0.172263,-0.119708
388,-0.194891,-0.155474,-0.116788
389,-0.193431,-0.141606,-0.114599
390,-0.190511,-0.131387,-0.112409
391,-0.192701,-0.137226,-0.111679
392,-0.19708,-0.166423,-0.117518
393,-0.20219,-0.191971,-0.119708
394,-0.20438,-0.212409,-0.118248
395,-0.208759,-0.235766,-0.116058
396,-0.210219,-0.249635,-0.113139
397,-0.213869,-0.261314,-0.108759
398,-0.213139,-0.278832,-0.105109
399,-0.211679,-0.291241,-0.10073
400,-0.209489,-0.309489,-0.093431
401,-0.207299,-0.332117,-0.083212
402,-0.205109,-0.347445,-0.074453
403,-0.20219,-0.353285,-0.070803
404,-0.205109,-0.358394,-0.064234
405,-0.20219,-0.367883,-0.056934
406,-0.216788,-0.375912,-0.037956
407,-0.228467,-0.379562,-0.022628
408,-0.237226,-0.375182,-0.019708
409,-0.253285,-0.360584,-0.019708
410,-0.272993,-0.322628,-0.035036
411,-0.276642,-0.285401,-0.052555
412,-0.271533,-0.269343,-0.063504
413,-0.268613,-0.259124,-0.072263
414,-0.264964,-0.239416,-0.078832
415,-0.261314,-0.226277,-0.083212
416,-0.258394,-0.210949,-0.085401
417,-0.254745,-0.193431,-0.088321
418,-0.248905,-0.176642,-0.089051
419,-0.243066,-0.155474,-0.089051
420,-0.231387,-0.137226,-0.091971
421,-0.208029,-0.113869,-0.094891
422,-0.19781,-0.09708,-0.092701
423,-0.185401,-0.086131,-0.091971
424,-0.172263,-0.073723,-0.090511
425,-0.174453,-0.080292,-0.094161
426,-0.173723,-0.093431,-0.10146
427,-0.187591,-0.124088,-0.110219
428,-0.20365,-0.150365,-0.112409
429,-0.218248,-0.180292,-0.110949
430,-0.223358,-0.19781,-0.109489
431,-0.226277,-0.210219,-0.108029
432,-0.227737,-0.216788,-0.108029
433,-0.228467,-0.215328,-0.106569
434,-0.227737,-0.212409,-0.107299
435,-0.228467,-0.213139,-0.107299
436,-0.229197,-0.213139,-0.106569
437,-0.229197,-0.213139,-0.105839
438,-0.229197,-0.212409,-0.106569
439,-0.230657,-0.214599,-0.106569
440,-0.229927,-0.215328,-0.105109
441,-0.232117,-0.216058,-0.105109
442,-0.232847,-0.216058,-0.105109
443,-0.232847,-0.218978,-0.10438
444,-0.232847,-0.217518,-0.105109
445,-0.233577,-0.218248,-0.105109
446,-0.232117,-0.216788,-0.10438
447,-0.233577,-0.218248,-0.10438
448,-0.232847,-0.218248,-0.10292
449,-0.232847,-0.220438,-0.10292
450,-0.232847,-0.221898,-0.105109
451,-0.233577,-0.221898,-0.10365
452,-0.232847,-0.223358,-0.105109
453,-0.232847,-0.224088,-0.10365
454,-0.232847,-0.223358,-0.10438
455,-0.233577,-0.222628,-0.10365
456,-0.232847,-0.223358,-0.10292
457,-0.234307,-0.224088,-0.10365
458,-0.233577,-0.223358,-0.10365
459,-0.233577,-0.224818,-0.10292
460,-0.234307,-0.224818,-0.10365
461,-0.232847,-0.224818,-0.10365
462,-0.232847,-0.223358,-0.10292
463,-0.235036,-0.224088,-0.10365
464,-0.235036,-0.224088,-0.10292
465,-0.234307,-0.224088,-0.10365
466,-0.233577,-0.224818,-0.10365
467,-0.234307,-0.224088,-0.10292
468,-0.235036,-0.224818,-0.10219
469,-0.233577,-0.225547,-0.10219
470,-0.235036,-0.226277,-0.10365
471,-0.234307,-0.226277,-0.10146
472,-0.235036,-0.226277,-0.10219
473,-0.234307,-0.227007,-0.10292
474,-0.235036,-0.227737,-0.10219
475,-0.234307,-0.227007,-0.10365
476,-0.233577,-0.227007,-0.10292
477,-0.234307,-0.228467,-0.10219
478,-0.234307,-0.229197,-0.10073
479,-0.235036,-0.228467,-0.10146
480,-0.234307,-0.227737,-0.10146
481,-0.235766,-0.228467,-0.10292
482,-0.235766,-0.227737,-0.10146
483,-0.235036,-0.229197,-0.10146
484,-0.235036,-0.228467,-0.10219
485,-0.235036,-0.229927,-0.10292
486,-0.235036,-0.229927,-0.10146
487,-0.235036,-0.230657,-0.10292
488,-0.234307,-0.229197,-0.10219
489,-0.235766,-0.230657,-0.10292
490,-0.235036,-0.229927,-0.10219
491,-0.234307,-0.230657,-0.10219
492,-0.234307,-0.230657,-0.10292
493,-0.235036,-0.231387,-0.10292
494,-0.235036,-0.231387,-0.10219
495,-0.234307,-0.232117,-0.10292
496,-0.234307,-0.232117,-0.10292
497,-0.234307,-0.232117,-0.10292
498,-0.233577,-0.232117,-0.10146
499,-0.234307,-0.232847,-0.10219
500,-0.234307,-0.232847,-0.10292
501,-0.234307,-0.232117,-0.10146
502,-0.235036,-0.232117,-0.10219
503,-0.235036,-0.232117,-0.10219
504,-0.234307,-0.233577,-0.10219
505,-0.234307,-0.233577,-0.10219
506,-0.234307,-0.234307,-0.10073
507,-0.235766,-0.235036,-0.10146
508,-0.236496,-0.235766,-0.10146
509,-0.236496,-0.235036,-0.10073
510,-0.234307,-0.235766,-0.10146
511,-0.235036,-0.235036,-0.10146
512,-0.235766,-0.237226,-0.10146
513,-0.235036,-0.237956,-0.10073
514,-0.235766,-0.237956,-0.10146
515,-0.235036,-0.237956,-0.10146
516,-0.235036,-0.237226,-0.10219
517,-0.234307,-0.238686,-0.10219
518,-0.234307,-0.239416,-0.10073
519,-0.234307,-0.238686,-0.10219
520,-0.234307,-0.239416,-0.10146
521,-0.233577,-0.240146,-0.10219
522,-0.232847,-0.241606,-0.10146
523,-0.232847,-0.244526,-0.10219
524,-0.234307,-0.243796,-0.10146
525,-0.234307,-0.245255,-0.1
526,-0.234307,-0.245255,-0.10146
527,-0.233577,-0.246715,-0.10073
528,-0.232847,-0.247445,-0.10219
529,-0.233577,-0.246715,-0.10219
530,-0.235036,-0.248905,-0.10073
531,-0.235036,-0.248175,-0.10073
532,-0.235036,-0.248175,-0.10073
533,-0.235036,-0.247445,-0.10146
534,-0.234307,-0.248905,-0.10146
535,-0.234307,-0.248175,-0.10219
536,-0.228467,-0.248905,-0.10438
537,-0.224088,-0.251095,-0.105839
538,-0.222628,-0.251825,-0.107299
539,-0.220438,-0.255474,-0.106569
540,-0.219708,-0.262774,-0.107299
541,-0.218978,-0.271533,-0.105839
542,-0.217518,-0.287591,-0.1
543,-0.217518,-0.3,-0.09562
544,-0.219708,-0.310949,-0.089781
545,-0.220438,-0.312409,-0.087591
546,-0.222628,-0.312409,-0.087591
547,-0.223358,-0.306569,-0.089781
548,-0.221168,-0.30073,-0.092701
549,-0.218978,-0.293431,-0.09927
550,-0.216788,-0.284672,-0.10365
551,-0.216788,-0.277372,-0.107299
552,-0.210949,-0.262044,-0.114599
553,-0.205109,-0.251825,-0.121168
554,-0.19854,-0.241606,-0.126277
555,-0.191971,-0.235036,-0.129927
556,-0.191241,-0.239416,-0.129197
557,-0.191971,-0.240876,-0.129927
558,-0.192701,-0.240146,-0.129197
559,-0.194161,-0.243796,-0.127737
560,-0.19562,-0.244526,-0.127737
561,-0.19635,-0.246715,-0.127007
562,-0.2,-0.247445,-0.126277
563,-0.20073,-0.249635,-0.125547
564,-0.20073,-0.250365,-0.125547
565,-0.20219,-0.251095,-0.121898
566,-0.205109,-0.251825,-0.121168
567,-0.206569,-0.252555,-0.119708
568,-0.208759,-0.252555,-0.118978
569,-0.208029,-0.252555,-0.118248
