Timestamp,X_Accel_g,Y_Accel_g,Z_Accel_g
79,0.032227,-0.310059,-0.994141
80,0.046875,-0.242676,-0.949707
81,-0.385254,-0.400391,-0.908691
82,-0.416992,-0.400879,-0.833984
83,-0.355957,-0.552734,-0.717285
84,-0.482422,-0.578125,-0.661133
85,-0.566406,-0.561035,-0.623047
86,-0.637695,-0.586426,-0.538086
87,-0.671387,-0.54541,-0.478027
88,-0.788086,-0.463379,-0.415527
89,-0.786133,-0.477539,-0.371094
90,-0.719238,-0.388184,-0.364258
91,-0.911621,-0.478027,-0.270508
92,-0.868652,-0.383789,-0.233398
93,-0.935059,-0.284668,-0.205078
94,-0.937012,-0.258789,-0.128418
95,-0.918945,-0.252441,-0.054688
96,-0.94043,-0.270508,-0.013184
97,-0.95459,-0.153809,0.081543
98,-0.955078,-0.19873,0.15918
99,-0.922852,-0.16748,0.234375
100,-0.924805,-0.127441,0.306152
101,-0.853516,-0.072754,0.36084
102,-0.818848,-0.096191,0.437012
103,-0.820801,-0.047852,0.499023
104,-0.757812,-0.034668,0.561523
105,-0.740723,-0.078125,0.62207
106,-0.675293,-0.150391,0.687012
107,-0.624023,-0.094238,0.696289
108,-0.618652,-0.141602,0.77832
109,-0.532715,-0.154785,0.782715
110,-0.536133,-0.136719,0.779297
111,-0.521484,-0.140137,0.805664
112,-0.446777,-0.111816,0.797852
113,-0.458496,-0.146973,0.826172
114,-0.475586,-0.224609,0.857422
115,-0.489258,-0.219238,0.816895
116,-0.490723,-0.195801,0.772949
117,-0.510742,-0.269531,0.761719
118,-0.57666,-0.339355,0.80957
119,-0.631836,-0.339844,0.639648
120,-0.652832,-0.358887,0.604492
121,-0.695312,-0.449219,0.572754
122,-0.669434,-0.449707,0.489258
123,-0.657715,-0.474609,0.407227
124,-0.763184,-0.550781,0.382324
125,-0.761719,-0.557129,0.298828
126,-0.714355,-0.484863,0.226074
127,-0.785156,-0.514648,0.195801
128,-0.748535,-0.533691,0.238281
129,-0.782227,-0.532227,0.286133
130,-0.725098,-0.547852,0.319336
131,-0.747559,-0.485352,0.335449
132,-0.75293,-0.504395,0.383301
133,-0.740234,-0.49707,0.420898
134,-0.745117,-0.493652,0.429199
135,-0.803711,-0.45459,0.422363
136,-0.786133,-0.482422,0.456055
137,-0.791992,-0.424805,0.399414
138,-0.808105,-0.464844,0.339355
139,-0.75,-0.39502,0.243652
140,-0.88623,-0.511719,0.23877
141,-0.869629,-0.48291,0.20166
142,-0.870605,-0.533203,0.11377
143,-0.873047,-0.525391,0.039551
144,-0.859863,-0.562012,-0.025879
145,-0.837402,-0.400879,-0.150391
146,-0.822754,-0.381836,-0.200684
147,-0.840332,-0.443848,-0.175293
148,-0.915527,-0.500977,-0.134766
149,-0.896484,-0.419922,-0.094238
150,-0.97998,-0.533691,-0.05127
151,-0.922363,-0.47168,-0.047363
152,-0.819824,-0.464844,-0.11084
153,-0.85498,-0.461426,-0.137207
154,-0.917969,-0.492676,-0.175293
155,-0.834961,-0.342285,-0.286621
156,-0.739746,-0.257324,-0.33252
157,-0.896973,-0.382812,-0.35791
158,-0.906738,-0.205566,-0.47168
159,-0.670898,-0.227051,-0.611328
160,-0.669922,-0.13623,-0.656738
161,-0.690918,-0.15625,-0.69873
162,-0.680664,-0.021484,-0.725586
163,-0.682129,0.0,-0.715332
164,-0.704102,-0.052734,-0.641113
165,-0.737305,0.077148,-0.60791
166,-0.827637,0.117188,-0.546387
167,-0.847168,0.120117,-0.508789
168,-0.858887,0.225098,-0.501953
169,-0.84082,0.290039,-0.461426
170,-0.802246,0.339844,-0.44873
171,-0.784668,0.366699,-0.373047
172,-0.812988,0.443359,-0.364746
173,-0.924316,0.316895,-0.290527
174,-0.952148,0.342773,-0.348633
175,-0.775391,0.50293,-0.419922
176,-0.739746,0.213379,-0.459473
177,-0.847656,-0.228027,-0.443359
178,-0.896484,-0.243652,-0.458496
179,-0.83252,-0.341797,-0.458008
180,-0.737793,-0.333008,-0.447266
181,-0.765625,-0.401367,-0.47168
182,-0.706055,-0.511719,-0.453125
183,-0.703125,-0.570801,-0.427246
184,-0.680176,-0.574219,-0.455566
185,-0.639648,-0.646484,-0.438965
186,-0.577637,-0.743164,-0.425781
187,-0.60791,-0.666016,-0.446289
188,-0.538086,-0.655762,-0.455566
189,-0.515137,-0.676758,-0.457031
190,-0.492188,-0.708496,-0.42041
191,-0.474609,-0.828125,-0.34082
192,-0.470703,-0.828125,-0.324219
193,-0.438477,-0.816406,-0.337402
194,-0.364258,-0.853516,-0.31543
195,-0.498047,-0.914062,-0.318848
196,-0.394043,-0.837402,-0.377441
197,-0.54541,-0.65625,-0.520508
198,-0.547852,-0.659668,-0.569824
199,-0.477051,-0.663086,-0.644531
200,-0.484863,-0.681641,-0.694824
201,-0.359375,-0.597656,-0.739258
202,-0.392578,-0.512695,-0.895996
203,-0.3125,-0.480469,-0.861328
204,-0.194824,-0.450684,-0.900391
205,-0.15625,-0.457031,-0.89502
206,0.000488,-0.481445,-0.881348
207,0.139648,-0.432617,-0.879883
208,0.023438,-0.493164,-0.931641
209,0.020508,-0.48584,-0.934082
210,-0.014648,-0.505859,-0.876465
211,-0.082031,-0.456055,-0.897461
212,-0.214844,-0.383789,-0.914062
213,-0.263184,-0.437012,-0.909668
214,-0.282715,-0.381836,-0.889648
215,-0.305176,-0.359863,-0.868164
216,-0.416992,-0.370117,-0.816895
217,-0.549805,-0.19873,-0.804199
218,-0.75293,-0.246582,-0.717773
219,-0.827637,-0.21582,-0.661133
220,-0.835449,-0.148926,-0.51709
221,-0.792969,-0.072754,-0.439453
222,-0.914551,-0.019531,-0.34668
223,-0.993652,0.108887,-0.30127
224,-1.014648,0.086426,-0.222656
225,-0.882812,0.305664,-0.211426
226,-0.918457,0.202148,-0.162109
227,-0.976562,0.196289,-0.079102
228,-0.952148,0.233398,-0.074219
229,-0.958496,0.249512,-0.066406
230,-0.946289,0.232422,-0.03125
231,-0.918457,0.285645,-0.037598
232,-0.96875,0.266113,-0.103027
233,-0.86377,0.371094,0.01416
234,-0.891602,0.306152,0.01709
235,-0.869141,0.399902,0.033691
236,-0.936035,0.308105,0.004395
237,-0.837402,0.46582,-0.008301
238,-0.868652,0.495117,0.023926
239,-0.864258,0.499512,0.017578
240,-0.839355,0.492676,-0.016602
241,-0.838379,0.570312,-0.040527
242,-0.847168,0.563477,-0.06543
243,-0.837891,0.618164,0.209473
244,-0.766602,0.613281,0.053711
245,-0.762207,0.61377,0.052246
246,-0.697266,0.693359,0.054199
247,-0.631836,0.744141,0.077148
248,-0.602051,0.771973,0.090332
249,-0.562988,0.752441,0.102051
250,-0.48584,0.873535,0.111328
251,-0.419922,0.88623,0.127441
252,-0.40332,0.90625,0.103027
253,-0.288574,0.94043,0.129395
254,-0.208984,0.957031,0.093262
255,-0.143555,0.979492,0.096191
256,-0.039551,0.97998,0.10498
257,0.040527,0.98877,0.102051
258,0.042969,0.967773,0.069336
259,0.085449,0.950195,0.069824
260,0.125,0.98877,0.101074
261,0.085938,0.99707,0.04248
262,-0.044922,0.973633,0.015625
263,-0.094238,0.967773,-0.009766
264,-0.108398,1.02002,-0.028809
265,-0.118652,1.013184,-0.037598
266,-0.15918,0.947754,-0.026855
267,-0.185547,0.949219,-0.046875
268,-0.187012,0.993652,-0.04541
269,-0.156738,1.006348,-0.027344
270,-0.099121,0.980957,0.006348
271,-0.040527,0.998047,0.006836
272,-0.008789,0.989258,0.00293
273,0.04248,0.995605,0.008301
274,0.085938,1.006348,0.005371
275,0.109863,1.002441,-0.004883
276,0.148926,0.983398,0.012207
277,0.161133,0.983398,0.010254
278,0.135254,0.985352,0.028809
279,0.04248,1.007324,0.007812
280,-0.03418,1.017578,-0.00293
281,-0.03125,1.003906,0.015625
282,-0.044922,0.993652,0.006348
283,-0.069824,0.995117,-0.013184
284,-0.10791,0.988281,-0.02002
285,-0.178223,0.96875,-0.027344
286,-0.210449,0.961914,-0.027344
287,-0.27002,0.935547,-0.036621
288,-0.313477,0.967773,-0.04541
289,-0.398926,0.905273,-0.051758
290,-0.438477,0.871582,-0.060059
291,-0.496582,0.851074,-0.063965
292,-0.526367,0.847656,-0.041992
293,-0.51416,0.879395,-0.112793
294,-0.496094,0.838867,-0.093262
295,-0.480957,0.845215,-0.119629
296,-0.479004,0.867188,-0.147949
297,-0.444824,0.865234,-0.15625
298,-0.397461,0.894531,-0.153809
299,-0.398438,0.898926,-0.160645
300,-0.414062,0.885254,-0.182129
301,-0.398926,0.896484,-0.171387
302,-0.376465,0.916016,-0.229004
303,-0.339355,0.904297,-0.185059
304,-0.296387,0.948242,-0.198242
305,-0.252441,0.958984,-0.260254
306,-0.226562,0.939453,-0.26416
307,-0.182617,0.929199,-0.334961
308,-0.167969,0.95459,-0.271973
309,-0.141113,0.958496,-0.312988
310,-0.124023,0.95459,-0.304688
311,-0.112793,0.94873,-0.368652
312,-0.102539,0.931152,-0.371094
313,-0.094727,0.936523,-0.362793
314,-0.086426,0.934082,-0.351562
315,-0.081055,0.933594,-0.353027
316,-0.066406,0.94873,-0.350098
317,-0.04541,0.943359,-0.300781
318,-0.05127,0.969238,-0.293945
319,-0.075195,0.95752,-0.338867
320,-0.119629,0.933594,-0.348633
321,-0.168945,0.930176,-0.389648
322,-0.194824,0.886719,-0.45459
323,-0.243652,0.842285,-0.48291
324,-0.25,0.807617,-0.581543
325,-0.244629,0.797852,-0.581055
326,-0.237305,0.791504,-0.591797
327,-0.249023,0.806152,-0.583496
328,-0.234375,0.817871,-0.559082
329,-0.192383,0.85791,-0.500977
330,-0.130371,0.907715,-0.435547
331,-0.080078,0.927734,-0.387695
332,-0.021973,0.953613,-0.351074
333,0.028809,0.962402,-0.290527
334,0.101562,0.972168,-0.21875
335,0.174316,0.994141,-0.162109
336,0.225586,0.970215,-0.080078
337,0.26123,0.973633,-0.051758
338,0.342285,0.953613,-0.051758
339,0.377441,0.911133,-0.058105
340,0.440918,0.895996,-0.165039
341,0.466797,0.875488,-0.190918
342,0.477051,0.864746,-0.222656
343,0.467773,0.87793,-0.277832
344,0.435547,0.870117,-0.314453
345,0.399414,0.873535,-0.36084
346,0.389648,0.884277,-0.393555
347,0.353516,0.868164,-0.421875
348,0.313965,0.866699,-0.436035
349,0.259766,0.814453,-0.436035
350,0.288574,0.880859,-0.474121
351,0.23291,0.807129,-0.467285
352,0.246094,0.86084,-0.518066
353,0.214844,0.851074,-0.531738
354,0.22168,0.844727,-0.539551
355,0.185547,0.838867,-0.560059
356,0.17334,0.865723,-0.574707
357,0.140137,0.820801,-0.591797
358,0.128906,0.844238,-0.569336
359,0.036133,0.840332,-0.621094
360,0.043945,0.824707,-0.609863
361,0.113281,0.907715,-0.405273
362,0.024902,0.797852,-0.633301
363,0.000488,0.803711,-0.643066
364,-0.020996,0.806641,-0.677246
365,-0.040039,0.775879,-0.688965
366,-0.092773,0.691406,-0.731445
367,-0.082031,0.699707,-0.733887
368,-0.07959,0.740234,-0.690918
369,-0.074707,0.690918,-0.803711
370,-0.165039,0.659668,-0.787109
371,-0.197266,0.655762,-0.800781
372,-0.233887,0.572754,-0.793945
373,-0.253418,0.599609,-0.810547
374,-0.314941,0.50293,-0.825195
375,-0.352539,0.519531,-0.825684
376,-0.346191,0.463379,-0.852539
377,-0.316406,0.48584,-0.850586
378,-0.265137,0.445801,-0.882812
379,-0.205566,0.454102,-0.895996
380,-0.181152,0.460938,-0.898438
381,-0.135742,0.5,-0.867676
382,-0.140137,0.615234,-0.822266
383,-0.092773,0.686523,-0.76709
384,-0.060059,0.763184,-0.69043
385,-0.004395,0.808105,-0.638184
386,0.066406,0.856934,-0.54248
387,0.114258,0.888672,-0.508789
388,0.15918,0.888184,-0.45459
389,0.204102,0.909668,-0.395508
390,0.226074,0.918945,-0.369141
391,0.20752,0.899414,-0.421387
392,0.175781,0.858887,-0.501953
393,0.129883,0.827637,-0.593262
394,0.068848,0.800293,-0.669922
395,0.032715,0.733398,-0.716309
396,0.0,0.700195,-0.751953
397,-0.042969,0.666992,-0.791992
398,-0.072266,0.635742,-0.816406
399,-0.106934,0.558594,-0.859375
400,-0.136719,0.496094,-0.877441
401,-0.164551,0.434082,-0.927246
402,-0.204102,0.367188,-0.921875
403,-0.224121,0.349609,-0.947754
404,-0.255859,0.294922,-0.956055
405,-0.289551,0.258789,-0.949707
406,-0.347656,0.172852,-0.978516
407,-0.415039,0.17334,-0.907227
408,-0.461426,0.20166,-0.897949
409,-0.470703,0.282227,-0.853516
410,-0.399414,0.420898,-0.866211
411,-0.283691,0.519043,-0.858887
412,-0.166504,0.583496,-0.813965
413,-0.098145,0.628906,-0.817871
414,-0.053711,0.64209,-0.791016
415,0.015137,0.692383,-0.763184
416,0.042969,0.72168,-0.71875
417,0.083008,0.759277,-0.690918
418,0.14502,0.788086,-0.634277
419,0.197266,0.812012,-0.605957
420,0.297852,0.82666,-0.568359
421,0.380859,0.823242,-0.466797
422,0.46582,0.810059,-0.42627
423,0.535156,0.786621,-0.400879
424,0.595703,0.766602,-0.357422
425,0.603027,0.738281,-0.391113
426,0.570312,0.73291,-0.458008
427,0.506348,0.722656,-0.528809
428,0.430176,0.703613,-0.606445
429,0.352051,0.692871,-0.692383
430,0.279297,0.679688,-0.745117
431,0.250488,0.649414,-0.765625
432,0.21875,0.650879,-0.79541
433,0.226074,0.649414,-0.782227
434,0.214844,0.614258,-0.777832
435,0.234375,0.637695,-0.791016
436,0.237793,0.637207,-0.776855
437,0.213867,0.632812,-0.796875
438,0.232422,0.643555,-0.783203
439,0.215332,0.683594,-0.812012
440,0.226074,0.637695,-0.783691
441,0.230957,0.620605,-0.770996
442,0.214844,0.641602,-0.808594
443,0.20752,0.648926,-0.804199
444,0.205566,0.632324,-0.792969
445,0.203613,0.665527,-0.804688
446,0.201172,0.652344,-0.807129
447,0.206055,0.611328,-0.779297
448,0.194824,0.638672,-0.817383
449,0.216309,0.623535,-0.804199
450,0.208984,0.626953,-0.823242
451,0.19873,0.600586,-0.807129
452,0.214844,0.617676,-0.799316
453,0.212891,0.625,-0.805176
454,0.203613,0.629395,-0.813477
455,0.191406,0.632324,-0.821289
456,0.186523,0.623535,-0.821289
457,0.199707,0.597168,-0.807617
458,0.187988,0.621582,-0.815918
459,0.193359,0.616699,-0.809082
460,0.189453,0.60498,-0.808594
461,0.20166,0.617188,-0.802246
462,0.205566,0.625488,-0.810059
463,0.186035,0.60791,-0.811523
464,0.188477,0.604004,-0.82373
465,0.195801,0.625,-0.816895
466,0.193848,0.620605,-0.80957
467,0.192871,0.625488,-0.805176
468,0.194336,0.605957,-0.811523
469,0.187988,0.623535,-0.812012
470,0.183594,0.597168,-0.819824
471,0.183105,0.625488,-0.821289
472,0.177246,0.611816,-0.829102
473,0.214355,0.642578,-0.818359
474,0.197754,0.626465,-0.80957
475,0.183594,0.630859,-0.816406
476,0.198242,0.600586,-0.824219
477,0.186523,0.611816,-0.813477
478,0.164551,0.624023,-0.833008
479,0.193359,0.604004,-0.812988
480,0.201172,0.601074,-0.814453
481,0.183105,0.625,-0.835449
482,0.177246,0.616699,-0.823242
483,0.182617,0.602539,-0.808594
484,0.174316,0.593262,-0.820312
485,0.17041,0.610352,-0.838379
486,0.183594,0.601074,-0.830078
487,0.169434,0.588379,-0.821777
488,0.190918,0.625977,-0.833496
489,0.173828,0.618652,-0.836426
490,0.197266,0.592285,-0.818848
491,0.175293,0.59375,-0.824219
492,0.194824,0.609863,-0.82373
493,0.179199,0.604004,-0.812012
494,0.177734,0.604492,-0.828125
495,0.17041,0.587402,-0.827148
496,0.182617,0.609375,-0.828125
497,0.183594,0.591309,-0.82373
498,0.190918,0.592285,-0.818848
499,0.173828,0.615723,-0.840332
500,0.188965,0.586426,-0.818359
501,0.172363,0.592773,-0.839844
502,0.173828,0.596191,-0.830566
503,0.162598,0.604004,-0.833008
504,0.200195,0.594727,-0.807617
505,0.180176,0.615723,-0.830078
506,0.165039,0.597168,-0.841309
507,0.163086,0.600098,-0.831543
508,0.169922,0.588867,-0.82373
509,0.15625,0.601074,-0.829102
510,0.17334,0.604492,-0.82959
511,0.162598,0.589355,-0.818848
512,0.162598,0.585938,-0.837891
513,0.161133,0.583984,-0.834961
514,0.169922,0.591309,-0.827637
515,0.160156,0.60791,-0.85498
516,0.165527,0.59668,-0.830078
517,0.164062,0.590332,-0.831543
518,0.15918,0.598145,-0.835938
519,0.164551,0.583984,-0.843262
520,0.156738,0.57959,-0.835938
521,0.162598,0.577148,-0.825195
522,0.158691,0.589844,-0.867676
523,0.186523,0.498535,-0.794434
524,0.172363,0.686035,-0.880859
525,0.138184,0.510254,-0.802246
526,0.146484,0.556152,-0.841309
527,0.15332,0.581543,-0.854004
528,0.150391,0.57666,-0.865723
529,0.147461,0.577148,-0.868164
530,0.165527,0.583496,-0.868164
531,0.168457,0.533691,-0.828125
532,0.145508,0.591309,-0.877441
533,0.126465,0.562988,-0.86084
534,0.183105,0.569824,-0.85498
535,0.116211,0.562012,-0.87207
536,0.216797,0.599121,-0.852051
537,0.223633,0.527344,-0.854004
538,0.19043,0.532715,-0.878906
539,0.217285,0.539062,-0.870117
540,0.220215,0.486328,-0.888672
541,0.206055,0.516113,-0.918945
542,0.164062,0.373047,-0.880859
543,0.132324,0.368164,-0.933105
544,0.063477,0.409668,-0.977051
545,0.041016,0.431152,-0.977539
546,0.02832,0.410156,-0.932129
547,0.054199,0.416016,-0.953613
548,0.089844,0.448242,-0.929199
549,0.132324,0.444336,-0.906738
550,0.225098,0.424316,-0.838867
551,0.17334,0.509766,-0.896973
552,0.223145,0.501465,-0.86377
553,0.27002,0.605957,-0.842773
554,0.327637,0.616699,-0.784668
555,0.365234,0.605957,-0.759277
556,0.340332,0.611816,-0.780762
557,0.317383,0.568848,-0.789062
558,0.311035,0.621582,-0.793457
559,0.279785,0.56543,-0.790527
560,0.318359,0.622559,-0.796387
561,0.319824,0.539551,-0.772461
562,0.320312,0.619141,-0.835449
563,0.335449,0.540527,-0.793945
564,0.344727,0.60791,-0.819824
565,0.269043,0.56543,-0.837891
566,0.254883,0.549805,-0.826172
567,0.273926,0.562012,-0.838867
568,0.245117,0.562988,-0.841309
569,0.271484,0.51416,-0.825684
