Timestamp,X_Mag_Ga,Y_Mag_Ga,Z_Mag_Ga
129,0.092701,-0.291241,0.134307
130,0.069343,-0.29562,0.176642
131,0.036496,-0.30292,0.208759
132,0.00073,-0.316788,0.228467
133,-0.022628,-0.332117,0.228467
134,-0.035766,-0.345255,0.226277
135,-0.044526,-0.353285,0.220438
136,-0.045255,-0.355474,0.218978
137,-0.032847,-0.353285,0.216058
138,-0.012409,-0.345255,0.212409
139,-0.00438,-0.340146,0.212409
140,0.00146,-0.334307,0.212409
141,0.024818,-0.320438,0.207299
142,0.037226,-0.310219,0.20219
143,0.049635,-0.3,0.19635
144,0.067883,-0.282482,0.186131
145,0.077372,-0.270073,0.180292
146,0.079562,-0.267153,0.179562
147,0.081752,-0.265693,0.176642
148,0.079562,-0.267883,0.177372
149,0.082482,-0.267153,0.175912
150,0.072993,-0.278832,0.181752
151,0.061314,-0.290511,0.189051
152,0.052555,-0.29854,0.194891
153,0.044526,-0.30365,0.20073
154,0.037226,-0.307299,0.205109
155,0.030657,-0.310949,0.208759
156,0.031387,-0.310219,0.208759
157,0.045985,-0.3,0.20073
158,0.065693,-0.281752,0.190511
159,0.080292,-0.263504,0.180292
160,0.092701,-0.243796,0.170803
161,0.09781,-0.229197,0.163504
162,0.108759,-0.189051,0.145255
163,0.108029,-0.187591,0.143796
164,0.110949,-0.172263,0.134307
165,0.106569,-0.137956,0.121168
166,0.10292,-0.117518,0.112409
167,0.09781,-0.105839,0.108759
168,0.091971,-0.091241,0.10292
169,0.088321,-0.083942,0.1
170,0.081752,-0.074453,0.09708
171,0.072263,-0.061314,0.093431
172,0.060584,-0.048175,0.089781
173,0.049635,-0.035036,0.087591
174,0.029927,-0.020438,0.081752
175,0.010949,-0.008029,0.072993
176,0.007299,-0.006569,0.067153
177,-0.00073,-0.00146,0.067883
178,-0.008029,0.00073,0.056934
179,-0.026277,0.005839,0.041606
180,-0.027007,0.00292,0.029927
181,-0.025547,0.0,0.017518
182,-0.034307,-0.00146,0.008029
183,-0.039416,-0.00146,0.00073
184,-0.045985,-0.005839,-0.008029
185,-0.049635,-0.010949,-0.021898
186,-0.055474,-0.014599,-0.029927
187,-0.058394,-0.016058,-0.033577
188,-0.051825,-0.014599,-0.027007
189,-0.043066,-0.014599,-0.024088
190,-0.041606,-0.014599,-0.023358
191,-0.026277,-0.015328,-0.016058
192,-0.010219,-0.018248,-0.008759
193,0.00073,-0.022628,-0.005109
194,0.008759,-0.024818,-0.00292
195,0.013869,-0.028467,-0.00438
196,0.028467,-0.040146,-0.005109
197,0.042336,-0.051825,-0.00292
198,0.049635,-0.057664,-0.00219
199,0.062044,-0.067883,0.00292
200,0.072993,-0.081022,0.00438
201,0.076642,-0.083942,0.007299
202,0.083212,-0.092701,0.012409
203,0.090511,-0.10146,0.018978
204,0.09854,-0.113869,0.022628
205,0.105839,-0.125547,0.037956
206,0.110219,-0.125547,0.059124
207,0.10438,-0.130657,0.119708
208,0.093431,-0.146715,0.162044
209,0.078832,-0.177372,0.194161
210,0.058394,-0.205109,0.219708
211,0.068613,-0.233577,0.20438
212,0.055474,-0.266423,0.208029
213,0.040146,-0.284672,0.215328
214,0.034307,-0.294891,0.213869
215,0.018978,-0.310219,0.218248
216,0.007299,-0.319708,0.219708
217,-0.009489,-0.336496,0.219708
218,-0.027007,-0.343796,0.221168
219,-0.035766,-0.350365,0.220438
220,-0.032847,-0.353285,0.215328
221,-0.043066,-0.354015,0.220438
222,-0.017518,-0.340146,0.219708
223,0.00219,-0.325547,0.218248
224,0.037226,-0.3,0.208759
225,0.052555,-0.281752,0.205839
226,0.072993,-0.247445,0.19635
227,0.087591,-0.208759,0.183212
228,0.092701,-0.184672,0.174453
229,0.086861,-0.140146,0.168613
230,0.077372,-0.110219,0.166423
231,0.062774,-0.085401,0.167153
232,0.045255,-0.064234,0.167153
233,0.018248,-0.032847,0.156934
234,-0.012409,-0.010219,0.145255
235,-0.035766,0.00292,0.132117
236,-0.067153,0.013869,0.118978
237,-0.089051,0.018248,0.112409
238,-0.110219,0.018248,0.106569
239,-0.133577,0.016058,0.10219
240,-0.149635,0.013869,0.09854
241,-0.162774,0.010219,0.09781
242,-0.176642,0.005839,0.09854
243,-0.186131,0.00219,0.09781
244,-0.186131,0.00219,0.09781
245,-0.172993,0.008029,0.09708
246,-0.140146,0.015328,0.09562
247,-0.125547,0.018248,0.09854
248,-0.109489,0.018248,0.10292
249,-0.080292,0.018978,0.108029
250,-0.064964,0.014599,0.114599
251,-0.086131,0.016058,0.117518
252,-0.118978,0.016058,0.113139
253,-0.149635,0.012409,0.112409
254,-0.167883,0.007299,0.113139
255,-0.184672,-0.00073,0.117518
256,-0.2,-0.008029,0.122628
257,-0.211679,-0.016058,0.124818
258,-0.226277,-0.027737,0.130657
259,-0.232117,-0.032117,0.132847
260,-0.218248,-0.018978,0.126277
261,-0.20146,-0.008759,0.120438
262,-0.154745,0.011679,0.106569
263,-0.09854,0.019708,0.1
264,-0.044526,0.012409,0.09562
265,0.010949,-0.008759,0.091971
266,0.032117,-0.022628,0.089051
267,0.046715,-0.034307,0.081752
268,0.060584,-0.046715,0.074453
269,0.076642,-0.065693,0.070803
270,0.09562,-0.09562,0.070803
271,0.110949,-0.132847,0.069343
272,0.117518,-0.161314,0.067153
273,0.121898,-0.189781,0.064234
274,0.120438,-0.232847,0.064234
275,0.112409,-0.264234,0.064964
276,0.10146,-0.294891,0.066423
277,0.084672,-0.325547,0.073723
278,0.066423,-0.350365,0.081752
279,0.052555,-0.364234,0.089051
280,0.043066,-0.373723,0.094891
281,0.035766,-0.376642,0.09927
282,0.030657,-0.381022,0.10219
283,0.025547,-0.383942,0.10292
284,0.033577,-0.379562,0.10292
285,0.052555,-0.362044,0.09781
286,0.062044,-0.354015,0.091971
287,0.079562,-0.332847,0.083942
288,0.09635,-0.30438,0.074453
289,0.111679,-0.264964,0.062774
290,0.116788,-0.251825,0.060584
291,0.10292,-0.291971,0.070073
292,0.09781,-0.30146,0.070073
293,0.086131,-0.324818,0.075182
294,0.063504,-0.353285,0.080292
295,0.044526,-0.371533,0.083942
296,0.025547,-0.387591,0.086861
297,-0.00292,-0.40365,0.088321
298,-0.021168,-0.412409,0.086131
299,-0.023358,-0.413869,0.082482
300,-0.030657,-0.416788,0.078832
301,-0.042336,-0.418978,0.078102
302,-0.013139,-0.410949,0.074453
303,0.010219,-0.39635,0.073723
304,0.050365,-0.367153,0.067883
305,0.078832,-0.334307,0.062044
306,0.092701,-0.311679,0.057664
307,0.105839,-0.282482,0.049635
308,0.116058,-0.249635,0.049635
309,0.118978,-0.228467,0.053285
310,0.120438,-0.206569,0.054745
311,0.121168,-0.178832,0.051825
312,0.114599,-0.151825,0.052555
313,0.111679,-0.135036,0.054015
314,0.107299,-0.122628,0.054015
315,0.10438,-0.113869,0.055474
316,0.089051,-0.083212,0.056934
317,0.070803,-0.058394,0.061314
318,0.044526,-0.032117,0.063504
319,0.013869,-0.010219,0.067883
320,-0.016788,0.006569,0.073723
321,-0.059124,0.017518,0.084672
322,-0.088321,0.020438,0.089051
323,-0.106569,0.020438,0.092701
324,-0.132847,0.018248,0.09927
325,-0.148175,0.014599,0.10146
326,-0.111679,0.020438,0.09562
327,-0.087591,0.021168,0.09635
328,-0.081752,0.017518,0.10219
329,-0.094161,0.020438,0.105109
330,-0.125547,0.016788,0.108759
331,-0.137226,0.014599,0.109489
332,-0.155474,0.011679,0.114599
333,-0.175182,0.00219,0.120438
334,-0.189051,-0.00365,0.123358
335,-0.2,-0.008029,0.125547
336,-0.208029,-0.013869,0.127737
337,-0.211679,-0.015328,0.129927
338,-0.20365,-0.011679,0.127007
339,-0.19854,-0.008029,0.127007
340,-0.19562,-0.008029,0.128467
341,-0.210219,-0.015328,0.131387
342,-0.215328,-0.018978,0.132117
343,-0.210949,-0.017518,0.134307
344,-0.191971,-0.007299,0.132117
345,-0.181752,-0.00292,0.135036
346,-0.170803,-0.00146,0.142336
347,-0.159124,-0.00219,0.153285
348,-0.145985,-0.00146,0.159854
349,-0.132847,-0.00292,0.167153
350,-0.09854,-0.00438,0.173723
351,-0.081752,-0.00438,0.172993
352,-0.081022,-0.005109,0.172993
353,-0.080292,-0.00438,0.172993
354,-0.078102,-0.00365,0.172263
355,-0.076642,-0.00292,0.170073
356,-0.067883,-0.00292,0.166423
357,-0.061314,-0.00146,0.161314
358,-0.057664,-0.00146,0.159854
359,-0.051825,-0.00219,0.156204
360,-0.043796,-0.00146,0.151825
361,-0.040146,-0.00146,0.147445
362,-0.035036,0.00073,0.139416
363,-0.032847,0.00146,0.136496
364,-0.027737,0.0,0.134307
365,-0.024818,0.0,0.132117
366,-0.027007,0.00146,0.133577
367,-0.028467,0.0,0.133577
368,-0.029197,0.0,0.135036
369,-0.027007,0.0,0.135766
370,-0.025547,-0.00073,0.135766
371,-0.024088,-0.00073,0.135766
372,-0.024088,-0.00219,0.137226
373,-0.021898,-0.00365,0.136496
374,-0.021898,-0.00292,0.138686
375,-0.030657,-0.00073,0.142336
376,-0.040146,0.00073,0.142336
377,-0.043066,0.00219,0.139416
378,-0.048905,0.005839,0.135766
379,-0.048175,0.005839,0.133577
380,-0.045255,0.005839,0.130657
381,-0.040146,0.005109,0.125547
382,-0.028467,0.00438,0.117518
383,-0.011679,0.00219,0.09781
384,-0.00365,-0.00073,0.076642
385,0.00219,-0.00438,0.064234
386,0.009489,-0.010219,0.048175
387,0.015328,-0.017518,0.032847
388,0.021898,-0.028467,0.016058
389,0.028467,-0.042336,-0.00438
390,0.035766,-0.059124,-0.020438
391,0.042336,-0.073723,-0.029927
392,0.045255,-0.084672,-0.037226
393,0.049635,-0.1,-0.043796
394,0.052555,-0.105839,-0.045985
395,0.053285,-0.10219,-0.041606
396,0.054745,-0.112409,-0.048175
397,0.054745,-0.127737,-0.056934
398,0.054015,-0.152555,-0.067153
399,0.049635,-0.177372,-0.075912
400,0.048905,-0.190511,-0.078102
401,0.043796,-0.221898,-0.081752
402,0.029927,-0.243066,-0.088321
403,0.024088,-0.251825,-0.091241
404,0.010949,-0.265693,-0.094161
405,-0.00146,-0.277372,-0.09635
406,-0.00438,-0.275912,-0.09927
407,0.005109,-0.261314,-0.09854
408,0.016058,-0.240146,-0.09708
409,0.023358,-0.227007,-0.094891
410,0.032847,-0.19927,-0.091241
411,0.036496,-0.182482,-0.086861
412,0.040876,-0.156934,-0.080292
413,0.044526,-0.152555,-0.074453
414,0.045255,-0.128467,-0.064964
415,0.040146,-0.105109,-0.057664
416,0.031387,-0.076642,-0.040876
417,0.021168,-0.043796,-0.017518
418,0.010949,-0.030657,-0.005109
419,-0.00438,-0.013869,0.010219
420,-0.027007,0.00073,0.025547
421,-0.051825,0.012409,0.045985
422,-0.075182,0.017518,0.066423
423,-0.113139,0.018978,0.076642
424,-0.153285,0.013869,0.086861
425,-0.164234,0.010949,0.067153
426,-0.163504,0.008029,0.052555
427,-0.175912,0.00438,0.048905
428,-0.177372,0.005839,0.064234
429,-0.171533,0.007299,0.066423
430,-0.156204,0.010949,0.062774
431,-0.145255,0.013869,0.056204
432,-0.136496,0.013139,0.051095
433,-0.137956,0.016788,0.062774
434,-0.140876,0.015328,0.079562
435,-0.131387,0.016788,0.053285
436,-0.126277,0.015328,0.043066
437,-0.135036,0.016788,0.063504
438,-0.150365,0.014599,0.080292
439,-0.164964,0.009489,0.091241
440,-0.173723,0.006569,0.086861
441,-0.186861,0.00292,0.091241
442,-0.19562,-0.00219,0.10292
443,-0.2,-0.007299,0.120438
444,-0.192701,-0.007299,0.127737
445,-0.171533,0.00365,0.124818
446,-0.152555,0.012409,0.111679
447,-0.132847,0.016058,0.10365
448,-0.111679,0.021168,0.082482
449,-0.10219,0.020438,0.075182
450,-0.121898,0.017518,0.106569
451,-0.142336,0.010219,0.129197
452,-0.156204,-0.00073,0.150365
453,-0.117518,0.018248,0.10073
454,-0.068613,0.006569,0.015328
455,-0.036496,-0.027737,-0.035766
456,-0.014599,-0.062774,-0.062774
457,-0.005109,-0.090511,-0.079562
458,-0.00073,-0.10146,-0.082482
459,-0.007299,-0.129927,-0.09854
460,-0.023358,-0.162044,-0.113869
461,-0.029197,-0.180292,-0.118978
462,-0.033577,-0.187591,-0.118978
463,-0.032117,-0.20219,-0.120438
464,-0.034307,-0.211679,-0.120438
465,-0.033577,-0.211679,-0.120438
466,-0.033577,-0.210219,-0.119708
467,-0.032847,-0.210219,-0.121168
468,-0.035036,-0.220438,-0.120438
469,-0.034307,-0.240876,-0.118248
470,-0.037226,-0.255474,-0.116058
471,-0.033577,-0.270803,-0.110949
472,-0.040146,-0.285401,-0.108759
473,-0.041606,-0.291971,-0.105839
474,-0.046715,-0.311679,-0.09781
475,-0.052555,-0.333577,-0.086861
476,-0.056204,-0.343066,-0.081022
477,-0.051825,-0.329197,-0.090511
478,-0.043796,-0.29708,-0.10438
479,-0.031387,-0.262774,-0.113869
480,-0.027737,-0.231387,-0.117518
481,-0.021168,-0.208029,-0.116788
482,-0.014599,-0.19635,-0.115328
483,-0.020438,-0.181022,-0.115328
484,-0.026277,-0.183942,-0.118978
485,-0.030657,-0.19708,-0.120438
486,-0.033577,-0.219708,-0.121168
487,-0.032847,-0.225547,-0.119708
488,-0.031387,-0.232117,-0.118978
489,-0.039416,-0.248905,-0.119708
490,-0.045255,-0.278102,-0.113139
491,-0.037956,-0.30146,-0.10219
492,-0.040146,-0.316788,-0.09562
493,-0.043796,-0.312409,-0.09854
494,-0.046715,-0.29635,-0.108029
495,-0.037226,-0.267153,-0.114599
496,-0.031387,-0.249635,-0.116788
497,-0.024088,-0.227737,-0.118248
498,-0.043066,-0.218248,-0.124088
499,-0.059854,-0.213869,-0.128467
500,-0.072263,-0.210219,-0.128467
501,-0.081022,-0.211679,-0.129927
502,-0.09635,-0.206569,-0.130657
503,-0.113869,-0.20073,-0.129927
504,-0.130657,-0.186861,-0.127007
505,-0.147445,-0.181752,-0.124088
506,-0.145985,-0.173723,-0.123358
507,-0.143066,-0.162774,-0.122628
508,-0.120438,-0.147445,-0.121898
509,-0.072263,-0.140876,-0.120438
510,-0.045255,-0.127737,-0.110949
511,0.008029,-0.121898,-0.089051
512,0.020438,-0.124088,-0.082482
513,0.041606,-0.122628,-0.065693
514,0.052555,-0.122628,-0.055474
515,0.054015,-0.124088,-0.055474
516,0.029197,-0.135766,-0.081022
517,-0.006569,-0.149635,-0.105109
518,-0.048905,-0.158394,-0.120438
519,-0.1,-0.150365,-0.124088
520,-0.1,-0.139416,-0.121898
521,-0.105109,-0.138686,-0.121168
522,-0.105839,-0.149635,-0.122628
523,-0.083212,-0.158394,-0.124818
524,-0.075182,-0.169343,-0.126277
525,-0.075182,-0.170073,-0.126277
526,-0.067883,-0.171533,-0.126277
527,-0.057664,-0.179562,-0.126277
528,-0.043066,-0.189781,-0.122628
529,-0.029927,-0.207299,-0.121168
530,-0.026277,-0.229197,-0.117518
531,-0.024088,-0.250365,-0.114599
532,-0.024088,-0.254745,-0.113139
533,-0.028467,-0.231387,-0.118248
534,-0.032117,-0.19927,-0.120438
535,-0.027737,-0.165693,-0.116788
536,-0.035036,-0.135036,-0.111679
537,-0.030657,-0.09854,-0.094161
538,-0.024818,-0.075182,-0.079562
539,-0.025547,-0.062774,-0.069343
540,-0.016788,-0.050365,-0.053285
541,-0.013139,-0.036496,-0.035766
542,-0.016788,-0.020438,-0.016058
543,-0.015328,-0.013139,-0.00146
544,-0.008759,-0.010949,0.011679
545,-0.00438,-0.008759,0.032847
546,-0.00219,-0.005109,0.046715
547,0.00073,-0.00365,0.056204
548,-0.00292,-0.00219,0.062774
549,-0.007299,0.00073,0.071533
550,-0.013139,0.00365,0.069343
551,-0.014599,0.00365,0.073723
552,-0.014599,0.00292,0.070073
553,-0.014599,0.00219,0.058394
554,-0.018978,0.00365,0.052555
555,-0.024818,0.005109,0.045985
556,-0.029927,0.005109,0.036496
557,-0.034307,0.005109,0.033577
558,-0.041606,0.005839,0.027007
559,-0.061314,0.005839,0.013139
560,-0.076642,0.00365,0.00292
561,-0.086131,0.00365,0.00146
562,-0.087591,0.00365,0.0
563,-0.091971,0.0,-0.008759
564,-0.09635,-0.00438,-0.016058
565,-0.092701,-0.008759,-0.022628
566,-0.090511,-0.010949,-0.029197
567,-0.09854,-0.011679,-0.029197
568,-0.09708,-0.010949,-0.030657
569,-0.10219,-0.013869,-0.031387
570,-0.107299,-0.013139,-0.031387
571,-0.105109,-0.011679,-0.031387
572,-0.094891,-0.010949,-0.029197
573,-0.077372,-0.012409,-0.029927
574,-0.060584,-0.015328,-0.029927
575,-0.048905,-0.017518,-0.029197
576,-0.038686,-0.021168,-0.029197
577,-0.034307,-0.022628,-0.029197
578,-0.038686,-0.021898,-0.032117
579,-0.048175,-0.025547,-0.039416
580,-0.064964,-0.027007,-0.045255
581,-0.066423,-0.024088,-0.042336
582,-0.056204,-0.021898,-0.037956
583,-0.045985,-0.016788,-0.026277
584,-0.034307,-0.010219,-0.008759
585,-0.027007,-0.00365,0.013139
586,-0.023358,0.0,0.024818
587,-0.021168,0.00219,0.033577
588,-0.021168,0.00073,0.033577
589,-0.029927,0.0,0.018978
590,-0.040146,0.00073,0.007299
591,-0.051095,-0.00292,-0.00292
592,-0.060584,-0.00438,-0.010219
593,-0.078102,-0.00365,-0.016788
594,-0.091241,-0.010219,-0.026277
595,-0.108029,-0.023358,-0.044526
596,-0.126277,-0.032847,-0.054015
597,-0.145985,-0.051095,-0.065693
598,-0.176642,-0.072263,-0.073723
599,-0.20073,-0.10438,-0.081752
600,-0.20219,-0.1,-0.078102
601,-0.20073,-0.110949,-0.087591
602,-0.193431,-0.119708,-0.093431
603,-0.186131,-0.125547,-0.09854
604,-0.186861,-0.111679,-0.091971
605,-0.183942,-0.090511,-0.082482
606,-0.174453,-0.066423,-0.070073
607,-0.156934,-0.044526,-0.056934
608,-0.139416,-0.031387,-0.048175
609,-0.123358,-0.018978,-0.038686
610,-0.105109,-0.007299,-0.021168
611,-0.086861,-0.00073,-0.007299
612,-0.069343,0.005109,0.006569
613,-0.056204,0.008029,0.022628
614,-0.048905,0.007299,0.024088
615,-0.048905,0.00438,0.013869
616,-0.059854,0.006569,0.012409
617,-0.068613,0.013869,0.036496
618,-0.069343,0.016058,0.048175
619,-0.073723,0.018248,0.064234
620,-0.082482,0.019708,0.068613
621,-0.10365,0.021168,0.069343
622,-0.124818,0.018248,0.067883
623,-0.142336,0.015328,0.060584
624,-0.142336,0.011679,0.035766
625,-0.113139,0.00219,-0.00219
626,-0.09854,-0.010949,-0.026277
627,-0.094161,-0.014599,-0.032847
628,-0.091971,-0.013139,-0.031387
629,-0.094891,-0.013869,-0.030657
630,-0.09562,-0.00438,-0.016788
631,-0.10292,0.008029,0.008759
632,-0.105839,0.013139,0.027007
633,-0.10292,0.018978,0.056934
634,-0.09927,0.020438,0.071533
635,-0.09927,0.020438,0.067883
636,-0.094891,0.015328,0.032117
637,-0.089781,-0.00365,-0.016058
638,-0.09562,-0.005109,-0.017518
639,-0.09635,-0.014599,-0.032117
640,-0.092701,-0.028467,-0.052555
641,-0.093431,-0.044526,-0.068613
642,-0.105839,-0.037226,-0.059124
643,-0.126277,-0.021898,-0.038686
644,-0.134307,-0.011679,-0.023358
645,-0.126277,-0.008759,-0.021898
646,-0.118248,-0.008759,-0.021168
647,-0.10438,-0.005839,-0.019708
648,-0.1,-0.008759,-0.022628
649,-0.090511,-0.013139,-0.029197
650,-0.086131,-0.017518,-0.035766
651,-0.086861,-0.019708,-0.039416
652,-0.091971,-0.017518,-0.037956
653,-0.106569,-0.015328,-0.035036
654,-0.115328,-0.018248,-0.036496
655,-0.123358,-0.019708,-0.035766
656,-0.148175,-0.017518,-0.027737
657,-0.174453,-0.020438,-0.017518
658,-0.188321,-0.025547,-0.013869
659,-0.2,-0.033577,-0.015328
660,-0.206569,-0.037226,-0.016788
661,-0.216058,-0.048905,-0.024088
662,-0.229927,-0.065693,-0.029927
663,-0.235036,-0.072993,-0.032117
664,-0.235766,-0.080292,-0.038686
665,-0.235766,-0.087591,-0.045255
666,-0.237226,-0.094891,-0.049635
667,-0.235766,-0.093431,-0.048905
668,-0.232847,-0.090511,-0.049635
669,-0.227737,-0.082482,-0.048905
670,-0.214599,-0.074453,-0.051095
671,-0.192701,-0.059854,-0.053285
672,-0.178832,-0.050365,-0.053285
673,-0.173723,-0.047445,-0.051095
674,-0.162774,-0.041606,-0.050365
675,-0.151825,-0.037956,-0.051095
676,-0.141606,-0.033577,-0.049635
677,-0.138686,-0.029927,-0.046715
678,-0.138686,-0.028467,-0.045255
679,-0.144526,-0.026277,-0.041606
680,-0.149635,-0.026277,-0.037226
681,-0.161314,-0.031387,-0.040876
682,-0.167883,-0.044526,-0.051825
683,-0.167153,-0.048905,-0.056934
684,-0.165693,-0.066423,-0.072993
685,-0.166423,-0.085401,-0.086861
686,-0.164234,-0.091241,-0.090511
687,-0.163504,-0.078832,-0.085401
688,-0.159124,-0.062044,-0.071533
689,-0.155474,-0.046715,-0.058394
690,-0.150365,-0.034307,-0.048175
691,-0.143796,-0.028467,-0.042336
692,-0.145985,-0.036496,-0.050365
693,-0.146715,-0.045255,-0.059854
694,-0.151825,-0.048175,-0.061314
695,-0.155474,-0.043796,-0.056934
696,-0.156204,-0.037956,-0.049635
697,-0.143066,-0.055474,-0.070803
698,-0.140876,-0.072993,-0.084672
699,-0.142336,-0.061314,-0.076642
700,-0.139416,-0.066423,-0.081022
701,-0.132847,-0.071533,-0.085401
702,-0.129197,-0.067883,-0.083212
703,-0.129197,-0.061314,-0.081022
704,-0.122628,-0.057664,-0.076642
705,-0.109489,-0.051095,-0.071533
706,-0.110219,-0.048905,-0.070803
707,-0.108759,-0.045255,-0.067883
708,-0.105109,-0.043066,-0.064964
709,-0.10438,-0.037226,-0.060584
710,-0.10073,-0.033577,-0.056204
711,-0.09927,-0.029927,-0.051825
712,-0.09927,-0.027737,-0.050365
713,-0.09635,-0.025547,-0.045985
714,-0.09635,-0.025547,-0.045255
715,-0.093431,-0.024818,-0.045985
716,-0.094161,-0.024088,-0.045985
717,-0.093431,-0.021168,-0.042336
718,-0.093431,-0.018978,-0.038686
719,-0.1,-0.021898,-0.042336
720,-0.10146,-0.027737,-0.049635
721,-0.108029,-0.035766,-0.059124
722,-0.109489,-0.042336,-0.066423
723,-0.110949,-0.051095,-0.073723
724,-0.113869,-0.061314,-0.081022
725,-0.118248,-0.070073,-0.086861
726,-0.126277,-0.077372,-0.091971
727,-0.126277,-0.087591,-0.09781
728,-0.116058,-0.079562,-0.093431
729,-0.105109,-0.067153,-0.086131
730,-0.09635,-0.054015,-0.076642
731,-0.092701,-0.052555,-0.074453
732,-0.091971,-0.048175,-0.070803
733,-0.092701,-0.043066,-0.066423
734,-0.089781,-0.040146,-0.065693
735,-0.086131,-0.037226,-0.060584
736,-0.083942,-0.033577,-0.055474
737,-0.083212,-0.031387,-0.053285
738,-0.083942,-0.027737,-0.048905
739,-0.083942,-0.025547,-0.045985
