0.050021, -0.049724, 0.024695, 0.997204, 0.000000, 0.000000, 0.000000
0.099620, -0.093196, 0.050513, 0.989363, 0.000000, 0.000000, 0.000000
0.148113, -0.130189, 0.078122, 0.977246, 0.000000, 0.000000, 0.000000
0.196306, -0.166744, 0.105317, 0.960505, 0.000000, 0.000000, 0.000000
0.243346, -0.202342, 0.131728, 0.939409, 0.000000, 0.000000, 0.000000
0.289108, -0.237054, 0.157588, 0.913995, 0.000000, 0.000000, 0.000000
0.333691, -0.270440, 0.182724, 0.884378, 0.000000, 0.000000, 0.000000
0.376409, -0.302763, 0.206998, 0.850766, 0.000000, 0.000000, 0.000000
0.417582, -0.333580, 0.230294, 0.813212, 0.000000, 0.000000, 0.000000
0.456821, -0.362890, 0.252295, 0.771992, 0.000000, 0.000000, 0.000000
0.105164, -0.007616, 0.060146, 0.992605, 0.120541, -0.114456, 0.062054
0.150361, -0.039584, 0.080704, 0.984536, 0.120541, -0.114456, 0.062054
0.195115, -0.071131, 0.101008, 0.972969, 0.120541, -0.114456, 0.062054
0.238915, -0.102336, 0.120752, 0.958053, 0.120541, -0.114456, 0.062054
0.282094, -0.133085, 0.140026, 0.939736, 0.120541, -0.114456, 0.062054
0.324199, -0.163482, 0.158952, 0.918098, 0.120541, -0.114456, 0.062054
0.365273, -0.193077, 0.177211, 0.893249, 0.120541, -0.114456, 0.062054
0.404985, -0.222266, 0.194677, 0.865266, 0.120541, -0.114456, 0.062054
0.443170, -0.250401, 0.211623, 0.834335, 0.120541, -0.114456, 0.062054
0.479807, -0.277938, 0.227924, 0.800366, 0.120541, -0.114456, 0.062054
-0.005155, 0.187435, 0.035019, 0.981639, 2.138769, -2.105075, 1.112134
-0.066839, 0.253453, 0.016505, 0.964895, 2.138769, -2.105075, 1.112134
-0.128307, 0.316952, -0.002193, 0.939720, 2.138769, -2.105075, 1.112134
-0.188156, 0.377715, -0.020815, 0.906364, 2.138769, -2.105075, 1.112134
-0.246737, 0.435305, -0.039340, 0.864918, 2.138769, -2.105075, 1.112134
-0.303248, 0.488860, -0.057244, 0.815953, 2.138769, -2.105075, 1.112134
-0.356933, 0.538272, -0.074669, 0.759794, 2.138769, -2.105075, 1.112134
-0.407449, 0.582995, -0.091466, 0.696947, 2.138769, -2.105075, 1.112134
-0.454548, 0.622603, -0.107463, 0.627856, 2.138769, -2.105075, 1.112134
-0.497780, 0.656559, -0.122677, 0.553259, 2.138769, -2.105075, 1.112134
-0.161633, 0.415503, -0.017912, 0.894936, 0.681739, -0.624989, 0.440053
-0.190599, 0.447694, -0.030049, 0.873120, 0.681739, -0.624989, 0.440053
-0.219445, 0.478620, -0.042000, 0.849119, 0.681739, -0.624989, 0.440053
-0.247958, 0.508624, -0.053866, 0.822749, 0.681739, -0.624989, 0.440053
-0.275608, 0.537219, -0.065551, 0.794443, 0.681739, -0.624989, 0.440053
-0.302620, 0.564577, -0.077014, 0.764031, 0.681739, -0.624989, 0.440053
-0.328881, 0.590307, -0.088692, 0.731785, 0.681739, -0.624989, 0.440053
-0.354470, 0.614747, -0.099921, 0.697462, 0.681739, -0.624989, 0.440053
-0.378849, 0.637604, -0.110758, 0.661564, 0.681739, -0.624989, 0.440053
-0.402750, 0.658728, -0.121280, 0.623828, 0.681739, -0.624989, 0.440053
-0.089257, 0.443252, 0.007444, 0.891911, -0.335201, 0.509399, -0.336117
-0.083013, 0.448086, 0.009694, 0.890075, -0.335201, 0.509399, -0.336117
-0.076496, 0.452921, 0.011922, 0.888183, -0.335201, 0.509399, -0.336117
-0.070436, 0.457694, 0.014154, 0.886203, -0.335201, 0.509399, -0.336117
-0.064284, 0.462539, 0.016467, 0.884112, -0.335201, 0.509399, -0.336117
-0.057924, 0.467157, 0.018787, 0.882075, -0.335201, 0.509399, -0.336117
-0.051618, 0.471846, 0.020951, 0.879919, -0.335201, 0.509399, -0.336117
-0.045418, 0.476339, 0.023118, 0.877784, -0.335201, 0.509399, -0.336117
-0.039357, 0.480875, 0.025209, 0.875542, -0.335201, 0.509399, -0.336117
-0.033158, 0.485278, 0.027511, 0.873298, -0.335201, 0.509399, -0.336117
-0.019552, 0.450307, 0.065385, 0.890262, -0.306491, 0.632362, -0.426010
-0.009511, 0.447973, 0.073482, 0.890972, -0.306491, 0.632362, -0.426010
0.000507, 0.445597, 0.081540, 0.891512, -0.306491, 0.632362, -0.426010
0.010496, 0.442962, 0.089498, 0.892000, -0.306491, 0.632362, -0.426010
0.020505, 0.440555, 0.097742, 0.892153, -0.306491, 0.632362, -0.426010
0.030552, 0.437672, 0.105587, 0.892391, -0.306491, 0.632362, -0.426010
0.040462, 0.434938, 0.113386, 0.892376, -0.306491, 0.632362, -0.426010
0.050223, 0.431841, 0.121444, 0.892324, -0.306491, 0.632362, -0.426010
0.060201, 0.428927, 0.129282, 0.892011, -0.306491, 0.632362, -0.426010
0.070189, 0.425824, 0.137200, 0.891585, -0.306491, 0.632362, -0.426010
-0.021253, 0.522962, 0.083233, 0.848016, -0.121171, 0.276099, -0.139156
-0.017600, 0.527035, 0.086974, 0.845198, -0.121171, 0.276099, -0.139156
-0.014086, 0.531145, 0.090708, 0.842294, -0.121171, 0.276099, -0.139156
-0.010528, 0.535083, 0.094267, 0.839458, -0.121171, 0.276099, -0.139156
-0.007003, 0.539014, 0.097851, 0.836565, -0.121171, 0.276099, -0.139156
-0.003374, 0.543087, 0.101385, 0.833526, -0.121171, 0.276099, -0.139156
0.000115, 0.547025, 0.104941, 0.830512, -0.121171, 0.276099, -0.139156
0.003498, 0.550957, 0.108547, 0.827437, -0.121171, 0.276099, -0.139156
0.006981, 0.554832, 0.112050, 0.824353, -0.121171, 0.276099, -0.139156
0.010310, 0.558594, 0.115565, 0.821286, -0.121171, 0.276099, -0.139156
-0.042801, 0.613788, 0.080274, 0.784212, -0.041619, 0.077486, 0.031952
-0.043799, 0.621913, 0.079818, 0.777775, -0.041619, 0.077486, 0.031952
-0.044582, 0.630029, 0.079578, 0.771196, -0.041619, 0.077486, 0.031952
-0.045376, 0.637998, 0.079332, 0.764595, -0.041619, 0.077486, 0.031952
-0.046304, 0.645972, 0.078644, 0.757886, -0.041619, 0.077486, 0.031952
-0.047267, 0.653874, 0.078237, 0.751062, -0.041619, 0.077486, 0.031952
-0.048228, 0.661760, 0.077801, 0.744106, -0.041619, 0.077486, 0.031952
-0.049379, 0.669426, 0.077327, 0.737191, -0.041619, 0.077486, 0.031952
-0.050424, 0.677087, 0.076834, 0.730142, -0.041619, 0.077486, 0.031952
-0.051612, 0.684642, 0.076644, 0.722999, -0.041619, 0.077486, 0.031952
-0.076108, 0.689649, 0.080682, 0.715599, 0.020589, 0.079356, 0.061031
-0.080157, 0.696862, 0.080155, 0.708190, 0.020589, 0.079356, 0.061031
-0.084094, 0.704128, 0.079742, 0.700553, 0.020589, 0.079356, 0.061031
-0.088021, 0.711098, 0.079305, 0.693039, 0.020589, 0.079356, 0.061031
-0.091985, 0.718078, 0.078785, 0.685344, 0.020589, 0.079356, 0.061031
-0.096187, 0.725074, 0.078102, 0.677434, 0.020589, 0.079356, 0.061031
-0.099878, 0.731896, 0.077467, 0.669590, 0.020589, 0.079356, 0.061031
-0.104014, 0.738495, 0.077067, 0.661716, 0.020589, 0.079356, 0.061031
-0.107908, 0.744941, 0.076526, 0.653882, 0.020589, 0.079356, 0.061031
-0.111945, 0.751423, 0.076104, 0.645786, 0.020589, 0.079356, 0.061031
-0.093221, 0.749430, 0.086973, 0.649693, -0.005877, 0.129881, -0.002357
-0.094824, 0.755141, 0.087624, 0.642722, -0.005877, 0.129881, -0.002357
-0.096412, 0.760844, 0.088382, 0.635618, -0.005877, 0.129881, -0.002357
-0.097858, 0.766498, 0.089042, 0.628471, -0.005877, 0.129881, -0.002357
-0.099257, 0.772119, 0.089662, 0.621242, -0.005877, 0.129881, -0.002357
-0.100808, 0.777500, 0.090169, 0.614166, -0.005877, 0.129881, -0.002357
-0.102229, 0.782765, 0.090619, 0.607138, -0.005877, 0.129881, -0.002357
-0.103844, 0.788137, 0.091386, 0.599755, -0.005877, 0.129881, -0.002357
-0.105643, 0.793336, 0.091698, 0.592494, -0.005877, 0.129881, -0.002357
-0.107370, 0.798320, 0.091968, 0.585405, -0.005877, 0.129881, -0.002357
-0.097854, 0.800754, 0.088552, 0.584274, -0.035276, 0.152944, -0.014925
-0.097872, 0.806232, 0.088272, 0.576732, -0.035276, 0.152944, -0.014925
-0.097756, 0.811599, 0.088108, 0.569199, -0.035276, 0.152944, -0.014925
-0.097753, 0.816940, 0.087831, 0.561551, -0.035276, 0.152944, -0.014925
-0.098014, 0.822183, 0.087457, 0.553858, -0.035276, 0.152944, -0.014925
-0.098108, 0.827214, 0.087242, 0.546333, -0.035276, 0.152944, -0.014925
-0.098224, 0.832322, 0.086813, 0.538569, -0.035276, 0.152944, -0.014925
-0.098344, 0.837306, 0.086531, 0.530811, -0.035276, 0.152944, -0.014925
-0.098493, 0.842234, 0.086096, 0.523000, -0.035276, 0.152944, -0.014925
-0.098440, 0.846945, 0.085852, 0.515387, -0.035276, 0.152944, -0.014925
-0.113354, 0.831818, 0.093564, 0.535233, 0.003482, 0.248161, 0.015328
-0.116071, 0.834291, 0.094543, 0.530611, 0.003482, 0.248161, 0.015328
-0.118778, 0.836823, 0.094976, 0.525926, 0.003482, 0.248161, 0.015328
-0.121350, 0.839170, 0.095753, 0.521440, 0.003482, 0.248161, 0.015328
-0.123980, 0.841621, 0.096501, 0.516711, 0.003482, 0.248161, 0.015328
-0.126456, 0.843988, 0.097134, 0.512111, 0.003482, 0.248161, 0.015328
-0.128951, 0.846358, 0.097865, 0.507417, 0.003482, 0.248161, 0.015328
-0.131754, 0.848594, 0.098452, 0.502828, 0.003482, 0.248161, 0.015328
-0.134273, 0.850860, 0.098968, 0.498210, 0.003482, 0.248161, 0.015328
-0.137001, 0.853107, 0.099522, 0.493492, 0.003482, 0.248161, 0.015328
-0.129758, 0.809267, 0.090816, 0.565687, -0.046482, 0.519175, 0.045286
-0.130983, 0.809150, 0.090249, 0.565663, -0.046482, 0.519175, 0.045286
-0.132217, 0.808896, 0.089583, 0.565845, -0.046482, 0.519175, 0.045286
-0.133400, 0.808619, 0.088918, 0.566068, -0.046482, 0.519175, 0.045286
-0.134650, 0.808430, 0.088291, 0.566141, -0.046482, 0.519175, 0.045286
-0.135913, 0.808222, 0.087652, 0.566235, -0.046482, 0.519175, 0.045286
