Timestamp,X_Accel_g,Y_Accel_g,Z_Accel_g
217,-0.037109,-0.988281,-0.308105
218,-0.090332,-0.949219,-0.303711
219,-0.240723,-0.942871,-0.339844
220,-0.39209,-0.879395,-0.359375
221,-0.525391,-0.791016,-0.32373
222,-0.550293,-0.806152,-0.280762
223,-0.757812,-0.644531,-0.268066
224,-0.779297,-0.587402,-0.239746
225,-0.835938,-0.540039,-0.261719
226,-0.807617,-0.481445,-0.262207
227,-0.836914,-0.411621,-0.28125
228,-0.918457,-0.333984,-0.269043
229,-0.911621,-0.193359,-0.291992
230,-0.914551,-0.101562,-0.352539
231,-0.915039,-0.03125,-0.36377
232,-0.897949,0.01123,-0.366699
233,-0.912109,0.131836,-0.322266
234,-0.921387,0.240723,-0.271484
235,-0.902344,0.359375,-0.203613
236,-0.839844,0.457031,-0.128418
237,-0.804688,0.550781,-0.09668
238,-0.722168,0.662109,-0.051758
239,-0.671875,0.714844,-0.055664
240,-0.615234,0.772949,-0.032227
241,-0.489258,0.841309,-0.011719
242,-0.366211,0.909668,-0.001465
243,-0.236816,0.972168,-0.012207
244,-0.128418,0.978027,0.002441
245,-0.0625,0.95752,-0.031738
246,0.039062,0.964355,-0.04541
247,0.08252,0.99707,-0.052246
248,0.174805,1.019531,-0.065918
249,0.19043,0.991699,-0.058594
250,0.240234,0.973633,-0.104492
251,0.300781,0.95752,-0.187012
252,0.283691,0.945312,-0.202148
253,0.273438,0.938477,-0.272461
254,0.294922,0.903809,-0.350586
255,0.265625,0.883789,-0.499512
256,0.23877,0.788086,-0.592773
257,0.263672,0.704102,-0.73877
258,0.206055,0.597168,-0.785645
259,0.289551,0.540527,-0.844238
260,0.334473,0.382324,-0.954102
261,0.435547,0.234375,-0.979492
262,0.431641,0.162598,-0.926758
263,0.543945,0.163574,-1.01123
264,0.469238,0.016602,-0.921875
265,0.461426,0.016602,-0.927734
266,0.444336,-0.027344,-0.962402
267,0.372559,-0.060059,-0.958984
268,0.316406,-0.138184,-0.988281
269,0.267578,-0.204102,-0.976074
270,0.221191,-0.242188,-0.984863
271,0.149414,-0.302734,-0.976562
272,0.15918,-0.338379,-0.978516
273,0.089844,-0.296875,-0.970215
274,0.001953,-0.324219,-0.974609
275,-0.060059,-0.333008,-0.976074
276,-0.115723,-0.278809,-0.997559
277,-0.1875,-0.176758,-0.990723
278,-0.214844,-0.087402,-0.994629
279,-0.209473,0.020508,-0.99707
280,-0.200195,0.081543,-0.986816
281,-0.208496,0.139648,-0.990234
282,-0.205566,0.096191,-1.041992
283,-0.224121,0.086914,-1.005859
284,-0.220703,0.126465,-0.992676
285,-0.220703,0.153809,-1.005371
286,-0.177734,0.189453,-0.992188
287,-0.126953,0.234863,-0.990723
288,-0.145996,0.244141,-1.002441
289,-0.108398,0.229492,-1.003418
290,0.040039,0.291504,-0.980469
291,0.11084,0.306152,-0.989746
292,0.139648,0.28418,-0.978027
293,0.22168,0.250977,-0.969238
294,0.260254,0.203613,-1.001953
295,0.314453,0.155762,-0.979004
296,0.331055,0.07959,-0.959473
297,0.460938,0.109863,-0.922852
298,0.436035,0.024414,-0.948242
299,0.411133,-0.033203,-0.960938
300,0.417969,-0.040527,-0.956055
301,0.400391,-0.087402,-0.962402
302,0.391113,-0.100586,-0.951172
303,0.385254,-0.137695,-0.970703
304,0.349121,-0.200684,-0.955078
305,0.368164,-0.25,-0.94043
306,0.367676,-0.278809,-0.943359
307,0.341797,-0.365723,-0.913086
308,0.32666,-0.426758,-0.89209
309,0.300781,-0.5,-0.862793
310,0.272949,-0.541504,-0.843262
311,0.266113,-0.619629,-0.796387
312,0.255859,-0.674316,-0.75
313,0.25,-0.710449,-0.707031
314,0.217773,-0.756836,-0.693848
315,0.234375,-0.760742,-0.66748
316,0.227539,-0.812988,-0.606445
317,0.254883,-0.85498,-0.523438
318,0.26709,-0.897949,-0.42041
319,0.263672,-0.958984,-0.355469
320,0.236816,-0.952637,-0.3125
321,0.180176,-0.972656,-0.282715
322,0.137695,-0.989746,-0.240234
323,0.108398,-1.007324,-0.163086
324,0.073242,-1.009277,-0.131348
325,0.034668,-1.01123,-0.108398
326,-0.010254,-1.004395,-0.099121
327,-0.03125,-1.010742,-0.068359
328,-0.070801,-0.999023,-0.073242
329,-0.109375,-1.001465,-0.068848
330,-0.154297,-0.991211,0.01416
331,-0.16748,-0.993164,0.010254
332,-0.200195,-0.98291,0.047363
333,-0.22168,-0.986328,0.072266
334,-0.242676,-0.944824,0.083984
335,-0.165527,-0.974609,0.212402
336,-0.161621,-0.984375,0.228027
337,-0.15625,-0.915527,0.246094
338,-0.062012,-0.933105,0.349609
339,-0.005371,-0.911133,0.435547
340,-0.007324,-0.861328,0.453125
341,0.052246,-0.808594,0.588379
342,0.049805,-0.81543,0.623047
343,0.084961,-0.679688,0.679688
344,0.115234,-0.599121,0.764648
345,0.107422,-0.515137,0.826172
346,0.140625,-0.490723,0.837891
347,0.17334,-0.380371,0.865234
348,0.134766,-0.246094,0.923828
349,0.116699,-0.079102,0.952148
350,0.095215,0.041992,0.958984
351,0.070312,0.145508,0.976074
352,0.083496,0.39502,0.853027
353,0.090332,0.490723,0.853516
354,0.089355,0.515625,0.833984
355,0.145996,0.546387,0.760254
356,0.132812,0.633301,0.708008
357,0.160156,0.711426,0.670898
358,0.175293,0.782227,0.556152
359,0.15625,0.84375,0.447754
360,0.155273,0.929199,0.342773
361,0.140137,0.952637,0.238281
362,0.139648,0.963379,0.177246
363,0.145996,0.979004,0.152832
364,0.125488,0.987793,0.068848
365,0.110352,0.990234,0.007324
366,0.09668,0.971191,-0.062988
367,0.094238,1.0,-0.143555
368,0.105957,0.981934,-0.162598
369,0.077148,0.964355,-0.189453
370,0.088379,0.980469,-0.206543
371,0.09668,0.972656,-0.260742
372,0.10791,0.958984,-0.29541
373,0.092773,0.945312,-0.32666
374,0.106934,0.937988,-0.333008
375,0.088379,0.905273,-0.373047
376,0.095703,0.862305,-0.543457
377,0.095215,0.845703,-0.553223
378,0.081543,0.818848,-0.598633
379,0.087402,0.751953,-0.712891
380,0.130371,0.697266,-0.748535
381,0.145508,0.686523,-0.797852
382,0.129883,0.618164,-0.839844
383,0.224121,0.566895,-0.833008
384,0.269043,0.522949,-0.868164
385,0.307129,0.458984,-0.889648
386,0.35791,0.36084,-0.890625
387,0.459473,0.316406,-0.883301
388,0.558105,0.298828,-0.834473
389,0.700684,0.256348,-0.723633
390,0.780273,0.249512,-0.661621
391,0.83252,0.204102,-0.596191
392,0.874023,0.147949,-0.558105
393,0.89209,0.078125,-0.534668
394,0.891602,0.018555,-0.521973
395,0.955566,0.020996,-0.461426
396,0.935059,-0.026855,-0.442871
397,0.963379,-0.111816,-0.404297
398,0.532715,-0.5625,-0.449707
399,0.974121,-0.095215,-0.38916
400,0.868652,-0.125977,-0.424316
401,1.01123,-0.046875,-0.44043
402,0.933594,-0.208984,-0.369629
403,0.966797,-0.171875,-0.398438
404,0.885254,-0.374512,-0.351562
405,0.868164,-0.443359,-0.352539
406,0.869141,-0.475098,-0.406738
407,0.786621,-0.631836,-0.334473
408,0.614746,-0.628906,-0.344238
409,0.660156,-0.699707,-0.415527
410,0.553711,-0.756348,-0.43457
411,0.526367,-0.750977,-0.479004
412,0.503418,-0.755371,-0.494141
413,0.461426,-0.844238,-0.402344
414,0.376465,-0.867676,-0.42041
415,0.172852,-0.86084,-0.498535
416,0.125977,-0.876465,-0.532227
417,-0.020508,-0.830078,-0.603516
418,-0.144531,-0.774414,-0.664551
419,-0.207031,-0.711914,-0.68457
420,-0.293457,-0.679199,-0.709961
421,-0.363281,-0.571289,-0.748535
422,-0.411621,-0.502441,-0.787109
423,-0.474609,-0.396484,-0.812988
424,-0.486328,-0.279785,-0.868164
425,-0.431641,-0.317871,-0.870605
426,-0.336426,-0.324707,-0.916992
427,-0.228027,-0.32959,-0.929199
428,-0.22998,-0.379395,-0.945312
429,-0.155762,-0.463379,-0.912109
430,-0.108398,-0.527344,-0.880371
431,-0.057129,-0.589844,-0.838379
432,-0.010254,-0.72168,-0.755859
433,0.030762,-0.818359,-0.645508
434,0.066895,-0.905762,-0.481445
435,0.063965,-0.945801,-0.399414
436,0.08252,-0.97998,-0.277344
437,0.113281,-0.977051,-0.203125
438,0.104492,-1.020996,0.003418
439,0.128418,-0.995605,0.186523
440,0.122559,-0.938965,0.273926
441,0.077148,-0.873535,0.455078
442,0.041992,-0.810059,0.564941
443,0.000488,-0.723633,0.70166
444,-0.058105,-0.659668,0.717285
445,-0.119629,-0.54834,0.819824
446,-0.214355,-0.453125,0.810547
447,-0.356934,-0.350098,0.821289
448,-0.472168,-0.288574,0.783203
449,-0.507812,-0.214844,0.740723
450,-0.523438,-0.168457,0.796875
451,-0.510742,-0.126465,0.751465
452,-0.549316,0.010742,0.771973
453,-0.584473,0.147949,0.740723
454,-0.588379,0.09375,0.733398
455,-0.586914,0.108398,0.736328
456,-0.550293,0.157227,0.708984
457,-0.658203,0.223145,0.650879
458,-0.630859,0.380371,0.563965
459,-0.649414,0.419922,0.57959
460,-0.651367,0.510254,0.500488
461,-0.604004,0.562012,0.434082
462,-0.570801,0.604492,0.484375
463,-0.495605,0.683105,0.490723
464,-0.466309,0.744141,0.448242
465,-0.446777,0.794922,0.360352
466,-0.486328,0.790527,0.269531
467,-0.427246,0.914551,0.138184
468,-0.40918,0.883789,0.060059
469,-0.365234,0.925781,-0.01709
470,-0.339844,0.925293,-0.109863
471,-0.297363,0.929688,-0.201172
472,-0.251465,0.905762,-0.320801
473,-0.213867,0.924805,-0.404785
474,-0.14209,0.853516,-0.435547
475,-0.218262,0.842773,-0.461914
476,-0.191406,0.811523,-0.546875
477,-0.192871,0.780762,-0.623535
478,-0.183105,0.751953,-0.685059
479,-0.162598,0.647461,-0.756348
480,-0.135254,0.601562,-0.8125
481,-0.14502,0.452148,-0.897461
482,-0.160156,0.398926,-0.922363
483,-0.189941,0.37207,-0.944824
484,-0.214355,0.267578,-0.932617
485,-0.09082,0.217773,-0.958984
486,-0.134277,0.169922,-0.931641
487,-0.280273,0.233887,-0.998047
488,-0.354004,0.231934,-0.922363
489,-0.412598,0.219238,-0.910645
490,-0.467285,0.169922,-0.881348
491,-0.529785,0.097168,-0.819824
492,-0.650879,0.099609,-0.775391
493,-0.725586,0.075684,-0.651367
494,-0.794434,0.124512,-0.692871
495,-0.620605,0.15332,-0.776855
496,-0.469238,0.166992,-0.913086
497,-0.334473,0.108887,-0.979004
498,-0.164551,0.109375,-1.068848
499,0.065918,0.054199,-1.015625
500,0.256348,0.038574,-0.983887
501,0.332031,-0.066406,-1.004395
502,0.557617,-0.098633,-0.880371
503,0.741699,-0.069336,-0.767578
504,0.865723,-0.164551,-0.549805
505,0.920898,-0.098145,-0.456543
506,0.978027,-0.075684,-0.297852
507,1.008789,-0.024902,-0.306641
508,1.047852,-0.045898,-0.181641
509,0.991699,-0.072266,-0.294434
510,0.983887,-0.026367,-0.257812
511,1.025879,0.035156,-0.225098
512,1.003906,0.006836,-0.145508
513,1.038574,0.12793,0.068848
514,0.906738,0.190918,-0.026855
515,0.880859,0.439453,-0.093262
516,0.737305,0.784668,-0.17334
517,0.596191,0.800781,-0.231445
518,0.449707,0.867676,-0.260254
519,0.362305,0.918457,-0.235352
520,0.216309,0.950195,-0.240723
521,0.090332,0.96582,-0.226562
522,0.104492,0.948242,-0.234863
523,-0.022949,0.965332,-0.219238
524,-0.192383,0.932129,-0.226074
525,-0.247559,0.901855,-0.260254
526,-0.480957,0.82959,-0.281738
527,-0.625488,0.705078,-0.287109
528,-0.774902,0.599121,-0.267578
529,-0.819336,0.491211,-0.243652
530,-0.955566,0.257812,-0.253906
531,-0.944336,0.145508,-0.303711
532,-0.939453,0.014648,-0.333496
533,-0.858398,-0.15332,-0.288086
534,-0.900391,-0.331543,-0.379395
535,-0.840332,-0.431152,-0.401367
536,-0.679688,-0.415527,-0.626465
537,-0.640137,-0.523438,-0.587891
538,-0.587402,-0.538574,-0.597168
539,-0.593262,-0.568359,-0.585938
540,-0.645508,-0.541504,-0.57959
541,-0.685547,-0.557129,-0.459961
542,-0.70459,-0.612793,-0.390137
543,-0.711914,-0.620117,-0.323242
544,-0.618164,-0.712402,-0.276367
545,-0.583496,-0.758301,-0.242676
546,-0.563965,-0.764648,-0.163574
547,-0.57959,-0.752441,-0.092773
548,-0.56543,-0.839355,-0.054688
549,-0.504883,-0.834961,0.090332
550,-0.494629,-0.868652,0.136719
551,-0.348633,-0.916992,0.189941
552,-0.271484,-0.930664,0.205566
553,-0.125977,-0.973633,0.230469
554,-0.13916,-0.974121,0.274414
555,-0.096191,-0.90918,0.440918
556,-0.086914,-0.729004,0.663574
557,-0.058594,-0.594727,0.779297
558,-0.023438,-0.382324,0.895508
559,-0.004395,-0.280762,0.911621
560,0.024902,-0.179199,0.944824
561,0.185059,-0.154297,0.929688
562,0.020996,0.030762,0.936523
563,0.060547,0.197266,0.963867
564,0.041992,0.269043,0.926758
565,0.020996,0.382324,0.87793
566,0.044434,0.47998,0.838867
567,-0.02832,0.670898,0.771484
568,-0.026855,0.748535,0.653809
569,0.058105,0.935059,0.382812
570,0.008789,0.855957,0.474121
571,0.037109,0.880371,0.402832
572,0.027344,0.92627,0.339355
573,0.02002,0.939453,0.283691
574,-0.022949,1.024414,0.069824
575,0.001465,1.012207,-0.02002
576,0.01416,0.989746,-0.117676
577,-0.032227,0.944336,-0.288086
578,-0.068848,0.894531,-0.598633
579,-0.098633,0.726074,-0.749023
580,-0.11084,0.609375,-0.875977
581,-0.038086,0.405273,-0.963379
582,-0.12207,0.280762,-0.873047
583,-0.161133,0.075684,-1.004395
584,-0.151855,-0.169434,-1.006836
585,-0.022949,-0.466309,-0.953125
586,0.007324,-0.70752,-0.785156
587,0.091309,-0.820312,-0.696289
588,0.093262,-0.884277,-0.481445
589,0.112305,-0.963867,-0.37207
590,0.160645,-0.991211,-0.222168
591,0.17041,-0.982422,-0.003418
592,0.211426,-1.00293,0.015137
593,0.234863,-0.97998,0.131836
594,0.229492,-0.938965,0.300781
595,0.263672,-0.88623,0.412109
596,0.398926,-0.665039,0.608887
597,0.492188,-0.487305,0.717285
598,0.532715,-0.324707,0.776855
599,0.540039,-0.059082,0.80127
600,0.621094,0.14502,0.744629
601,0.673828,0.260254,0.646484
602,0.716309,0.424805,0.556152
603,0.731934,0.524902,0.462402
604,0.704102,0.617676,0.349609
605,0.696289,0.689941,0.304199
606,0.628906,0.756348,0.158691
607,0.651855,0.810547,0.062988
608,0.632324,0.797363,-0.103516
609,0.682617,0.736328,-0.251953
610,0.73584,0.678223,-0.360352
611,0.778809,0.486816,-0.529297
612,0.743652,0.387207,-0.541504
613,0.757324,0.387207,-0.635742
614,0.791016,0.254395,-0.626465
615,0.839355,0.083008,-0.642578
616,0.771973,-0.046875,-0.709961
617,0.735352,-0.201172,-0.728516
618,0.697266,-0.400391,-0.67041
619,0.687988,-0.496094,-0.566895
620,0.698242,-0.574707,-0.472168
621,0.746582,-0.633301,-0.331055
622,0.887695,-0.687988,-0.34668
623,0.776367,-0.652832,-0.147949
624,0.781738,-0.664551,-0.0625
625,0.776855,-0.667969,-0.110352
626,0.84082,-0.637695,0.044434
627,0.854492,-0.5625,0.189941
628,0.856934,-0.425293,0.307617
629,0.851074,-0.171875,0.478027
630,0.825684,0.003906,0.583008
631,0.763184,0.217285,0.637207
632,0.63623,0.458984,0.649414
633,0.560547,0.530273,0.620117
634,0.539551,0.592773,0.59668
635,0.42334,0.777344,0.483398
636,0.354004,0.918945,0.251465
637,0.355469,0.899902,0.041992
638,0.322266,0.907227,-0.071777
639,0.307617,0.912109,-0.205566
640,0.341797,0.85791,-0.333984
641,0.354492,0.802246,-0.596191
642,0.414551,0.690918,-0.618652
643,0.354004,0.560547,-0.84668
644,0.199707,0.618164,-0.842773
645,0.146484,0.544922,-0.914551
646,0.028809,0.67627,-0.717285
647,-0.125,0.823242,-0.599609
648,-0.114746,0.890625,-0.439453
649,-0.20459,0.953613,-0.291992
650,-0.20459,0.96582,-0.255859
651,-0.233887,1.00293,-0.166992
652,-0.231445,0.956543,-0.036621
653,-0.205566,0.979004,0.091309
654,-0.18457,0.943359,0.19043
655,-0.140625,0.925781,0.310059
656,-0.104492,0.837891,0.43457
657,-0.091309,0.762695,0.556641
658,0.061035,0.791016,0.637207
659,0.227539,0.827148,0.508789
660,0.337891,0.779785,0.601562
661,0.27832,0.739258,0.624023
662,0.193359,0.712402,0.874023
663,0.225098,0.589355,0.766113
664,0.22998,0.344238,0.881348
665,0.203613,0.041016,0.874512
666,0.281738,-0.203613,0.938965
667,0.130859,-0.441895,0.816895
668,0.143066,-0.578613,0.773926
669,0.065918,-0.72998,0.68457
670,-0.034668,-0.818848,0.545898
671,-0.050781,-0.855469,0.481445
672,-0.086914,-0.891602,0.375977
673,-0.126465,-0.927734,0.274902
674,-0.193359,-0.958984,0.180664
675,-0.288086,-0.93457,0.188477
676,-0.250488,-0.900391,0.317871
677,-0.275391,-0.861816,0.380859
678,-0.269043,-0.837402,0.446777
679,-0.260742,-0.816895,0.488281
680,-0.247559,-0.783691,0.55127
681,-0.216797,-0.712891,0.633789
682,-0.23291,-0.650391,0.680664
683,-0.227051,-0.612305,0.726074
684,-0.233887,-0.558594,0.749023
685,-0.262207,-0.51123,0.788086
686,-0.258789,-0.435059,0.822754
687,-0.295898,-0.364258,0.845215
688,-0.298828,-0.254883,0.87793
689,-0.258301,-0.169434,0.899902
690,-0.233398,-0.145508,0.928223
691,-0.218262,-0.101562,0.911621
692,-0.257812,-0.053223,0.92627
693,-0.248535,-0.018555,0.945312
694,-0.209473,-0.000977,0.924316
695,-0.245605,0.052246,0.937988
696,-0.032715,0.057129,0.919434
697,-0.111816,0.105957,0.954102
698,-0.129883,0.241211,0.92627
699,-0.180176,0.347656,0.88623
700,-0.165039,0.443848,0.8125
701,-0.135254,0.587402,0.859375
702,0.035645,0.669434,0.682617
703,0.117676,0.777832,0.712891
704,0.191895,0.810059,0.410645
705,0.331543,0.926758,0.330566
706,0.433105,0.961426,0.243652
707,0.521484,0.898926,0.028809
708,0.523926,0.774902,-0.239746
709,0.552246,0.758301,-0.347656
710,0.614746,0.68457,-0.480957
711,0.572754,0.662598,-0.540527
712,0.54248,0.564453,-0.636719
713,0.489746,0.553711,-0.750977
714,0.377441,0.456055,-0.847656
715,0.310059,0.375977,-0.902832
716,0.230469,0.277832,-0.984375
717,0.17334,0.230957,-1.023438
718,0.111328,0.018555,-0.993652
719,-0.015137,-0.107422,-1.036133
720,-0.255371,-0.266602,-1.001465
721,-0.426758,-0.326172,-0.897461
722,-0.554688,-0.378418,-0.76709
723,-0.680176,-0.349609,-0.663574
724,-0.709961,-0.325684,-0.614746
725,-0.748535,-0.259277,-0.59375
726,-0.788086,-0.19873,-0.54248
727,-0.849609,-0.160156,-0.500977
728,-0.870117,-0.121094,-0.491699
729,-0.858887,0.109375,-0.462402
730,-0.834473,0.268555,-0.440918
731,-0.749512,0.427734,-0.462891
732,-0.695312,0.531738,-0.445801
733,-0.671387,0.620117,-0.390137
734,-0.625977,0.687988,-0.303223
735,-0.569824,0.761719,-0.272949
736,-0.507812,0.823242,-0.322754
737,-0.463867,0.855957,-0.301758
738,-0.346191,0.92627,-0.088379
739,-0.235352,0.955078,0.096191
740,-0.196777,0.947754,0.190918
741,-0.195312,0.944336,0.3125
742,-0.196289,0.886719,0.402344
743,-0.104492,0.820312,0.460449
744,-0.040527,0.787598,0.572266
745,0.006836,0.712402,0.59668
746,0.019043,0.746582,0.63916
747,0.067871,0.736816,0.632324
