Timestamp,X_Mag_Ga,Y_Mag_Ga,Z_Mag_Ga
174,-0.045985,-0.050365,-0.046715
175,-0.065693,-0.034307,-0.033577
176,-0.087591,-0.023358,-0.019708
177,-0.09562,-0.017518,-0.014599
178,-0.10438,-0.012409,-0.00292
179,-0.107299,-0.008029,0.005839
180,-0.110949,-0.00365,0.016788
181,-0.111679,-0.00146,0.024818
182,-0.111679,0.00219,0.034307
183,-0.107299,0.00365,0.044526
184,-0.10146,0.005839,0.063504
185,-0.105109,0.007299,0.091971
186,-0.107299,0.005109,0.107299
187,-0.110219,0.00146,0.124088
188,-0.123358,-0.005109,0.143066
189,-0.137226,-0.013139,0.161314
190,-0.129927,-0.016058,0.167883
191,-0.153285,-0.032847,0.187591
192,-0.167883,-0.045255,0.20146
193,-0.137226,-0.036496,0.19708
194,-0.127737,-0.040146,0.205109
195,-0.108029,-0.034307,0.19927
196,-0.1,-0.044526,0.210949
197,-0.091241,-0.038686,0.20219
198,-0.089781,-0.035036,0.19781
199,-0.080292,-0.031387,0.191971
200,-0.070073,-0.028467,0.186861
201,-0.046715,-0.029927,0.176642
202,-0.021168,-0.031387,0.161314
203,0.00292,-0.040146,0.154745
204,0.018978,-0.048175,0.148905
205,0.036496,-0.063504,0.148175
206,0.064234,-0.086861,0.134307
207,0.081022,-0.10438,0.116058
208,0.091971,-0.128467,0.116788
209,0.10292,-0.162774,0.120438
210,0.109489,-0.19562,0.113869
211,0.110219,-0.218248,0.114599
212,0.108029,-0.243066,0.113139
213,0.10073,-0.281022,0.109489
214,0.092701,-0.29854,0.111679
215,0.085401,-0.315328,0.113139
216,0.070803,-0.342336,0.107299
217,0.059124,-0.357664,0.105839
218,0.048175,-0.370803,0.10365
219,0.028467,-0.389051,0.09708
220,0.0,-0.410219,0.089781
221,-0.027737,-0.424088,0.091241
222,-0.058394,-0.433577,0.094891
223,-0.080292,-0.438686,0.09927
224,-0.107299,-0.440876,0.10219
225,-0.121168,-0.440876,0.106569
226,-0.139416,-0.440146,0.10365
227,-0.154745,-0.437956,0.10146
228,-0.170073,-0.435036,0.10292
229,-0.20438,-0.422628,0.105109
230,-0.226277,-0.410219,0.10365
231,-0.241606,-0.40146,0.10219
232,-0.251095,-0.39562,0.10073
233,-0.265693,-0.383212,0.10073
234,-0.283212,-0.363504,0.107299
235,-0.29635,-0.343796,0.116058
236,-0.305839,-0.324818,0.124088
237,-0.313869,-0.30438,0.130657
238,-0.320438,-0.275912,0.139416
239,-0.321898,-0.264964,0.140146
240,-0.323358,-0.243066,0.147445
241,-0.319708,-0.213869,0.154745
242,-0.314599,-0.186861,0.161314
243,-0.30438,-0.157664,0.167883
244,-0.29708,-0.137226,0.167153
245,-0.286131,-0.116058,0.165693
246,-0.275182,-0.10073,0.168613
247,-0.267153,-0.091971,0.168613
248,-0.258394,-0.079562,0.168613
249,-0.253285,-0.076642,0.169343
250,-0.243066,-0.064234,0.164234
251,-0.234307,-0.052555,0.155474
252,-0.231387,-0.048905,0.151825
253,-0.230657,-0.043796,0.143066
254,-0.227737,-0.038686,0.133577
255,-0.229927,-0.035036,0.116058
256,-0.227007,-0.031387,0.092701
257,-0.225547,-0.029927,0.072263
258,-0.215328,-0.026277,0.057664
259,-0.20073,-0.019708,0.045985
260,-0.166423,-0.010949,0.030657
261,-0.119708,-0.011679,0.00219
262,-0.082482,-0.011679,0.00292
263,-0.045985,-0.017518,0.008029
264,-0.010949,-0.029927,0.010219
265,0.008759,-0.037956,0.015328
266,0.031387,-0.054745,0.017518
267,0.052555,-0.078832,0.009489
268,0.067883,-0.10438,-0.00073
269,0.080292,-0.134307,-0.00438
270,0.086861,-0.159854,-0.013139
271,0.087591,-0.180292,-0.016788
272,0.091241,-0.218978,-0.016788
273,0.088321,-0.253285,-0.016788
274,0.077372,-0.283942,-0.021898
275,0.066423,-0.305839,-0.024088
276,0.043796,-0.337226,-0.026277
277,-0.00073,-0.372263,-0.032847
278,-0.044526,-0.391971,-0.036496
279,-0.09635,-0.40365,-0.038686
280,-0.145985,-0.39781,-0.040876
281,-0.183942,-0.389781,-0.037956
282,-0.19854,-0.384672,-0.035036
283,-0.20292,-0.388321,-0.027737
284,-0.219708,-0.378102,-0.026277
285,-0.233577,-0.367153,-0.027007
286,-0.236496,-0.359854,-0.032117
287,-0.250365,-0.344526,-0.034307
288,-0.264964,-0.331387,-0.029197
289,-0.278832,-0.306569,-0.027737
290,-0.284672,-0.268613,-0.040876
291,-0.286131,-0.229927,-0.045255
292,-0.284672,-0.20219,-0.045985
293,-0.276642,-0.194891,-0.053285
294,-0.267153,-0.214599,-0.065693
295,-0.251095,-0.237956,-0.077372
296,-0.230657,-0.267883,-0.086861
297,-0.210949,-0.29562,-0.090511
298,-0.209489,-0.316788,-0.081752
299,-0.208029,-0.335766,-0.072263
300,-0.207299,-0.337956,-0.070073
301,-0.205109,-0.347445,-0.064964
302,-0.205839,-0.356204,-0.058394
303,-0.20073,-0.370803,-0.045985
304,-0.19927,-0.381752,-0.035766
305,-0.191971,-0.39635,-0.022628
306,-0.184672,-0.405109,-0.010949
307,-0.178102,-0.419708,0.011679
308,-0.172993,-0.428467,0.030657
309,-0.170073,-0.431387,0.046715
310,-0.170803,-0.434307,0.062044
311,-0.165693,-0.436496,0.081752
312,-0.159854,-0.436496,0.09927
313,-0.154745,-0.434307,0.114599
314,-0.154745,-0.433577,0.124088
315,-0.151825,-0.432117,0.130657
316,-0.148905,-0.427737,0.145255
317,-0.149635,-0.419708,0.162044
318,-0.151825,-0.411679,0.178102
319,-0.156934,-0.40073,0.193431
320,-0.163504,-0.393431,0.20073
321,-0.172263,-0.385401,0.206569
322,-0.178832,-0.377372,0.212409
323,-0.183212,-0.365693,0.220438
324,-0.186131,-0.358394,0.227007
325,-0.191241,-0.352555,0.229197
326,-0.191971,-0.348175,0.231387
327,-0.19562,-0.342336,0.235036
328,-0.19708,-0.339416,0.235766
329,-0.20146,-0.335036,0.237226
330,-0.205109,-0.325547,0.240876
331,-0.207299,-0.316058,0.245985
332,-0.208759,-0.305109,0.249635
333,-0.208759,-0.29781,0.253285
334,-0.206569,-0.286861,0.258394
335,-0.19854,-0.280292,0.262044
336,-0.19708,-0.277372,0.263504
337,-0.19635,-0.269343,0.267153
338,-0.190511,-0.254745,0.271533
339,-0.184672,-0.243796,0.275912
340,-0.186131,-0.237226,0.275912
341,-0.179562,-0.220438,0.279562
342,-0.178832,-0.205839,0.278102
343,-0.175912,-0.175912,0.275912
344,-0.172263,-0.148905,0.269343
345,-0.171533,-0.140876,0.267153
346,-0.173723,-0.132117,0.263504
347,-0.174453,-0.110219,0.253285
348,-0.172993,-0.083212,0.236496
349,-0.175182,-0.055474,0.210219
350,-0.175182,-0.039416,0.191241
351,-0.175182,-0.025547,0.169343
352,-0.178832,-0.010949,0.127737
353,-0.180292,-0.005839,0.106569
354,-0.180292,-0.006569,0.10146
355,-0.176642,-0.00365,0.091971
356,-0.180292,-0.005839,0.070803
357,-0.184672,-0.008759,0.054015
358,-0.183942,-0.013139,0.037226
359,-0.191241,-0.021898,0.015328
360,-0.19781,-0.037226,-0.007299
361,-0.206569,-0.049635,-0.017518
362,-0.216058,-0.056934,-0.021898
363,-0.221168,-0.063504,-0.024818
364,-0.228467,-0.075182,-0.030657
365,-0.232847,-0.086131,-0.037956
366,-0.237226,-0.09781,-0.042336
367,-0.242336,-0.105109,-0.045255
368,-0.245255,-0.112409,-0.046715
369,-0.247445,-0.115328,-0.048175
370,-0.248175,-0.119708,-0.050365
371,-0.247445,-0.121898,-0.052555
372,-0.245255,-0.124818,-0.058394
373,-0.247445,-0.134307,-0.059124
374,-0.246715,-0.141606,-0.063504
375,-0.246715,-0.154015,-0.068613
376,-0.245985,-0.170073,-0.074453
377,-0.243796,-0.178832,-0.079562
378,-0.242336,-0.191971,-0.082482
379,-0.240876,-0.207299,-0.084672
380,-0.240146,-0.218248,-0.086861
381,-0.238686,-0.224088,-0.087591
382,-0.237226,-0.231387,-0.086861
383,-0.227737,-0.233577,-0.093431
384,-0.224818,-0.238686,-0.09562
385,-0.223358,-0.243796,-0.09635
386,-0.218978,-0.244526,-0.09781
387,-0.207299,-0.243796,-0.10365
388,-0.194891,-0.222628,-0.110219
389,-0.167883,-0.192701,-0.118248
390,-0.149635,-0.165693,-0.116788
391,-0.129927,-0.151825,-0.116788
392,-0.111679,-0.140146,-0.114599
393,-0.10365,-0.132117,-0.112409
394,-0.086861,-0.117518,-0.105109
395,-0.071533,-0.107299,-0.09781
396,-0.064964,-0.10073,-0.093431
397,-0.049635,-0.09562,-0.087591
398,-0.035036,-0.088321,-0.078102
399,-0.032117,-0.077372,-0.067883
400,-0.025547,-0.074453,-0.062774
401,-0.011679,-0.070073,-0.052555
402,-0.010949,-0.064964,-0.048905
403,0.00292,-0.067883,-0.040146
404,0.027737,-0.082482,-0.033577
405,0.051825,-0.094161,-0.018248
406,0.062774,-0.106569,-0.016058
407,0.078102,-0.129197,-0.010219
408,0.089051,-0.148175,-0.005839
409,0.091241,-0.156934,-0.00365
410,0.09635,-0.175182,-0.00438
411,0.09708,-0.188321,-0.005109
412,0.1,-0.19562,-0.005109
413,0.106569,-0.214599,0.011679
414,0.107299,-0.242336,0.018978
415,0.10219,-0.277372,0.024088
416,0.09635,-0.29635,0.029197
417,0.078102,-0.332117,0.029197
418,0.056204,-0.360584,0.027737
419,0.038686,-0.381022,0.027007
420,0.016058,-0.39781,0.027007
421,-0.007299,-0.411679,0.024818
422,-0.038686,-0.425547,0.022628
423,-0.085401,-0.435036,0.021168
424,-0.113139,-0.437956,0.020438
425,-0.137226,-0.439416,0.031387
426,-0.148175,-0.440146,0.040146
427,-0.145985,-0.440146,0.043796
428,-0.137956,-0.443066,0.050365
429,-0.135036,-0.444526,0.062774
430,-0.134307,-0.444526,0.078832
431,-0.131387,-0.443796,0.09635
432,-0.131387,-0.437956,0.124818
433,-0.134307,-0.429927,0.154015
434,-0.139416,-0.413139,0.183942
435,-0.145255,-0.39854,0.20292
436,-0.142336,-0.385401,0.217518
437,-0.142336,-0.369343,0.232847
438,-0.147445,-0.332117,0.257664
439,-0.151095,-0.309489,0.267883
440,-0.159854,-0.278832,0.276642
441,-0.173723,-0.245255,0.279562
442,-0.188321,-0.210219,0.276642
443,-0.20438,-0.182482,0.267153
444,-0.229197,-0.171533,0.253285
445,-0.244526,-0.152555,0.235766
446,-0.260584,-0.137226,0.217518
447,-0.272263,-0.116788,0.188321
448,-0.272993,-0.09708,0.169343
449,-0.269343,-0.082482,0.151825
450,-0.264964,-0.072993,0.145255
451,-0.262774,-0.067883,0.137226
452,-0.263504,-0.062044,0.119708
453,-0.251095,-0.048175,0.10365
454,-0.243796,-0.040876,0.092701
455,-0.257664,-0.052555,0.094891
456,-0.255474,-0.048175,0.078102
457,-0.246715,-0.044526,0.055474
458,-0.243066,-0.045985,0.037226
459,-0.235036,-0.045255,0.021168
460,-0.227737,-0.048175,0.00365
461,-0.221168,-0.051095,-0.008029
462,-0.218978,-0.048905,-0.00438
463,-0.215328,-0.046715,-0.007299
464,-0.217518,-0.052555,-0.015328
465,-0.217518,-0.064964,-0.031387
466,-0.218248,-0.084672,-0.047445
467,-0.212409,-0.108759,-0.070073
468,-0.208029,-0.116058,-0.078102
469,-0.20438,-0.127737,-0.086131
470,-0.20146,-0.139416,-0.091241
471,-0.20146,-0.156934,-0.09927
472,-0.2,-0.174453,-0.105109
473,-0.2,-0.192701,-0.107299
474,-0.2,-0.20292,-0.108029
475,-0.20292,-0.215328,-0.106569
476,-0.20438,-0.229927,-0.107299
477,-0.205109,-0.243066,-0.105109
478,-0.205109,-0.260584,-0.10365
479,-0.206569,-0.276642,-0.09927
480,-0.209489,-0.29781,-0.091971
481,-0.221898,-0.321898,-0.074453
482,-0.234307,-0.331387,-0.061314
483,-0.242336,-0.337956,-0.048175
484,-0.248905,-0.343796,-0.041606
485,-0.247445,-0.341606,-0.043066
486,-0.249635,-0.348175,-0.035036
487,-0.257664,-0.350365,-0.023358
488,-0.264234,-0.351825,-0.013139
489,-0.264964,-0.360584,-0.00292
490,-0.262774,-0.370803,0.008759
491,-0.259124,-0.381022,0.018978
492,-0.260584,-0.387591,0.037956
493,-0.262774,-0.388321,0.045985
494,-0.265693,-0.386861,0.044526
495,-0.263504,-0.382482,0.029197
496,-0.256204,-0.375912,0.00365
497,-0.245985,-0.373723,-0.010949
498,-0.232847,-0.369343,-0.027737
499,-0.220438,-0.365693,-0.041606
500,-0.20438,-0.370073,-0.048905
501,-0.186861,-0.369343,-0.059854
502,-0.159124,-0.378102,-0.064964
503,-0.123358,-0.380292,-0.068613
504,-0.093431,-0.391241,-0.059854
505,-0.064964,-0.416058,-0.023358
506,-0.034307,-0.416058,-0.007299
507,-0.017518,-0.414599,0.00438
508,-0.013869,-0.414599,0.005839
509,-0.009489,-0.416058,0.013869
510,-0.008029,-0.410219,0.00438
511,-0.00365,-0.40219,-0.009489
512,0.00219,-0.39927,-0.009489
513,0.037226,-0.384672,0.013869
514,0.053285,-0.372993,0.023358
515,0.070073,-0.348175,0.010219
516,0.106569,-0.274453,0.010219
517,0.112409,-0.240146,0.010219
518,0.114599,-0.209489,0.006569
519,0.109489,-0.180292,0.00292
520,0.10292,-0.147445,0.00292
521,0.094161,-0.124088,0.006569
522,0.089781,-0.110949,0.010219
523,0.085401,-0.093431,0.021898
524,0.062044,-0.061314,0.027737
525,0.035036,-0.037226,0.024088
526,0.00365,-0.015328,0.024818
527,-0.037956,0.00219,0.020438
528,-0.065693,0.010949,0.021898
529,-0.105839,0.014599,0.024088
530,-0.159854,0.00438,0.011679
531,-0.180292,-0.009489,-0.00219
532,-0.20365,-0.024818,-0.012409
533,-0.234307,-0.051095,-0.023358
534,-0.255474,-0.075182,-0.029927
535,-0.262044,-0.088321,-0.034307
536,-0.244526,-0.085401,-0.051825
537,-0.248175,-0.105839,-0.064234
538,-0.241606,-0.115328,-0.075182
539,-0.244526,-0.122628,-0.076642
540,-0.246715,-0.120438,-0.072993
541,-0.259854,-0.129197,-0.065693
542,-0.275182,-0.142336,-0.059124
543,-0.286861,-0.151095,-0.049635
544,-0.29562,-0.173723,-0.050365
545,-0.3,-0.191971,-0.048175
546,-0.305839,-0.208029,-0.045255
547,-0.310219,-0.222628,-0.040146
548,-0.316058,-0.239416,-0.029927
549,-0.319708,-0.251095,-0.024818
550,-0.323358,-0.270073,-0.011679
551,-0.318978,-0.292701,-0.007299
552,-0.307299,-0.322628,-0.005839
553,-0.294891,-0.345985,-0.00365
554,-0.279562,-0.356934,-0.015328
555,-0.254745,-0.394161,0.006569
556,-0.221168,-0.427007,0.032847
557,-0.186861,-0.446715,0.064964
558,-0.151825,-0.454745,0.105839
559,-0.113139,-0.448905,0.140876
560,-0.091971,-0.438686,0.162774
561,-0.069343,-0.428467,0.172993
562,-0.053285,-0.410949,0.194891
563,-0.034307,-0.384672,0.216788
564,-0.013869,-0.353285,0.233577
565,0.00219,-0.324088,0.243796
566,0.012409,-0.29635,0.250365
567,0.00438,-0.256204,0.267153
568,0.00438,-0.237956,0.270803
569,0.00073,-0.227737,0.272263
570,-0.00146,-0.19927,0.272263
571,-0.00438,-0.185401,0.272993
572,-0.011679,-0.165693,0.272263
573,-0.021168,-0.148175,0.270803
574,-0.039416,-0.105109,0.259124
575,-0.042336,-0.1,0.256934
576,-0.043796,-0.073723,0.240876
577,-0.043066,-0.037956,0.205109
578,-0.045255,-0.014599,0.172263
579,-0.046715,0.00146,0.131387
580,-0.043066,0.008029,0.073723
581,-0.040876,0.005109,0.046715
582,-0.050365,-0.00292,0.010219
583,-0.061314,-0.019708,-0.027737
584,-0.064234,-0.062044,-0.075912
585,-0.041606,-0.108029,-0.10292
586,-0.037226,-0.162774,-0.121898
587,-0.043796,-0.189781,-0.126277
588,-0.057664,-0.238686,-0.131387
589,-0.065693,-0.270073,-0.127737
590,-0.056934,-0.29708,-0.118248
591,-0.039416,-0.332847,-0.09781
592,-0.037956,-0.342336,-0.092701
593,-0.043066,-0.359854,-0.081022
594,-0.031387,-0.385401,-0.052555
595,-0.029927,-0.39927,-0.035036
596,-0.029927,-0.424818,0.014599
597,-0.024088,-0.431387,0.051825
598,-0.016788,-0.429197,0.091971
599,-0.011679,-0.415328,0.143066
600,-0.005839,-0.390511,0.182482
601,0.00073,-0.373723,0.2
602,0.013139,-0.338686,0.220438
603,0.010949,-0.30438,0.241606
604,-0.00365,-0.281752,0.260584
605,-0.00438,-0.239416,0.268613
606,0.015328,-0.20438,0.258394
607,0.018978,-0.181022,0.251825
608,0.024088,-0.146715,0.238686
609,0.019708,-0.114599,0.227007
610,0.022628,-0.093431,0.208759
611,0.027737,-0.070803,0.180292
612,0.018978,-0.043066,0.148905
613,0.007299,-0.026277,0.127737
614,-0.00292,-0.013139,0.094161
615,-0.014599,-0.012409,0.037226
616,-0.022628,-0.024818,-0.008029
617,-0.029927,-0.051825,-0.050365
618,-0.030657,-0.10146,-0.091241
619,-0.041606,-0.140146,-0.111679
620,-0.052555,-0.194891,-0.127007
621,-0.052555,-0.236496,-0.126277
622,-0.048175,-0.261314,-0.122628
623,-0.046715,-0.287591,-0.116788
624,-0.040876,-0.305109,-0.107299
625,-0.049635,-0.316058,-0.105839
626,-0.032847,-0.340876,-0.087591
627,-0.010949,-0.355474,-0.064964
628,0.019708,-0.358394,-0.040146
629,0.064234,-0.344526,0.00365
630,0.083942,-0.330657,0.032117
631,0.10146,-0.305839,0.066423
632,0.110949,-0.275912,0.09708
633,0.113869,-0.258394,0.113139
634,0.113139,-0.237956,0.125547
635,0.108029,-0.216788,0.141606
636,0.09562,-0.178832,0.167883
637,0.084672,-0.157664,0.177372
638,0.072993,-0.140876,0.184672
639,0.059124,-0.116788,0.187591
640,0.036496,-0.079562,0.181022
641,0.011679,-0.047445,0.166423
642,-0.032117,-0.016788,0.149635
643,-0.083212,0.00438,0.118978
644,-0.140876,0.008759,0.083212
645,-0.207299,-0.013869,0.066423
646,-0.270073,-0.059854,0.072993
647,-0.306569,-0.108759,0.072263
648,-0.320438,-0.137226,0.065693
649,-0.326277,-0.156204,0.059854
650,-0.327737,-0.163504,0.056204
651,-0.325547,-0.162044,0.053285
652,-0.318978,-0.150365,0.037956
653,-0.307299,-0.135766,0.017518
654,-0.292701,-0.115328,0.010949
655,-0.276642,-0.094161,0.007299
656,-0.260584,-0.066423,0.021898
657,-0.245255,-0.045255,0.041606
658,-0.255474,-0.048905,0.064964
659,-0.248905,-0.041606,0.083212
660,-0.241606,-0.039416,0.091241
661,-0.235036,-0.032847,0.09854
662,-0.236496,-0.035036,0.105109
663,-0.224818,-0.031387,0.124818
664,-0.208029,-0.035766,0.162044
665,-0.19562,-0.059854,0.206569
666,-0.181752,-0.093431,0.243066
667,-0.175182,-0.134307,0.265693
668,-0.181752,-0.157664,0.271533
669,-0.181022,-0.185401,0.277372
670,-0.178102,-0.208759,0.281022
671,-0.175182,-0.227007,0.282482
672,-0.172993,-0.249635,0.281752
673,-0.167153,-0.275182,0.278832
674,-0.157664,-0.291971,0.275912
675,-0.130657,-0.287591,0.280292
676,-0.09927,-0.275182,0.283212
677,-0.078102,-0.266423,0.282482
678,-0.064234,-0.257664,0.279562
679,-0.052555,-0.251095,0.278832
680,-0.045255,-0.237956,0.278832
681,-0.038686,-0.216058,0.276642
682,-0.032847,-0.20219,0.274453
683,-0.029927,-0.193431,0.271533
684,-0.026277,-0.184672,0.270073
685,-0.024818,-0.176642,0.266423
686,-0.018248,-0.166423,0.262774
687,-0.012409,-0.162774,0.259124
688,-0.00365,-0.159854,0.253285
689,0.007299,-0.147445,0.245255
690,0.012409,-0.141606,0.239416
691,0.013139,-0.136496,0.235766
692,0.009489,-0.124088,0.232847
693,0.008029,-0.115328,0.228467
694,0.010949,-0.110949,0.225547
695,0.021168,-0.10073,0.211679
696,0.045255,-0.10219,0.189781
697,0.032847,-0.086861,0.188321
698,0.018248,-0.064234,0.177372
699,-0.00073,-0.042336,0.165693
700,-0.00365,-0.028467,0.140146
701,0.0,-0.018978,0.10219
702,-0.00073,-0.015328,0.070073
703,-0.00438,-0.021898,0.029927
704,-0.014599,-0.029927,-0.00219
705,-0.024088,-0.051095,-0.038686
706,-0.031387,-0.076642,-0.070073
707,-0.042336,-0.108029,-0.094891
708,-0.062044,-0.144526,-0.114599
709,-0.081752,-0.171533,-0.124818
710,-0.09635,-0.192701,-0.129197
711,-0.105839,-0.210219,-0.130657
712,-0.119708,-0.229927,-0.129197
713,-0.140146,-0.259854,-0.125547
714,-0.158394,-0.285401,-0.116058
715,-0.181022,-0.314599,-0.10073
716,-0.183942,-0.341606,-0.085401
717,-0.174453,-0.361314,-0.074453
718,-0.161314,-0.39635,-0.044526
719,-0.164964,-0.419708,-0.010949
720,-0.160584,-0.435766,0.026277
721,-0.155474,-0.440876,0.040146
722,-0.148175,-0.444526,0.059124
723,-0.159854,-0.443066,0.062044
724,-0.165693,-0.443066,0.059854
725,-0.178832,-0.437226,0.050365
726,-0.187591,-0.432847,0.042336
727,-0.188321,-0.432117,0.037226
728,-0.20146,-0.426277,0.036496
729,-0.238686,-0.40146,0.026277
730,-0.261314,-0.375182,0.009489
731,-0.274453,-0.343796,-0.011679
732,-0.278832,-0.318248,-0.029197
