Timestamp,X_Mag_Raw,Y_Mag_Raw,Z_Mag_Raw
724,0.008759,-0.207299,0.245255
725,0.010949,-0.20073,0.243066
726,0.025547,-0.221168,0.232847
727,0.052555,-0.249635,0.205839
728,0.070803,-0.286861,0.167153
729,0.068613,-0.326277,0.136496
730,0.047445,-0.367883,0.111679
731,0.038686,-0.383212,0.09854
732,0.018248,-0.39854,0.09927
733,0.00438,-0.410219,0.09635
734,0.014599,-0.4,0.107299
735,0.030657,-0.381752,0.124818
736,0.029927,-0.370803,0.148175
737,0.043066,-0.341606,0.167883
738,0.054015,-0.326277,0.167883
739,0.074453,-0.29854,0.156934
740,0.094891,-0.259854,0.141606
741,0.110219,-0.215328,0.10146
742,0.113139,-0.19854,0.064234
743,0.111679,-0.20219,0.049635
744,0.113869,-0.2,0.067153
745,0.10219,-0.211679,0.134307
746,0.075912,-0.208759,0.186131
747,0.078102,-0.19708,0.186131
748,0.068613,-0.184672,0.19781
749,0.029197,-0.106569,0.207299
750,-0.010219,-0.037956,0.169343
751,-0.020438,-0.018248,0.146715
752,-0.027007,-0.007299,0.121168
753,-0.034307,0.00146,0.1
754,-0.067153,0.008759,0.043066
755,-0.09708,0.00073,0.0
756,-0.110949,-0.013869,-0.035036
757,-0.124818,-0.052555,-0.078832
758,-0.151095,-0.108759,-0.116788
759,-0.159854,-0.119708,-0.120438
760,-0.177372,-0.172263,-0.133577
761,-0.193431,-0.224818,-0.132847
762,-0.190511,-0.274453,-0.128467
763,-0.167883,-0.336496,-0.111679
764,-0.121168,-0.387591,-0.080292
765,-0.073723,-0.413869,-0.044526
766,-0.047445,-0.418978,-0.021898
767,-0.017518,-0.417518,0.00292
768,0.019708,-0.40438,0.034307
769,0.055474,-0.375182,0.064964
770,0.086131,-0.323358,0.107299
771,0.083212,-0.3,0.147445
772,0.070073,-0.267153,0.189051
773,0.065693,-0.246715,0.20219
774,0.048905,-0.211679,0.221898
775,0.018248,-0.159854,0.239416
776,-0.00365,-0.130657,0.241606
777,-0.010949,-0.111679,0.236496
778,-0.018248,-0.108029,0.238686
779,-0.031387,-0.085401,0.229927
780,-0.043796,-0.051825,0.207299
781,-0.065693,-0.035036,0.19635
782,-0.09635,-0.018978,0.181752
783,-0.138686,-0.00365,0.153285
784,-0.190511,0.00146,0.084672
785,-0.222628,-0.023358,0.016788
786,-0.222628,-0.036496,-0.013869
787,-0.225547,-0.046715,-0.026277
788,-0.223358,-0.060584,-0.048175
789,-0.220438,-0.070803,-0.060584
790,-0.231387,-0.084672,-0.066423
791,-0.231387,-0.09635,-0.075182
792,-0.240146,-0.116058,-0.081022
793,-0.212409,-0.113869,-0.09635
794,-0.205839,-0.162774,-0.117518
795,-0.19927,-0.233577,-0.128467
796,-0.175912,-0.293431,-0.124818
797,-0.108759,-0.352555,-0.10365
798,-0.071533,-0.365693,-0.087591
799,-0.029197,-0.376642,-0.059854
800,0.013139,-0.388321,-0.00146
801,0.031387,-0.391971,0.078832
802,0.007299,-0.379562,0.171533
803,-0.046715,-0.341606,0.243066
804,-0.115328,-0.30146,0.275912
805,-0.20438,-0.285401,0.268613
806,-0.278102,-0.343066,0.192701
807,-0.281022,-0.352555,0.177372
808,-0.287591,-0.363504,0.152555
809,-0.288321,-0.371533,0.132117
810,-0.283942,-0.385401,0.09854
811,-0.280292,-0.389781,0.068613
812,-0.273723,-0.389051,0.034307
813,-0.271533,-0.381752,0.007299
814,-0.265693,-0.368613,-0.022628
815,-0.258394,-0.350365,-0.047445
816,-0.244526,-0.310219,-0.085401
817,-0.245255,-0.272263,-0.09781
818,-0.241606,-0.269343,-0.10146
819,-0.231387,-0.252555,-0.108759
820,-0.224088,-0.223358,-0.115328
821,-0.212409,-0.216788,-0.120438
822,-0.19927,-0.188321,-0.124088
823,-0.179562,-0.191971,-0.129927
824,-0.157664,-0.193431,-0.135036
825,-0.121898,-0.194891,-0.139416
826,-0.090511,-0.178102,-0.136496
827,-0.061314,-0.172263,-0.130657
828,-0.054745,-0.159854,-0.127007
829,-0.051095,-0.145985,-0.121898
830,-0.043796,-0.134307,-0.115328
831,-0.024818,-0.091971,-0.085401
832,-0.018248,-0.055474,-0.052555
833,-0.015328,-0.061314,-0.055474
834,-0.00219,-0.059124,-0.043796
835,0.013139,-0.048905,-0.014599
836,0.016058,-0.047445,-0.008759
837,0.032117,-0.054745,0.005109
838,0.024818,-0.048175,0.005109
839,0.013869,-0.036496,0.021168
840,0.010219,-0.029197,0.035036
841,0.00365,-0.024818,0.036496
842,-0.008029,-0.019708,0.038686
843,-0.023358,-0.011679,0.037226
844,-0.048905,-0.00292,0.027737
845,-0.062044,0.00146,0.030657
846,-0.067153,0.00292,0.031387
847,-0.079562,0.00073,0.017518
848,-0.112409,-0.00438,-0.00438
849,-0.115328,-0.013869,-0.024818
850,-0.127737,-0.017518,-0.029927
851,-0.137956,-0.023358,-0.036496
852,-0.151825,-0.029927,-0.045255
853,-0.154745,-0.029927,-0.042336
854,-0.165693,-0.045255,-0.058394
855,-0.179562,-0.064964,-0.072993
856,-0.177372,-0.077372,-0.085401
857,-0.170073,-0.09635,-0.1
858,-0.173723,-0.135036,-0.118248
859,-0.175182,-0.162774,-0.127737
860,-0.175912,-0.184672,-0.130657
861,-0.174453,-0.20438,-0.134307
862,-0.164234,-0.213139,-0.136496
863,-0.172263,-0.232847,-0.134307
864,-0.152555,-0.237226,-0.138686
865,-0.146715,-0.264964,-0.136496
866,-0.124818,-0.310949,-0.125547
867,-0.094161,-0.343066,-0.107299
868,-0.067883,-0.362774,-0.089781
869,-0.028467,-0.375912,-0.061314
870,0.005109,-0.367153,-0.045985
871,0.031387,-0.356934,-0.027737
872,0.046715,-0.349635,-0.015328
873,0.065693,-0.329927,-0.00438
874,0.083942,-0.306569,0.008029
875,0.09854,-0.278832,0.021898
876,0.105839,-0.241606,0.026277
877,0.108759,-0.216058,0.028467
878,0.107299,-0.194891,0.029927
879,0.10365,-0.157664,0.045985
880,0.087591,-0.122628,0.025547
881,0.066423,-0.085401,0.032117
882,0.040876,-0.058394,0.022628
883,0.012409,-0.038686,0.010219
884,-0.009489,-0.024818,0.010949
885,-0.083942,-0.014599,-0.022628
886,-0.133577,-0.028467,-0.045985
887,-0.152555,-0.040146,-0.057664
888,-0.168613,-0.056934,-0.072263
889,-0.181022,-0.081752,-0.087591
890,-0.209489,-0.141606,-0.109489
891,-0.208029,-0.184672,-0.121168
892,-0.208029,-0.227007,-0.124088
893,-0.216788,-0.265693,-0.116058
894,-0.167153,-0.327737,-0.112409
895,-0.124088,-0.343796,-0.109489
896,-0.09635,-0.343796,-0.107299
897,-0.068613,-0.346715,-0.10146
898,-0.044526,-0.345255,-0.094161
899,-0.007299,-0.337956,-0.081022
900,0.035766,-0.315328,-0.060584
901,0.073723,-0.287591,-0.027737
902,0.09927,-0.247445,0.007299
903,0.107299,-0.175182,0.051095
904,0.09927,-0.137226,0.072263
905,0.086131,-0.106569,0.076642
906,0.061314,-0.071533,0.087591
907,0.017518,-0.030657,0.081022
908,-0.021898,-0.008029,0.083212
909,-0.062044,0.006569,0.069343
910,-0.129197,0.009489,0.051825
911,-0.166423,-0.007299,0.00438
912,-0.187591,-0.027007,-0.022628
913,-0.218978,-0.060584,-0.047445
914,-0.254745,-0.105109,-0.059124
915,-0.271533,-0.150365,-0.070803
916,-0.275912,-0.20292,-0.078832
917,-0.278832,-0.247445,-0.075912
918,-0.275912,-0.277372,-0.072263
919,-0.259124,-0.318978,-0.068613
920,-0.235036,-0.325547,-0.081022
921,-0.226277,-0.30438,-0.09562
922,-0.224088,-0.29562,-0.10073
923,-0.210949,-0.286861,-0.109489
924,-0.192701,-0.249635,-0.124818
925,-0.164964,-0.179562,-0.129927
926,-0.143066,-0.125547,-0.118978
927,-0.115328,-0.094161,-0.10365
928,-0.088321,-0.069343,-0.086131
929,-0.076642,-0.049635,-0.063504
930,-0.063504,-0.037226,-0.045255
931,-0.059854,-0.029197,-0.029197
932,-0.028467,-0.027007,-0.00438
933,0.031387,-0.057664,0.018978
934,0.080292,-0.116788,0.023358
935,0.09927,-0.20292,0.013139
936,0.075912,-0.281752,-0.019708
937,0.029927,-0.343066,-0.037956
938,-0.016058,-0.376642,-0.042336
939,-0.055474,-0.381022,-0.061314
940,-0.067883,-0.372993,-0.074453
941,-0.066423,-0.361314,-0.082482
942,-0.063504,-0.358394,-0.083942
943,-0.035036,-0.347445,-0.082482
944,-0.007299,-0.343066,-0.071533
945,0.006569,-0.346715,-0.058394
946,0.028467,-0.346715,-0.037226
947,0.051825,-0.345985,-0.00438
948,0.068613,-0.343796,0.035766
949,0.073723,-0.341606,0.085401
950,0.065693,-0.336496,0.136496
951,0.035036,-0.330657,0.194161
952,-0.013869,-0.331387,0.232117
953,-0.057664,-0.344526,0.247445
954,-0.106569,-0.346715,0.256934
955,-0.157664,-0.350365,0.253285
956,-0.19708,-0.352555,0.242336
957,-0.231387,-0.357664,0.224088
958,-0.272993,-0.339416,0.20365
959,-0.289781,-0.322628,0.19708
960,-0.29854,-0.319708,0.187591
961,-0.30146,-0.323358,0.179562
962,-0.30438,-0.321168,0.175912
963,-0.30438,-0.325547,0.172263
964,-0.288321,-0.337956,0.184672
965,-0.305109,-0.340146,0.153285
966,-0.316058,-0.337226,0.132117
967,-0.318248,-0.341606,0.113139
968,-0.320438,-0.342336,0.089781
969,-0.322628,-0.334307,0.075182
970,-0.320438,-0.335766,0.060584
971,-0.315328,-0.336496,0.037226
972,-0.30073,-0.342336,0.006569
973,-0.272993,-0.353285,-0.024818
974,-0.229927,-0.366423,-0.055474
975,-0.20292,-0.347445,-0.086861
976,-0.146715,-0.342336,-0.10438
977,-0.10365,-0.330657,-0.113139
978,-0.083942,-0.321898,-0.113869
979,-0.082482,-0.316058,-0.117518
980,-0.053285,-0.343796,-0.094891
981,-0.025547,-0.356934,-0.072263
982,-0.00146,-0.370073,-0.043796
983,0.015328,-0.381752,-0.008759
984,0.027007,-0.385401,0.024088
985,0.035036,-0.383212,0.055474
986,0.035766,-0.383212,0.081022
987,0.025547,-0.387591,0.105839
988,0.014599,-0.383942,0.138686
989,-0.023358,-0.383212,0.183212
990,-0.059854,-0.39708,0.189781
991,-0.109489,-0.40438,0.194161
992,-0.154015,-0.391241,0.208759
993,-0.189781,-0.388321,0.20073
994,-0.227737,-0.368613,0.20146
995,-0.267883,-0.354015,0.181752
996,-0.310949,-0.335036,0.132847
997,-0.331387,-0.308759,0.091971
998,-0.339416,-0.292701,0.072263
999,-0.344526,-0.259854,0.054745
1000,-0.343066,-0.249635,0.031387
1001,-0.343796,-0.224818,0.027007
1002,-0.342336,-0.214599,0.021168
1003,-0.340876,-0.186861,0.024088
1004,-0.335766,-0.150365,0.037226
1005,-0.325547,-0.117518,0.051825
1006,-0.310219,-0.088321,0.064964
1007,-0.270803,-0.044526,0.060584
1008,-0.205839,-0.00219,0.051825
1009,-0.167153,0.010219,0.062774
1010,-0.089781,0.015328,0.064964
1011,-0.043796,0.00438,0.055474
1012,-0.00073,-0.016788,0.041606
1013,0.054015,-0.059854,0.037956
1014,0.1,-0.127737,0.051095
1015,0.113869,-0.173723,0.064234
1016,0.116788,-0.221898,0.069343
1017,0.110219,-0.270073,0.064234
1018,0.10219,-0.293431,0.052555
1019,0.089781,-0.318248,0.041606
1020,0.076642,-0.343066,0.045255
1021,0.043796,-0.383212,0.046715
1022,0.00438,-0.416058,0.051825
1023,-0.051825,-0.437226,0.030657
1024,-0.074453,-0.437956,0.013869
1025,-0.132117,-0.429927,-0.018978
1026,-0.19781,-0.377372,-0.068613
1027,-0.222628,-0.29562,-0.107299
1028,-0.20365,-0.254745,-0.124818
1029,-0.189781,-0.190511,-0.130657
1030,-0.176642,-0.174453,-0.129927
1031,-0.154015,-0.113139,-0.112409
1032,-0.054015,-0.035036,-0.043796
1033,-0.006569,-0.045255,-0.025547
1034,0.028467,-0.072993,-0.024088
1035,0.056204,-0.109489,-0.027007
1036,0.072263,-0.153285,-0.033577
1037,0.082482,-0.19562,-0.032117
1038,0.089781,-0.224088,-0.022628
1039,0.089051,-0.262044,-0.012409
1040,0.089051,-0.29927,0.014599
1041,0.072993,-0.338686,0.043796
1042,0.059854,-0.361314,0.063504
1043,0.049635,-0.370803,0.094891
1044,0.032117,-0.383942,0.114599
1045,0.020438,-0.386861,0.128467
1046,0.014599,-0.389051,0.136496
1047,0.012409,-0.387591,0.143066
1048,0.006569,-0.389781,0.145985
1049,-0.00438,-0.39781,0.147445
1050,-0.132847,-0.442336,0.122628
1051,-0.213139,-0.418248,0.143066
1052,-0.247445,-0.39854,0.143066
1053,-0.282482,-0.368613,0.139416
1054,-0.313139,-0.331387,0.130657
1055,-0.327007,-0.30365,0.129927
1056,-0.332117,-0.275912,0.135766
1057,-0.340146,-0.247445,0.127007
1058,-0.340876,-0.212409,0.123358
1059,-0.326277,-0.145985,0.123358
1060,-0.29927,-0.09562,0.126277
1061,-0.264234,-0.057664,0.129927
1062,-0.221168,-0.024818,0.120438
1063,-0.170803,-0.00219,0.112409
1064,-0.127737,0.0,0.129197
1065,-0.059854,-0.006569,0.127737
1066,-0.010219,-0.021898,0.115328
1067,0.035766,-0.052555,0.10438
1068,0.067153,-0.081752,0.088321
1069,0.09708,-0.137226,0.086861
1070,0.109489,-0.189781,0.075912
1071,0.110219,-0.234307,0.047445
1072,0.083212,-0.310949,0.011679
1073,0.056934,-0.333577,-0.019708
1074,0.028467,-0.344526,-0.048905
1075,-0.005109,-0.343796,-0.079562
1076,-0.052555,-0.343796,-0.10365
1077,-0.082482,-0.338686,-0.114599
1078,-0.107299,-0.331387,-0.120438
1079,-0.132117,-0.329927,-0.121168
1080,-0.145985,-0.342336,-0.111679
1081,-0.140876,-0.356934,-0.10292
1082,-0.141606,-0.364234,-0.09562
1083,-0.142336,-0.373723,-0.086131
1084,-0.10438,-0.39781,-0.062774
1085,-0.114599,-0.411679,-0.043066
1086,-0.139416,-0.432117,-0.00073
1087,-0.184672,-0.436496,0.049635
1088,-0.212409,-0.427737,0.070803
1089,-0.232117,-0.418248,0.059124
1090,-0.218978,-0.421168,0.041606
1091,-0.194161,-0.431387,0.030657
1092,-0.169343,-0.437226,0.034307
1093,-0.151095,-0.441606,0.042336
1094,-0.134307,-0.444526,0.050365
1095,-0.122628,-0.445255,0.062774
1096,-0.116058,-0.445255,0.076642
1097,-0.09562,-0.443066,0.089781
1098,-0.065693,-0.435766,0.10438
1099,-0.045985,-0.424818,0.129197
1100,-0.00438,-0.387591,0.162044
1101,0.023358,-0.345985,0.185401
1102,0.048905,-0.291971,0.19708
1103,0.065693,-0.233577,0.19562
1104,0.074453,-0.191971,0.186861
1105,0.074453,-0.146715,0.172993
1106,0.054015,-0.072993,0.136496
1107,0.027007,-0.040146,0.118248
1108,0.027007,-0.036496,0.112409
1109,0.016788,-0.027007,0.09927
1110,-0.00365,-0.012409,0.090511
1111,-0.006569,-0.010219,0.080292
