-0.0358596891050042,0.0708826310558099,0.260116557845005,0.441315600023881,0.576417625237255,0.717720142949639,0.822610047426919,0.863887626824394,0.886538551832142,0.883277003184584,0.812850782874341,0.713369856398546,0.590692471873642,0.438927824481161,0.260054000601275,0.0641898479698074,-0.133552150904701,-0.320154675981425,-0.501304671436861,-0.655876606487597,-0.78703806520912,-0.885174701321543,-0.943489712999608,-0.974356396668803,-0.951195330624567,-0.883945288294392,-0.790496190851068,-0.669207122485689,-0.505418572939597,-0.317795054898986,-0.130475330735683,0.0515894671445888,0.256000792459932,0.429308335733008,0.574560467235234,0.717685961357045,0.813162913667828,0.880679049945411,0.892821223710986,0.871814320371334,0.807183920906441,0.715601067624872,0.590292321818725,0.418832423648871,0.248280254648632,0.0749078693854029,-0.133709946951191,-0.325812186054854,-0.490742774197983,-0.647747723660922,-0.787354516586262,-0.87428492726562,-0.944706624747575,-0.953194309352732,-0.943447665447437,-0.878322101425981,-0.790074722262396,-0.648851060760142,-0.496607723089748,-0.307710197615103,-0.127382656320925,0.0599212183029092,0.248268438326087,0.422398103048443,0.591499660868536,0.71052041092797,0.797922969815128,0.853712999518335,0.882823901349964,0.8557658079173,0.811732263689767,0.710247252874442,0.576933305146675,0.419941885800176,0.253687477115287,0.0609138689317596,-0.125167392836905,-0.318930499435055,-0.4837079190897,-0.665943906327719,-0.776596589764024,-0.86533376978082,-0.936302311889383,-0.948231143888809,-0.92505457828134,-0.873582926438289,-0.774791254809519,-0.634059463856536,-0.485414946836993,-0.31289643962995,-0.118008824162567,0.0645662111843501,0.231535039341499,0.408353134540029,0.569259460969732,0.703835492617624,0.791085608195475,0.849045688044832,0.856553612430982,0.841007801768831,0.784217341621119,0.695605460235518,0.573013667714278,0.411242752715798,0.248503180849439,0.0568348046196938,-0.128367009848187,-0.315428600695725,-0.481931410011692,-0.625753444931197,-0.767932947157836,-0.865455256160205,-0.916401062346105,-0.923379582857236,-0.915691499076286,-0.845648531309462,-0.767478572095557,-0.642817670850312,-0.472401953071704,-0.313837041518605,-0.11425233719837,0.0531529760855538,0.247161368434781,0.401406422127923,0.549245963176837,0.674773319721446,0.764026535276381,0.808935271070517,0.838471484521998,0.813309392698212,0.758574683247058,0.679808072163635,0.552388062592212,0.402679706345974,0.225635896486171,0.0493222584371762,-0.138398946338562,-0.306411445808674,-0.473828521972492,-0.611423978978294,-0.747367258420325,-0.81901674723043,-0.899169012304445,-0.917223089692587,-0.89228336095736,-0.832221775803896,-0.733309695062198,-0.606833075029828,-0.47736641376626,-0.29141522520068,-0.119713108797211,0.0494917630637858,0.215874221617838,0.383253663053328,0.529411971912674,0.64394068875493,0.723006645620585,0.788933925350372,0.820133286935542,0.790330256782154,0.730322398004781,0.65372945289152,0.542013211344767,0.392829548583985,0.237302033486626,0.0485399946483998,-0.122473567072241,-0.298134088919091,-0.456982965891688,-0.595774455774632,-0.723346807996072,-0.806720760803302,-0.862027798665699,-0.873824494946115,-0.868239834452014,-0.801625210876978,-0.709599557559792,-0.597609027887587,-0.462099622353244,-0.291714469488106,-0.116622729513526,0.0543477041227276,0.203739644352391,0.36572474244399,0.506044618390455,0.616855519819743,0.7035441683808,0.761666880549504,0.774435877495063,0.749887068589198,0.696536198746443,0.623324918711053,0.509743022847567,0.358165434625924,0.213293810936705,0.0543333365499756,-0.120272513273586,-0.273220964038811,-0.432372768332253,-0.560135325638944,-0.684726996876772,-0.774519028490709,-0.819017709730269,-0.83811939912344,-0.824056339976465,-0.765069462391531,-0.688017366218168,-0.573469320758708,-0.437574387540375,-0.292929338147838,-0.129162443431304,0.0448074733297694,0.195377070553062,0.346214262315224,0.477064684852666,0.583679750999119,0.66527608588172,0.70716364656561,0.727262454945232,0.713605495382184,0.66517929387599,0.582517767322809,0.468001960503437,0.34182109350831,0.199282764738457,0.0389136677244979,-0.111216755524344,-0.271996616965442,-0.413910591176447,-0.537724296155313,-0.65229691116091,-0.72942700716306,-0.775546421209449,-0.797368102232883,-0.781404979399093,-0.726223571347426,-0.6568892973251,-0.546712223664188,-0.408756815713342,-0.276253482676467,-0.116909159819367,0.0432648084765424,0.177548387438988,0.329853473893978,0.43754503172809,0.534484011302259,0.616073870488667,0.66357774713236,0.670335925906096,0.66424198401254,0.624905303939959,0.534447872526486,0.440883910333561,0.318494858844945,0.186024696499499,0.0406165326487011,-0.108499798330646,-0.256751810194635,-0.392167389590492,-0.510396125425882,-0.607038345734602,-0.687936959720224,-0.725273978356146,-0.748291663153419,-0.731681264619244,-0.685549765970823,-0.605335433247388,-0.5065874258893,-0.387868672932568,-0.250268395914123,-0.109218346522777,0.0305745923086542,0.158770135709928,0.289821918984058,0.401427541165617,0.494267879940081,0.576694668374596,0.610190256282856,0.621429335716142,0.614079043551387,0.564919572503898,0.483724824859122,0.41428907228963,0.299370747475544,0.173691207425654,0.0371256053415225,-0.10639494356133,-0.234041303107459,-0.35199585197221,-0.475110418059189,-0.577367786777507,-0.633046517111114,-0.683303062185045,-0.690692093237921,-0.682959681596734,-0.621544107106325,-0.554028808155574,-0.47888580881769,-0.369949837051742,-0.220597490517595,-0.102447723827418,0.0283614747912608,0.157755807248179,0.263526295552967,0.369128656403118,0.438354803577111,0.513011029548589,0.553295303899047,0.567122453451476,0.554494168890481,0.508030712805147,0.450875688253757,0.374989680453421,0.2597762253824,0.151615456193018,0.0376956567981576,-0.0963310268334077,-0.219087289840585,-0.344753651727658,-0.433610435945029,-0.519332854270189,-0.579858737089209,-0.615697852446166,-0.629692182939233,-0.618901572567519,-0.575077896624453,-0.516378225289635,-0.424245653846609,-0.337962866747575,-0.211686742612607,-0.0898466486494009,0.0273469235048384,0.121507448482011,0.231281469650985,0.329549759020707,0.388743109604688,0.458551157719047,0.479553474750558,0.494427341045912,0.490235579234298,0.455313121078316,0.390578839215817,0.309560703114777,0.232732021469457,0.138570711412325,0.0160372188213158,-0.0813202918205597,-0.190582078242413,-0.292186490388891,-0.385179442786416,-0.464412189660818,-0.52104107146322,-0.568958911724869,-0.582424111406241,-0.558579949996084,-0.521328675359854,-0.468137361411546,-0.384771378058215,-0.293903343074997,-0.195275560051735,-0.0903066056434848,0.0109830636870189,0.127976706645519,0.194673499471103,0.281260487168471,0.337359592238898,0.393789159999547,0.425227158077755,0.425667532296796,0.425976829095944,0.393369321297466,0.344551351138094,0.265428171336942,0.197555761917488,0.119445395266703,0.021144383346399,-0.0866247425060276,-0.17553040296638,-0.267267776329246,-0.348638162188216,-0.423066428910242,-0.463672376693246,-0.485454050308543,-0.504408445653147,-0.485650172372628,-0.446815645265681,-0.403666447665249,-0.344284061200397,-0.270068269652077,-0.177029835595832,-0.0822415521471586,0.00596307252359906,0.0840380541331157,0.169939302900639,0.225262255393177,0.276670660896368,0.320445751977463,0.356224179652536,0.365332772347118,0.350372996665627,0.325402978362628,0.28596328849792,0.22651122073692,0.165223207069858,0.0817480061247792,0.00142445673484757,-0.0674061597139889,-0.159140590631337,-0.23404721289584,-0.301595870807723,-0.351905904962083,-0.402618848124446,-0.413846194060842,-0.422413375300536,-0.417246423233317,-0.392030126050503,-0.347638584751319,-0.288596394452887,-0.216020654773102,-0.155870451241991,-0.0693981906865305,-0.00271522418569164,0.0640695469611954,0.126488943566535,0.175202385525937,0.227510174336756,0.253995096390008,0.271969750089031,0.285705164745111,0.267890566023126,0.254443109714366,0.226853057054701,0.176776963334139,0.12890921288979,0.0673121872651965,0.00897553173058983,-0.0718310509556398,-0.133780281258863,-0.202267697129237,-0.245613624252494,-0.290009990182712,-0.323772422214066,-0.352143339389435,-0.347347564200935,-0.360019519308242,-0.319523954755444,-0.28999499783391,-0.242420746050268,-0.19898641175339,-0.14100249391401,-0.0803288436476619,-0.00859361778253612,0.0467347702294686,0.0874989133900418,0.125465440536695,0.165715410605505,0.181749381841689,0.203259950285185,0.203768415833924,0.204980058524858,0.188128443633929,0.167643473300846,0.129540390224247,0.0914798551154982,0.0467682012936281,-0.0129180115564115,-0.0571089734371513,-0.113690087157857,-0.148240247360497,-0.192398895639318,-0.23336409391703,-0.264386430262682,-0.265004214761301,-0.266115999514633,-0.269079362708905,-0.253296978425565,-0.223422937545882,-0.197193396644041,-0.16847301507722,-0.0992560453237705,-0.0645204122257591,-0.0239738717942948,0.0228147802645857,0.0492996708645304,0.0689689874584162,0.0943356687686477,0.109097856200846,0.120866486919398,0.131630710545196,0.128649389727336,0.108356854720959,0.0904310253440239,0.0702845131846789,0.0460561384476707,0.0233345121432732,-0.0216782549831282,-0.0457480956912684,-0.0837301711593735,-0.110441516140367,-0.140444948454503,-0.163757560532893,-0.175366093412562,-0.197832330562651,-0.191396484800634,-0.185185522305003,-0.178074067398387,-0.16450329024066,-0.149703377520597,-0.12136578722935,-0.0731968623874733,-0.0460219773406707,-0.0270177992812161,-0.0140513605608933,0.0126774912995528,0.0219252060214643,0.0257864962285801,0.0367500127886654,0.0309084319891146,0.0481190400666506,0.0460602489290297,0.0450733362340606,0.0382079744934689,0.018742163407808,-0.0031478605541638,-0.010463079686146,-0.0254435095875312,-0.0373247399416554,-0.0518729215170135,-0.0824199422848057,-0.0943050188032523,-0.106840897089233,-0.108654902742715,-0.109979250218604,-0.114165650380501,-0.111370246368982,-0.113201090925156,-0.0945604751779371,-0.0812105813887875,-0.0754725562748184,-0.0645116754163007,-0.0361028348958699,-0.0299802423581084,-0.0278364674602533,-0.0285249345017603,-0.0373900149085005,-0.0419832296999898,-0.0412222239397547,-0.032231454546286,-0.0277440073270864,-0.0398293808529345,-0.0449414019657316,-0.01745398580083,-0.0435439253416226,-0.0414231265547991,-0.031470411355829,-0.0388713542274493,-0.0286842322996465,-0.0415368661296646,-0.0425080562968783,-0.0328635409387727,-0.0260894113940469,-0.0300987924304469,-0.031053251405088,-0.0275177091908805,-0.0313844682967151,-0.0314992533634692,-0.0420211955699195,-0.0420820169907994,-0.0327887208621438,-0.0338262866464676,-0.0405232273007149,-0.0470956781975314,-0.064702658535347,-0.0649331774103643,-0.0810113871918949,-0.0994295657105567,-0.109793207921768,-0.115410882687737,-0.11764874188857,-0.114213544809056,-0.0999344389436376,-0.0996765547107959,-0.094822173918579,-0.0683635121029739,-0.0521750643254233,-0.051724575381309,-0.01557351422438,-0.00541182896227209,0.00713034044189321,0.0300399749491638,0.0289780772209923,0.0436603274429049,0.0422193909309012,0.0364299669239654,0.0444233434690299,0.038337032013943,0.0278847973759172,0.0245766348098585,0.00643883711298778,-0.00841101000170227,-0.0333576438108382,-0.0613202715197386,-0.0899349071983732,-0.123408427501907,-0.144359093992363,-0.164782138447975,-0.181983136695641,-0.180432259407547,-0.200245602082364,-0.204298386043409,-0.182566581794256,-0.157054287951094,-0.141795140838066,-0.124179757213357,-0.080756430510296,-0.0594464899190434,-0.0144446544553772,0.0160390897785068,0.0492786855730164,0.0679494954270376,0.10030980298754,0.110525764862842,0.125650450660445,0.130508472544777,0.116585696925089,0.109583839251779,0.086844545437951,0.0776060713001563,0.0441569868076754,0.0100704173859904,-0.00635119412626752,-0.0592719096060069,-0.0965222143356619,-0.150700468982105,-0.188899819546411,-0.223341165137468,-0.260251716961363,-0.271393572857609,-0.270147964980693,-0.255586273280342,-0.25763444315951,-0.230932995768284,-0.190805900212739,-0.160601362389272,-0.104460703981837,-0.0649406882602106,-0.0131432702910439,0.0395575205146131,0.0851462794539152,0.1186991461881,0.160263423193326,0.175966962276938,0.204331419970246,0.218398642349333,0.200360175642891,0.183965078978691,0.15177791659354,0.130940496138484,0.104751937995338,0.0462436219282381,-0.00888258302007731,-0.0724499975252255,-0.135258657758172,-0.190991194960136,-0.24355232510026,-0.29992971053922,-0.309519922510948,-0.347332734713813,-0.360354135284394,-0.33798053538653,-0.318183245650323,-0.295925554299029,-0.249032467023433,-0.194168280155558,-0.136235700054593,-0.0659071389174444,-0.00734316150377216,0.0620914951354831,0.118339590690792,0.176888634397094,0.228097785292901,0.263239063638975,0.278728516191761,0.286811022987269,0.277676851266146,0.253690702000623,0.222961369675027,0.179873706277352,0.115962967281177,0.0650932505356803,-0.00326666971924909,-0.0687900819517896,-0.14579099467388,-0.230836225881642,-0.305653482290803,-0.349206878929858,-0.389713837808662,-0.419769381869444,-0.428666411175588,-0.41716167776243,-0.392265508861,-0.356161078086545,-0.29632766357548,-0.229418393962955,-0.145547577700236,-0.0814416376688305,0.00249904287199053,0.0918667462123554,0.15928283814033,0.221677271688846,0.280105931250665,0.32928315288276,0.34925212166814,0.351426551001781,0.345560677815219,0.327351518751804,0.276582702255493,0.227745866018755,0.147036723582405,0.0782583150928578,0.0146406381448212,-0.079211939887948,-0.187963682729209,-0.260481053782037,-0.346739960530855,-0.410697045047693,-0.455985707632371,-0.492882804693082,-0.501098222945872,-0.487219051327403,-0.468755130943622,-0.405092237993566,-0.340314789564784,-0.265566509739107,-0.175569076288321,-0.077636501831475,0.0238985609748658,0.098462933066827,0.199078071624657,0.267644664482687,0.335082387176134,0.388398691788499,0.421690888365837,0.437209187145747,0.414741025323162,0.38602227161979,0.335184717427905,0.274709242123143,0.201470241180208,0.106604700884624,0.0160916727287091,-0.0850882782891406,-0.196878421848489,-0.300242778846219,-0.378029290801919,-0.464488601730409,-0.524165870704233,-0.554427576701229,-0.550269468065029,-0.558755138873371,-0.506397671565071,-0.458717388950589,-0.390804554320671,-0.294545705961801,-0.202625813054412,-0.0804486356854562,0.0198226956244512,0.140306522352326,0.22914161161267,0.314993482942695,0.393365834356003,0.447453847445056,0.485118753504844,0.497975837874023,0.493036145811634,0.455742492779668,0.38593007230575,0.324825012375071,0.229507296112412,0.136897204162756,0.0230199521005321,-0.106447109480832,-0.211258306134864,-0.339940310365737,-0.426515517023205,-0.520966163164681,-0.571546523185114,-0.627400438664721,-0.638983821230262,-0.628525800326599,-0.582180418884806,-0.519657876736072,-0.444145662576427,-0.333502330389663,-0.224132413190883,-0.103335976974089,0.0179731555280073,0.148973756969483,0.265707900475233,0.36322730837227,0.451407779554129,0.513175587614653,0.559010996739811,0.57602494265917,0.551234175033124,0.510014407191462,0.445366895024042,0.362346742507976,0.264031668065773,0.156533371159505,0.0238160994996693,-0.105749629613903,-0.252554308709908,-0.365361971036599,-0.477641336845047,-0.563562758019087,-0.644368570066586,-0.68117349162094,-0.704068064976233,-0.674564274917992,-0.62635106694446,-0.569988631196411,-0.468174285618044,-0.365067891221543,-0.230183051499164,-0.0972661708161284,0.035282173521568,0.165699120768716,0.291274376642528,0.40284938504681,0.489825582817185,0.560153655788594,0.602937267605325,0.626965052019555,0.611011096913895,0.562916925915591,0.506499483318532,0.415308035524533,0.294162046051804,0.171494595756195,0.0445892435397088,-0.105062203787157,-0.250546503974426,-0.393067546251468,-0.504195876924133,-0.606636128945108,-0.676177435599487,-0.723616940003388,-0.746338092306456,-0.734005349094597,-0.68072404216915,-0.602046004741019,-0.512438581528862,-0.386882244600369,-0.260475688063708,-0.122725704727735,0.0327594630335449,0.185365003413297,0.326471432738472,0.446066160045649,0.546439295086822,0.615279861986673,0.654952339159315,0.688189718243607,0.658183943205575,0.617107983667844,0.53433236201201,0.441629466070363,0.308976579867279,0.190809198485147,0.0454951983549968,-0.109851209097711,-0.267396780689583,-0.41241905851005,-0.546100131655061,-0.643827926668368,-0.726391689225908,-0.785709942769243,-0.802692812429078,-0.777218899002993,-0.731386435460172,-0.646432149988361,-0.538628676276975,-0.41016471257107,-0.263953024457815,-0.109623624125877,0.0519731299729253,0.198088890324403,0.34820972538799,0.485056433018129,0.577433932554332,0.659157124351731,0.721382803044952,0.728576317254614,0.703425266027591,0.663120493212653,0.595448436003525,0.473124933935972,0.346255411306724,0.195953396831675,0.0426228602754796,-0.123257832406812,-0.283856767698749,-0.437981769850162,-0.57898702888509,-0.693327640466302,-0.769141506682358,-0.815441362655213,-0.848387986613722,-0.825340531448266,-0.778298255017126,-0.67854906017619,-0.573297685665123,-0.42923291363431,-0.282749440612939,-0.121172154588412,0.0564020350455183,0.19672045082288,0.372694801080053,0.50518941313602,0.619335661301415,0.69074894130109,0.762389306918061,0.77652932147347,0.754918446430095,0.694626688588071,0.609145955838758,0.495941933445101,0.367652002669544,0.212312754217575,0.0470265197572549,-0.124743814079533,-0.293139643135026,-0.455791758322284,-0.597006519499069,-0.715898879056821,-0.809442615711388,-0.849673291560199,-0.890432509080754,-0.860622550901931,-0.802555740330587,-0.705311932403693,-0.605562724083384,-0.459253077984674,-0.289661838279108,-0.113173090831198,0.057247934764564,0.213240497815149,0.387618608344583,0.516102925924258,0.641827902215726,0.743448740523871,0.775934406731978,0.805016743450773,0.791160389477369,0.741367439840847,0.649217305279438,0.525858786765551,0.382780589011484,0.232956116833405,0.0444792830313924,-0.119041728704163,-0.309881034814622,-0.476857597065939,-0.623412565816397,-0.732049751107961,-0.834865038983205,-0.880894064650008,-0.907377863080313,-0.886101887699076,-0.831181712964452,-0.752404686424667,-0.614058499339365,-0.477797293918526,-0.310302227652159,-0.128521641064605,0.0584762901799844,0.223557677793974,0.402350076355812,0.565826717569414,0.67261011825922,0.756114705104266,0.820140947838144,0.842094128564809,0.809653824931961,0.767269413252664,0.676385620228435,0.555993078667842,0.402729985842125,0.225960366595165,0.0736910864713937,-0.13384523561976,-0.308093922553229,-0.479982383308852,-0.639621094630843,-0.751041436527265,-0.864120177240234,-0.910464971660737,-0.931958457485534,-0.914243464226411,-0.858557393830329,-0.766645532763561,-0.636316824272991,-0.483098068601301,-0.303884027211258,-0.123902765544914,0.0612658054928248,0.241390820216316,0.414776853426904,0.567199772632628,0.687872686373284,0.792471599498261,0.856745036997978,0.861606156496923,0.847496527139062,0.775759835676469,0.688400244279962,0.554389054727366,0.410703995592722,0.246536866584643,0.0585875726239075,-0.136646937562422,-0.312595660565498,-0.493714106255908,-0.655961223300073,-0.764807624104951,-0.870566131902693,-0.929396098883648,-0.942452781880756,-0.92478516877622,-0.868653051622039,-0.77360558285183,-0.645653519737642,-0.488710263498325,-0.310881614343984,-0.139591463851233,0.0595322659732426,0.251475636870907,0.412726904402073,0.582553947777638,0.694541965263953,0.798497343731809,0.853881153663042,0.88093558704162,0.872195708979318,0.788420105976752,0.704331748405166,0.5755029324307,0.421894761065748,0.257458173005206,0.0580965051522392,-0.141483137160982,-0.309414541852119,-0.49569755265105,-0.652263587835241,-0.780166826808726,-0.887702267327314,-0.93443480557306,-0.955444152218832,-0.949946610660301,-0.886058666229275,-0.78615424220172,-0.66361913494325,-0.492504517371007,-0.328250079082287,-0.13228547046736,0.0669458981617174,0.258008164175108,0.434151340121897,0.577413221026549,0.717273442299357,0.80512815121195,0.873494671365449,0.900170266140874,0.864270268251596,0.804915123762349,0.722058887153633,0.577087763385673,0.425993661566922,0.265307917502489,0.0560871834274042,-0.123268095665801,-0.311354476511482,-0.491959232476126,-0.655552545977964,-0.783312898422789,-0.896746431039561,-0.941891826664545,-0.959197277057926,-0.952865812865299,-0.885277428920163,-0.791287062563807,-0.655572996542405,-0.501707452449286,-0.319569361395526,-0.140936506279931,0.0602903099810002,0.252381353211709,0.427224409305514,0.581322098710664,0.714922840161111,0.811630832227373,0.875966162118262,0.897681167186014,0.878851140283695,0.808622008937757,0.729490967364418,0.588999163854736,0.43226982199597,0.254141782093909,0.0603411028626285,-0.0367073471729102
