Timestamp,X_Accel_g,Y_Accel_g,Z_Accel_g
77,-0.80957,0.48584,-0.254395
78,-0.854492,0.445801,-0.206055
79,-0.867188,0.38916,-0.146973
80,-0.914062,0.302246,-0.133789
81,-0.942871,0.25,-0.120117
82,-0.929688,0.22998,-0.123535
83,-0.958496,0.108398,-0.144531
84,-0.975098,-0.02002,-0.170898
85,-0.952148,-0.15625,-0.186035
86,-0.928223,-0.241699,-0.202148
87,-0.88623,-0.385742,-0.203613
88,-0.828125,-0.485352,-0.224121
89,-0.771973,-0.553223,-0.236328
90,-0.714355,-0.59375,-0.25
91,-0.632812,-0.695312,-0.265625
92,-0.505371,-0.814453,-0.280273
93,-0.399414,-0.879883,-0.288086
94,-0.266113,-0.923828,-0.278809
95,-0.159668,-0.952637,-0.26709
96,-0.028809,-1.013672,-0.241211
97,0.108398,-0.996094,-0.222656
98,0.206055,-0.951172,-0.183594
99,0.308105,-0.939941,-0.152344
100,0.450684,-0.893555,-0.061523
101,0.561523,-0.845703,-0.023438
102,0.652832,-0.790039,0.05127
103,0.67334,-0.736816,0.151367
104,0.707031,-0.71875,0.269531
105,0.708008,-0.607422,0.348145
106,0.751953,-0.505371,0.441406
107,0.737305,-0.439453,0.518066
108,0.648926,-0.439453,0.572266
109,0.628418,-0.455078,0.655762
110,0.604004,-0.452148,0.738281
111,0.468262,-0.410156,0.797852
112,0.270996,-0.339844,0.841309
113,0.217285,-0.358887,0.916504
114,0.194824,-0.297363,0.919922
115,0.161621,-0.251465,0.956543
116,0.133301,-0.17334,1.039062
117,0.132812,-0.247559,0.937012
118,0.090332,-0.248535,0.92627
119,0.055176,-0.233398,0.946289
120,-0.033691,-0.234863,0.958984
121,-0.026855,-0.210449,0.941895
122,-0.236816,-0.216309,0.933105
123,-0.311523,-0.217285,0.907227
124,-0.388184,-0.308594,0.804688
125,-0.433594,-0.217285,0.830078
126,-0.476562,-0.201172,0.814941
127,-0.548828,-0.138184,0.746094
128,-0.723633,-0.064941,0.671387
129,-0.816895,-0.049316,0.602539
130,-0.878418,-0.324707,0.375977
131,-0.912109,-0.161621,0.280762
132,-0.935059,-0.277344,0.102051
133,-0.937988,-0.226074,0.048828
134,-0.921875,-0.386719,-0.12207
135,-0.924805,-0.34375,-0.242188
136,-0.962891,-0.32373,-0.302734
137,-0.85498,-0.098145,-0.360352
138,-0.878418,-0.09082,-0.446777
139,-0.888672,-0.099121,-0.469238
140,-0.865723,-0.016602,-0.510254
141,-0.809082,0.034668,-0.557617
142,-0.785156,0.102539,-0.574219
143,-0.823242,0.021973,-0.585449
144,-0.80957,0.04248,-0.585938
145,-0.762207,0.03125,-0.577148
146,-0.781738,0.031738,-0.611816
147,-0.740234,-0.010254,-0.666016
148,-0.730469,-0.030273,-0.650879
149,-0.788086,-0.050293,-0.666016
150,-0.66748,-0.102051,-0.722168
151,-0.626465,-0.081543,-0.748047
152,-0.561035,-0.041992,-0.742188
153,-0.647949,-0.314453,-0.780762
154,-0.569336,-0.290527,-0.748535
155,-0.560547,-0.359375,-0.762695
156,-0.477051,-0.441895,-0.725098
157,-0.424316,-0.491699,-0.742676
158,-0.42627,-0.606445,-0.739258
159,-0.277832,-0.561035,-0.637695
160,-0.17041,-0.68457,-0.808594
161,-0.13916,-0.712402,-0.745117
162,0.033691,-0.716309,-0.721191
163,0.273438,-0.676758,-0.710449
164,0.405273,-0.629395,-0.689941
165,0.477539,-0.544434,-0.682129
166,0.617188,-0.404297,-0.65625
167,0.787598,-0.304199,-0.63916
168,0.870117,-0.260742,-0.603516
169,0.846191,0.04541,-0.437988
170,0.981934,0.120605,-0.500977
171,0.902344,0.413574,-0.365234
172,1.054688,0.40918,-0.165039
173,0.866699,0.526855,-0.292969
174,0.742188,0.635742,-0.317871
175,0.658203,0.73584,-0.297852
176,0.541504,0.831543,-0.279785
177,0.408203,0.873535,-0.250977
178,0.302246,0.942871,-0.192871
179,0.186035,0.977539,-0.165527
180,0.118164,0.976074,-0.160645
181,-0.046387,0.993164,-0.141602
182,-0.169922,0.981445,-0.180664
183,-0.276367,0.918945,-0.195801
184,-0.522949,0.813965,-0.213867
185,-0.679199,0.671387,-0.233398
186,-0.782227,0.507812,-0.254395
187,-0.880859,0.356445,-0.290039
188,-0.864258,0.250488,-0.313965
189,-0.972656,0.001953,-0.313477
190,-0.887695,-0.169922,-0.342285
191,-0.884766,-0.321289,-0.385254
192,-0.859863,-0.42041,-0.432129
193,-0.625,-0.629883,-0.479492
194,-0.417969,-0.779785,-0.504395
195,-0.333496,-0.77832,-0.498535
196,-0.176758,-0.883301,-0.507812
197,0.033203,-0.85791,-0.503418
198,0.174316,-0.807617,-0.648926
199,-0.10791,-0.712402,-0.53125
200,0.472656,-0.633301,-0.682129
201,0.638672,-0.427246,-0.755859
202,0.695801,-0.13916,-0.709473
203,0.730469,0.017578,-0.728027
204,0.754883,0.101074,-0.69873
205,0.73877,0.217285,-0.720703
206,0.72168,0.318848,-0.662109
207,0.731445,0.402832,-0.615723
208,0.719727,0.518066,-0.510742
209,0.779785,0.629395,-0.38623
210,0.718262,0.57373,-0.398438
211,0.726562,0.681641,-0.264648
212,0.747559,0.687988,-0.187988
213,0.74707,0.70752,-0.133789
214,0.790527,0.654785,-0.076172
215,0.780273,0.65625,-0.051758
216,0.804199,0.629395,0.007324
217,0.79541,0.617676,0.026855
218,0.780273,0.641602,0.087891
219,0.786133,0.623047,0.18457
220,0.756348,0.601074,0.242676
221,0.77832,0.597656,0.310059
222,0.76123,0.549805,0.358398
223,0.75,0.52002,0.394531
224,0.768066,0.52832,0.47998
225,0.726074,0.469238,0.475098
226,0.722656,0.414551,0.528809
227,0.697754,0.397461,0.590332
228,0.679199,0.354492,0.624023
229,0.691406,0.303223,0.672852
230,0.649414,0.29541,0.688477
231,0.638672,0.270996,0.735352
232,0.57373,0.286133,0.733887
233,0.508301,0.359375,0.773438
234,0.416016,0.45166,0.796387
235,0.228516,0.5625,0.76123
236,0.168457,0.628906,0.77002
237,0.082031,0.65625,0.718262
238,-0.015625,0.741211,0.674316
239,-0.100098,0.767578,0.602539
240,-0.141602,0.812988,0.534668
241,-0.133301,0.804199,0.443848
242,-0.163086,0.868652,0.395996
243,-0.150391,0.922363,0.363281
244,-0.177734,0.946777,0.282227
245,-0.144043,0.917969,0.180176
246,-0.087891,0.995117,0.10791
247,-0.088867,1.03418,0.039551
248,-0.010254,1.019531,-0.030273
249,0.026855,0.999023,-0.175293
250,0.119629,0.963867,-0.24707
251,0.275879,0.908691,-0.299316
252,0.291504,0.896973,-0.35791
253,0.362793,0.841309,-0.394531
254,0.418945,0.83252,-0.442871
255,0.459473,0.822266,-0.413086
256,0.495117,0.785645,-0.420898
257,0.481445,0.819336,-0.388184
258,0.52002,0.821289,-0.324219
259,0.529297,0.821289,-0.291992
260,0.553711,0.805664,-0.251465
261,0.592285,0.841797,-0.174316
262,0.692383,0.708496,-0.208008
263,0.78418,0.634277,-0.279785
264,0.810547,0.468262,-0.434082
265,0.769043,0.293945,-0.608887
266,0.648926,0.212891,-0.748535
267,0.560547,0.183594,-0.824219
268,0.48877,0.022949,-0.916016
269,0.431152,0.019531,-0.935547
270,0.378906,-0.020508,-0.973633
271,0.345215,-0.049316,-0.960938
272,0.277832,-0.085449,-0.986816
273,0.206543,-0.110352,-1.003906
274,0.144043,-0.139648,-1.007324
275,0.047363,-0.157227,-1.01416
276,-0.003906,-0.212891,-1.010254
277,-0.076172,-0.186035,-1.03418
278,-0.013672,-0.098145,-0.986816
279,0.031738,-0.128418,-1.003418
280,0.032227,-0.117676,-1.027832
281,0.063965,-0.10791,-1.033691
282,0.143555,-0.07373,-1.007324
283,0.208984,-0.032227,-0.996094
284,0.266602,-0.003906,-0.978516
285,0.300781,0.016113,-0.999023
286,0.38623,0.074707,-0.941895
287,0.42334,0.123047,-0.919434
288,0.512207,0.146973,-0.869629
289,0.61084,0.199219,-0.806641
290,0.663574,0.224609,-0.75
291,0.705566,0.244141,-0.716309
292,0.736328,0.262207,-0.664062
293,0.78418,0.270996,-0.609375
294,0.793457,0.279785,-0.591309
295,0.813965,0.293945,-0.556641
296,0.852051,0.304199,-0.496582
297,0.858398,0.29248,-0.434082
298,0.921387,0.321289,-0.383301
299,0.905273,0.295898,-0.354492
300,0.992188,0.416016,-0.21582
301,0.938965,0.354004,-0.224121
302,0.958984,0.365723,-0.135254
303,0.94873,0.378418,-0.095215
304,0.905273,0.373047,-0.053223
305,0.929199,0.433105,0.042969
306,0.920898,0.42334,0.09668
307,0.898926,0.469238,0.152344
308,0.893066,0.440918,0.195801
309,0.873535,0.464355,0.240723
310,0.843262,0.445801,0.295898
311,0.830078,0.472168,0.382324
312,0.79541,0.481934,0.453613
313,0.797852,0.471191,0.464844
314,0.711914,0.43457,0.539551
315,0.671387,0.422852,0.641602
316,0.608887,0.422852,0.686035
317,0.570801,0.397461,0.704102
318,0.489258,0.443848,0.729492
319,0.446289,0.430664,0.845215
320,0.355957,0.41748,0.827637
321,0.296387,0.392578,0.834473
322,0.256348,0.414551,0.904785
323,0.155273,0.388672,0.867676
324,0.062988,0.375977,0.911621
325,0.009766,0.403809,0.92041
326,-0.030273,0.38623,0.889648
327,-0.111816,0.399902,0.891602
328,-0.213379,0.343262,0.904785
329,-0.312012,0.338379,0.861816
330,-0.395508,0.320312,0.839844
331,-0.539551,0.32666,0.772461
332,-0.637207,0.344238,0.659668
333,-0.733398,0.236816,0.489746
334,-0.82666,0.241699,0.382812
335,-0.890625,0.247559,0.321289
336,-0.947266,0.209473,0.286133
337,-0.881348,0.208496,0.259277
338,-0.916504,0.197266,0.210449
339,-0.932617,0.236816,0.214355
340,-0.944336,0.200684,0.15332
341,-0.910156,0.163086,0.114258
342,-0.950684,0.187988,0.092773
343,-0.993652,0.186523,0.024414
344,-0.951172,0.178711,0.038574
345,-0.931152,0.21875,0.020996
346,-0.908203,0.269531,0.001465
347,-0.938965,0.334473,0.003418
348,-0.913574,0.417969,-0.003418
349,-0.787109,0.394043,-0.074219
350,-0.810059,0.547852,-0.105957
351,-0.762695,0.665527,-0.122559
352,-0.581543,0.645508,-0.126465
353,-0.562012,0.767578,-0.162109
354,-0.50293,0.853516,-0.188965
355,-0.406738,0.896484,-0.234863
356,-0.201172,0.874512,-0.249023
357,-0.23584,0.943359,-0.271973
358,-0.13916,0.926758,-0.335449
359,-0.03418,0.90332,-0.388672
360,0.064453,0.873535,-0.453125
361,0.095215,0.848633,-0.525391
362,0.130371,0.847168,-0.548828
363,0.191895,0.780762,-0.616699
364,0.216309,0.712402,-0.689453
365,0.26709,0.655762,-0.720703
366,0.297852,0.612305,-0.737793
367,0.324219,0.536133,-0.807617
368,0.339355,0.48877,-0.823242
369,0.355469,0.440918,-0.847168
370,0.341797,0.412598,-0.868164
371,0.334961,0.274414,-0.935059
372,0.32373,0.224121,-0.95752
373,0.333496,0.227539,-0.950195
374,0.296387,0.066406,-0.990723
375,0.280273,0.057617,-0.969727
376,0.25,-0.055176,-1.00293
377,0.231445,-0.041016,-0.98877
378,0.211914,-0.149414,-0.989258
379,0.141602,-0.277832,-0.985352
380,0.138672,-0.234863,-0.984863
381,0.07666,-0.293945,-0.972168
382,0.039062,-0.331543,-0.958496
383,-0.022949,-0.403809,-0.935547
384,-0.170898,-0.497559,-0.873535
385,-0.236328,-0.552246,-0.86084
386,-0.324707,-0.502441,-0.837891
387,-0.389648,-0.547852,-0.788574
388,-0.393555,-0.52002,-0.755371
389,-0.42627,-0.541016,-0.741699
390,-0.402344,-0.540527,-0.706543
391,-0.469238,-0.553711,-0.735352
392,-0.452148,-0.491699,-0.73291
393,-0.520996,-0.579102,-0.805664
394,-0.42627,-0.414062,-0.798828
395,-0.425781,-0.362305,-0.850098
396,-0.378418,-0.372559,-0.875977
397,-0.336914,-0.32959,-0.907227
398,-0.264648,-0.284668,-0.95166
399,-0.21582,-0.300781,-0.95752
400,-0.152832,-0.249512,-0.98291
401,-0.055664,-0.220703,-0.97998
402,-0.033691,-0.217773,-0.986816
403,0.00293,-0.208984,-1.00293
404,0.085938,-0.169434,-1.008301
405,0.154297,-0.118164,-1.005859
406,0.238281,-0.099121,-0.986328
407,0.268555,-0.100098,-0.973633
408,0.350098,-0.07666,-0.993164
409,0.422363,-0.066406,-0.952148
410,0.553223,-0.072266,-0.844238
411,0.618652,-0.135254,-0.807129
412,0.650391,-0.130859,-0.784668
413,0.688965,-0.141602,-0.780273
414,0.699707,-0.180664,-0.748047
415,0.763184,-0.219727,-0.669434
416,0.757812,-0.22998,-0.677734
417,0.785156,-0.254883,-0.632812
418,0.848145,-0.304688,-0.515137
419,0.905762,-0.365723,-0.401367
420,0.949219,-0.169922,-0.325684
421,0.981934,-0.18457,-0.271973
422,0.981445,-0.28125,-0.143066
423,0.963867,-0.279297,-0.083984
424,1.016113,-0.298828,0.092285
425,0.917969,-0.27002,0.143555
426,0.927734,-0.299316,0.311035
427,0.860352,-0.298828,0.401855
428,0.835449,-0.317383,0.552246
429,0.764648,-0.28125,0.604004
430,0.680664,-0.321777,0.644043
431,0.629395,-0.206543,0.734375
432,0.570801,-0.158691,0.779785
433,0.509277,-0.120605,0.825195
434,0.42334,0.009277,0.889648
435,0.285156,0.099609,0.935059
436,0.137695,0.084961,0.955078
437,0.104492,0.075195,0.991211
438,0.060547,0.074707,0.96875
439,-0.01709,0.050781,0.970215
440,-0.101074,0.083984,0.969238
441,-0.187988,0.083984,0.932129
442,-0.302246,-0.01416,0.911621
443,-0.32959,-0.059082,0.910645
444,-0.402832,-0.089844,0.889648
445,-0.463379,-0.131836,0.813965
446,-0.460938,-0.111816,0.846191
447,-0.499512,-0.222656,0.826172
448,-0.530273,-0.152344,0.811523
449,-0.539062,-0.132812,0.804199
450,-0.570801,-0.164551,0.780273
451,-0.675293,-0.078125,0.719727
452,-0.694336,-0.07959,0.655762
453,-0.739258,-0.060059,0.611816
454,-0.76123,-0.03418,0.570801
455,-0.860352,0.058594,0.476562
456,-0.882324,0.122559,0.441895
457,-0.868652,0.096191,0.385254
458,-0.939453,0.125488,0.27002
459,-0.902832,0.093262,0.205566
460,-0.952148,0.18457,0.183594
461,-0.95459,0.216797,0.154785
462,-0.966309,0.220215,0.125488
463,-0.905273,0.239746,0.108887
464,-0.939941,0.385742,0.04248
465,-0.870117,0.413574,0.041992
466,-0.791016,0.55127,0.02002
467,-0.805176,0.629883,-0.055176
468,-0.729004,0.681152,-0.061035
469,-0.646484,0.726074,-0.078613
470,-0.558594,0.810059,-0.086914
471,-0.467285,0.871582,-0.109863
472,-0.356934,0.903809,-0.080078
473,-0.275879,0.945801,-0.070312
474,-0.209961,0.999512,-0.074707
475,-0.111816,1.016602,-0.066406
476,0.010254,0.980957,-0.074219
477,0.057617,0.995117,-0.090332
478,0.210938,0.949707,-0.043457
479,0.290527,0.929199,-0.016113
480,0.408691,0.931641,0.013672
481,0.554688,0.877441,0.078125
482,0.694336,0.737793,0.116211
483,0.747559,0.760742,0.13623
484,0.755859,0.644531,0.15332
485,0.838379,0.510742,0.215332
486,0.850098,0.44043,0.252441
487,0.878418,0.478027,0.338379
488,0.853516,0.443359,0.331055
489,0.852539,0.398438,0.376953
490,0.820312,0.445312,0.393066
491,0.774902,0.536133,0.42627
492,0.725586,0.554199,0.451172
493,0.636719,0.544434,0.499023
494,0.559082,0.611328,0.577637
495,0.430176,0.655273,0.624023
496,0.330078,0.697754,0.635742
497,0.242676,0.69873,0.652832
498,0.149902,0.694824,0.681641
499,0.070801,0.687988,0.679688
500,-0.035156,0.70166,0.689941
501,-0.130859,0.67334,0.717285
502,-0.206543,0.617188,0.715332
503,-0.314453,0.626465,0.685547
504,-0.348145,0.611328,0.700195
505,-0.362305,0.613281,0.674316
506,-0.320312,0.661133,0.661621
507,-0.185547,0.732422,0.696777
508,-0.09668,0.807617,0.624023
509,0.05957,0.825195,0.605469
510,0.107422,0.836426,0.552246
511,0.192383,0.868652,0.469727
512,0.333008,0.871094,0.391113
513,0.467773,0.772461,0.351074
514,0.544922,0.795898,0.312012
515,0.62207,0.776855,0.264648
516,0.706055,0.740234,0.174316
517,0.853516,0.631348,0.005859
518,0.891602,0.470215,-0.197754
519,0.910156,0.42041,-0.266602
520,0.857422,0.424805,-0.375488
521,0.87207,0.382324,-0.400391
522,0.861816,0.334961,-0.436035
523,0.86084,0.322266,-0.457031
524,0.85498,0.333496,-0.48877
525,0.859863,0.287598,-0.490234
526,0.83252,0.292969,-0.530273
527,0.822266,0.287109,-0.556641
528,0.798828,0.288574,-0.589355
529,0.770996,0.301758,-0.63916
530,0.684082,0.32959,-0.707031
531,0.595703,0.320312,-0.767578
532,0.547852,0.262695,-0.826172
533,0.45752,0.396484,-0.836914
534,0.351562,0.377441,-0.880371
535,0.272461,0.478027,-0.865234
536,0.20166,0.52002,-0.851074
537,0.166992,0.640137,-0.833984
538,0.147461,0.622559,-0.787598
539,0.103027,0.696777,-0.705566
540,0.099609,0.745605,-0.660645
541,0.089355,0.827148,-0.621582
542,0.080078,0.805176,-0.588379
543,0.061523,0.87207,-0.512695
544,0.044922,0.914551,-0.421387
545,-0.007324,0.965332,-0.316895
546,-0.010254,0.979492,-0.243652
547,-0.060059,0.98584,-0.142578
548,-0.094238,1.057617,-0.067871
549,-0.068359,1.004883,-0.117676
550,-0.02832,0.984375,-0.203613
551,-0.012207,0.952637,-0.283691
552,0.066895,0.949219,-0.368652
553,0.162109,0.88623,-0.439941
554,0.285156,0.839844,-0.524902
555,0.318359,0.776367,-0.58252
556,0.362305,0.697754,-0.64502
557,0.390625,0.645996,-0.685059
558,0.456543,0.527832,-0.71875
559,0.427246,0.534668,-0.790039
560,0.459961,0.447266,-0.800781
561,0.483398,0.375488,-0.82373
562,0.512695,0.305176,-0.841797
563,0.480469,0.276367,-0.873535
564,0.495605,0.194824,-0.930176
565,0.538086,0.072266,-0.888184
566,0.527344,0.008301,-0.902344
567,0.539062,0.024414,-0.882812
568,0.503418,-0.016602,-0.979004
569,0.399902,-0.006836,-0.958496
570,0.399902,-0.01709,-0.92627
571,0.334473,-0.072754,-0.949707
572,0.263672,-0.146484,-1.003906
573,0.253906,-0.251465,-0.976074
574,0.172363,-0.335938,-0.985352
575,0.143555,-0.411133,-1.015625
576,0.11377,-0.376953,-0.942871
577,-0.035156,-0.285156,-1.001465
578,-0.138672,-0.293945,-0.88623
579,-0.11377,-0.37207,-1.037109
580,0.03125,-0.293945,-0.990723
581,0.050781,-0.275879,-0.981934
582,0.078125,-0.248047,-0.998047
583,0.093262,-0.214844,-1.020508
584,0.056641,-0.205566,-1.027344
585,0.144043,-0.07666,-1.006836
586,0.081055,0.043945,-0.987305
587,0.063965,0.273926,-0.928223
588,-0.000977,0.530273,-0.830566
589,0.002441,0.474609,-0.888184
590,-0.026367,0.256836,-1.009277
591,-0.01416,0.247559,-0.952637
592,-0.052734,0.205566,-0.979492
593,-0.213867,0.251465,-0.924316
594,-0.250488,0.273438,-0.967285
595,-0.26709,0.310059,-0.899902
596,-0.1875,0.149414,-1.001953
597,-0.079102,0.119141,-1.017578
598,-0.083496,0.141602,-1.008789
599,0.198242,0.604492,0.303711
600,0.016113,0.26416,-0.978516
601,0.032715,0.326172,-0.962891
602,0.068359,0.373047,-0.945312
603,0.142578,0.379395,-0.938477
604,0.236328,0.387695,-0.914551
605,0.270508,0.374512,-0.918945
606,0.282227,0.34082,-0.923828
607,0.397949,0.348145,-0.898438
608,0.447754,0.330078,-0.865234
609,0.429199,0.307617,-0.881348
610,0.395996,0.291504,-0.894531
611,0.373047,0.318848,-0.899414
612,0.253906,0.277832,-0.964844
613,0.175293,0.23877,-0.975586
614,0.025391,0.094238,-1.018066
615,-0.001465,0.033691,-1.025391
616,-0.037109,-0.098145,-1.01123
617,-0.072266,-0.271484,-0.972656
618,-0.058105,-0.344727,-0.961426
619,-0.088379,-0.455566,-0.896973
620,-0.063477,-0.563477,-0.821777
621,-0.112793,-0.72998,-0.721191
622,-0.188965,-0.813965,-0.640625
623,-0.138672,-0.834961,-0.541504
624,-0.179199,-0.962891,-0.402344
625,-0.197266,-0.930176,-0.270508
626,-0.137695,-1.026855,-0.108887
627,-0.100098,-1.085449,0.013184
628,-0.057129,-1.029785,0.044922
629,0.141602,-1.017578,0.05127
630,0.310547,-1.025879,0.055664
631,0.473633,-0.868164,0.050293
632,0.651855,-0.830078,0.094727
633,0.684082,-0.731934,0.039062
634,0.69043,-0.744141,0.02002
635,0.714355,-0.718262,-0.01123
636,0.77832,-0.683105,0.025391
637,0.814453,-0.571289,0.015625
638,0.975098,-0.307129,0.080566
639,1.019531,-0.133789,0.133789
640,1.006348,0.077148,0.229492
641,0.956543,0.216797,0.27002
642,0.921387,0.399902,0.216797
643,0.847168,0.563477,0.151855
644,0.710449,0.669922,0.050781
645,0.65625,0.746094,0.030273
646,0.547363,0.838379,0.111328
647,0.241211,0.963867,0.115723
648,-0.022461,0.98877,0.073242
649,-0.256836,0.980469,0.05127
650,-0.412598,0.919922,0.031738
651,-0.611328,0.77832,0.023926
652,-0.887695,0.427246,-0.088867
653,-0.955566,-0.039551,-0.181152
654,-0.958984,-0.303223,-0.228516
655,-0.822266,-0.593262,-0.220703
656,-0.719238,-0.635742,-0.280762
657,-0.575684,-0.64209,-0.388672
658,-0.509766,-0.764648,-0.400879
659,-0.196777,-0.931641,-0.335938
660,0.17041,-0.937012,-0.27832
661,0.547852,-0.83252,-0.207031
662,0.781738,-0.672852,-0.138184
663,0.916504,-0.433105,-0.079102
664,1.012207,-0.183594,-0.02832
665,1.003906,0.149902,0.063965
666,0.759766,0.613281,0.067383
667,0.445801,0.916992,0.010742
668,0.22168,1.026855,-0.128418
669,-0.003418,0.92334,-0.392578
670,-0.145996,0.819824,-0.541016
671,-0.158203,0.668457,-0.70459
672,-0.131348,0.673828,-0.741211
673,-0.178223,0.522949,-0.80957
674,-0.269043,0.373535,-0.879883
675,-0.619141,0.344238,-0.65918
676,-0.418945,0.144531,-0.816406
677,-0.326172,0.01709,-0.983398
678,-0.34668,-0.004883,-1.030273
679,-0.135742,-0.124512,-1.062012
680,-0.05127,-0.116211,-1.042969
681,0.080566,-0.155273,-0.944336
682,0.182617,-0.172852,-1.038086
683,0.177246,-0.178711,-0.987305
684,0.224121,-0.162598,-0.970703
685,0.234375,-0.197266,-0.983887
686,0.292969,-0.225586,-0.973633
687,0.267578,0.144531,-0.970215
688,0.344727,0.175781,-0.962402
689,0.391602,0.20166,-0.941895
690,0.353516,0.21875,-0.950195
691,0.303711,0.279297,-0.949219
692,0.357422,0.246094,-0.947754
693,0.275391,0.200684,-0.938965
694,0.240234,0.272949,-0.963379
695,0.225586,0.36377,-0.955566
696,0.03125,0.396484,-0.920898
697,-0.093262,0.375,-0.933594
698,-0.249512,0.245117,-0.978516
699,-0.044922,0.224609,-0.977051
700,0.14209,0.284668,-1.000488
701,0.141113,0.109863,-0.915039
702,0.223145,0.002441,-0.983398
703,0.305176,-0.044922,-1.03125
704,0.273926,-0.087891,-0.956055
705,0.497559,-0.069824,-0.931152
706,0.547852,-0.048828,-0.817383
707,0.519531,-0.084961,-0.88623
708,0.34375,-0.129883,-0.987793
709,0.158203,-0.152832,-1.080078
710,0.108887,-0.092285,-1.073242
711,0.118652,0.228516,-0.995605
712,0.166504,0.310547,-0.979004
713,0.25293,0.365234,-0.909668
714,0.310547,0.453125,-0.848633
715,0.410156,0.428711,-0.844727
716,0.406738,0.39502,-0.865723
717,0.483398,0.431641,-0.853027
718,0.582031,0.433594,-0.758301
719,0.652344,0.40332,-0.682129
720,0.670898,0.325684,-0.693359
721,0.707031,0.210449,-0.718262
722,0.720703,0.083008,-0.712891
723,0.842773,-0.029785,-0.637695
724,0.953613,-0.058594,-0.685059
725,0.904297,-0.153809,-0.574707
726,0.833496,-0.281738,-0.557617
727,0.709961,-0.5,-0.559082
728,0.620605,-0.674316,-0.473145
729,0.40625,-0.794922,-0.559082
730,0.274902,-0.790039,-0.589355
731,-0.186035,-0.66748,-0.738281
732,-0.411133,-0.470703,-0.832031
733,-0.476074,-0.125,-0.827148
734,-0.507324,0.171387,-0.852539
735,-0.472656,0.382812,-0.762207
736,-0.399414,0.635254,-0.685059
737,-0.248535,0.780273,-0.648926
738,-0.030762,0.744141,-0.658203
739,0.210449,0.804688,-0.581543
740,0.46875,0.80957,-0.431152
741,0.654297,0.693848,-0.337891
742,0.741211,0.628418,-0.272461
743,0.821777,0.575684,-0.257812
744,0.913086,0.29248,-0.291016
745,0.953125,0.065918,-0.361328
746,0.90918,-0.056641,-0.352539
747,0.773438,-0.396484,-0.528809
748,0.486816,-0.665527,-0.632324
749,0.174805,-0.794434,-0.623047
750,-0.115234,-0.838379,-0.592285
751,-0.062012,-0.883789,-0.595215
752,-0.219238,-0.830078,-0.58252
753,-0.472168,-0.768066,-0.523926
754,-0.604492,-0.603516,-0.523926
755,-0.700684,-0.418457,-0.589844
