Timestamp,X_Accel_g,Y_Accel_g,Z_Accel_g
56,-0.859863,0.224121,0.396973
57,-0.870605,0.249023,0.395996
58,-0.865234,0.193848,0.365723
59,-0.873047,0.158203,0.405273
60,-0.858887,0.141602,0.421387
61,-0.882324,0.073242,0.413086
62,-0.826172,0.077637,0.48291
63,-0.797852,0.060547,0.523926
64,-0.838867,-0.011719,0.540527
65,-0.759766,-0.027344,0.559082
66,-0.827637,-0.140137,0.547852
67,-0.772949,-0.151855,0.568848
68,-0.733887,-0.17041,0.582031
69,-0.74707,-0.203125,0.591309
70,-0.742676,-0.285645,0.556152
71,-0.722168,-0.354492,0.552246
72,-0.692871,-0.420898,0.536133
73,-0.67334,-0.483887,0.521484
74,-0.640625,-0.508789,0.496094
75,-0.582031,-0.574219,0.473633
76,-0.589355,-0.651367,0.476562
77,-0.499512,-0.679688,0.431152
78,-0.505859,-0.729492,0.442383
79,-0.438477,-0.773438,0.410645
80,-0.387207,-0.820312,0.386719
81,-0.328613,-0.84082,0.348633
82,-0.271484,-0.864258,0.347168
83,-0.263184,-0.937012,0.272461
84,-0.224121,-0.949707,0.222656
85,-0.206543,-0.980469,0.189941
86,-0.067871,-0.999023,0.119629
87,-0.077148,-0.990723,0.124023
88,-0.038574,-0.997559,0.104004
89,0.058105,-0.988281,0.063965
90,0.118164,-1.000488,0.042969
91,0.148438,-1.012207,0.012695
92,0.181641,-0.986816,0.005859
93,0.225098,-0.986328,0.027832
94,0.220703,-0.990723,0.016602
95,0.260254,-0.978516,0.003418
96,0.253418,-0.990234,0.027344
97,0.250488,-0.967773,0.064453
98,0.269043,-0.972168,0.047363
99,0.285645,-0.972168,0.033691
100,0.305664,-0.972168,0.026855
101,0.359863,-0.929199,0.01709
102,0.42041,-0.939453,-0.043457
103,0.449219,-0.91748,-0.046875
104,0.445801,-0.895508,-0.113281
105,0.467773,-0.891113,-0.228516
106,0.427734,-0.893555,-0.337402
107,0.430664,-0.840332,-0.41748
108,0.456543,-0.771973,-0.394043
109,0.462891,-0.782227,-0.504395
110,0.434082,-0.753418,-0.525879
111,0.449707,-0.721191,-0.572754
112,0.486328,-0.686523,-0.648926
113,0.45166,-0.631348,-0.687988
114,0.47168,-0.572266,-0.70166
115,0.450195,-0.567383,-0.74707
116,0.461426,-0.55957,-0.777832
117,0.427734,-0.521484,-0.786133
118,0.413086,-0.498047,-0.833008
119,0.384277,-0.476562,-0.867676
120,0.341797,-0.404785,-0.851074
121,0.291992,-0.395508,-0.934082
122,0.200684,-0.339844,-0.958008
123,0.16748,-0.317383,-0.959473
124,0.13916,-0.279297,-1.013672
125,0.080078,-0.227539,-1.021973
126,-0.01416,-0.15332,-0.994629
127,-0.07666,-0.096191,-0.972656
128,-0.060059,-0.080566,-1.038086
129,-0.117676,-0.063965,-1.028809
130,-0.189941,0.018066,-0.996094
131,-0.293945,0.067383,-0.99707
132,-0.380371,0.172363,-0.92041
133,-0.431152,0.186523,-0.894043
134,-0.470215,0.229492,-0.832031
135,-0.564453,0.230957,-0.756348
136,-0.608398,0.213379,-0.736328
137,-0.67627,0.211426,-0.703125
138,-0.722656,0.178223,-0.656738
139,-0.771484,0.164062,-0.578613
140,-0.814941,0.168457,-0.51416
141,-0.869629,0.144043,-0.402832
142,-0.909668,0.140137,-0.262207
143,-0.956055,0.164062,-0.175781
144,-0.963379,0.197754,-0.070312
145,-1.006348,0.135742,0.029785
146,-0.939941,0.186035,0.165527
147,-0.88623,0.202148,0.24707
148,-0.90918,0.195312,0.339355
149,-0.861328,0.176758,0.388184
150,-0.841309,0.147461,0.397949
151,-0.899902,0.0625,0.421387
152,-0.873047,-0.009277,0.42334
153,-0.881348,-0.057129,0.451172
154,-0.849121,-0.074219,0.479004
155,-0.841309,-0.106445,0.486328
156,-0.835449,-0.115723,0.470703
157,-0.810547,-0.107422,0.506348
158,-0.843262,-0.152344,0.494629
159,-0.826172,-0.161133,0.5
160,-0.768555,-0.193359,0.538574
161,-0.720215,-0.244141,0.572754
162,-0.718262,-0.215332,0.611816
163,-0.686523,-0.245117,0.647949
164,-0.666992,-0.26709,0.687012
165,-0.635254,-0.305176,0.675781
166,-0.619629,-0.36377,0.630859
167,-0.614258,-0.435547,0.573242
168,-0.640137,-0.473145,0.599609
169,-0.61377,-0.589844,0.481934
170,-0.613281,-0.609863,0.466309
171,-0.630859,-0.60498,0.386719
172,-0.605469,-0.697266,0.360352
173,-0.541504,-0.757812,0.27002
174,-0.541992,-0.785156,0.241699
175,-0.454102,-0.859375,0.188965
176,-0.374023,-0.905762,0.134766
177,-0.320312,-0.979492,0.072754
178,-0.250977,-0.959473,0.01709
179,-0.213867,-0.961426,-0.02832
180,-0.147949,-0.976562,-0.095215
181,-0.101074,-0.996582,-0.152832
182,-0.005859,-0.943848,-0.137695
183,0.099609,-0.976074,-0.175781
184,0.219727,-0.952637,-0.203125
185,0.33252,-0.951172,-0.265625
186,0.373535,-0.943848,-0.254395
187,0.458984,-0.911621,-0.228027
188,0.499023,-0.828125,-0.209473
189,0.548828,-0.837891,-0.280762
190,0.553711,-0.831055,-0.253906
191,0.611328,-0.809082,-0.282715
192,0.586914,-0.809082,-0.188477
193,0.632812,-0.779785,-0.232422
194,0.6875,-0.725098,-0.227051
195,0.837891,-0.560547,-0.244629
196,0.968262,-0.390137,-0.253906
197,0.930664,-0.302734,-0.259766
198,1.01416,-0.180664,-0.235352
199,0.977539,-0.139648,-0.227539
200,1.032715,-0.036133,-0.288086
201,0.98584,0.016602,-0.221191
202,1.006836,0.108887,-0.217285
203,1.004883,0.184082,-0.230957
204,0.985352,0.243164,-0.233887
205,0.976562,0.256348,-0.202637
206,0.958496,0.340332,-0.12207
207,0.952148,0.430664,-0.017578
208,0.897461,0.437988,0.002441
209,0.92041,0.48584,0.074219
210,0.895996,0.40918,0.137695
211,0.904785,0.402344,0.253418
212,0.865723,0.404297,0.335449
213,0.842773,0.321777,0.427734
214,0.79248,0.337891,0.493164
215,0.758789,0.333496,0.561035
216,0.693359,0.36084,0.625977
217,0.635254,0.350098,0.710938
218,0.556641,0.350098,0.754883
219,0.461426,0.337891,0.820801
220,0.365234,0.369629,0.86084
221,0.314453,0.341309,0.881836
222,0.237305,0.370605,0.882812
223,0.151367,0.379883,0.875977
224,0.069336,0.470215,0.867676
225,-0.039062,0.586426,0.816895
226,-0.141602,0.635742,0.724609
227,-0.187012,0.682129,0.668457
228,-0.158691,0.708008,0.628906
229,-0.221191,0.802246,0.574707
230,-0.205078,0.79248,0.549316
231,-0.227051,0.797852,0.504395
232,-0.267578,0.866699,0.42041
233,-0.230957,0.904297,0.376465
234,-0.243652,0.931152,0.290039
235,-0.183105,0.934082,0.257324
236,-0.163574,0.952148,0.194336
237,-0.143555,0.989746,0.197754
238,-0.094238,0.95752,0.163086
239,-0.157715,0.971191,0.077148
240,-0.102051,0.954102,0.074707
241,-0.100098,0.967773,0.071289
242,-0.068359,0.975586,0.049805
243,-0.097656,1.001953,0.04834
244,-0.038086,0.966309,0.025391
245,-0.035645,1.017578,-0.020508
246,-0.008301,1.000488,-0.044434
247,0.044434,0.974121,-0.076172
248,0.099121,0.998535,-0.090332
249,0.211914,0.999023,-0.103027
250,0.145996,0.979004,-0.126465
251,0.217285,0.980957,-0.117676
252,0.260742,0.982422,-0.178223
253,0.280762,0.926758,-0.165039
254,0.35498,0.913086,-0.171875
255,0.378906,0.906738,-0.188477
256,0.459473,0.84375,-0.220215
257,0.426758,0.902344,-0.226074
258,0.515625,0.822266,-0.275391
259,0.578125,0.803223,-0.302246
260,0.637207,0.73584,-0.353516
261,0.669434,0.566406,-0.460449
262,0.677734,0.539062,-0.525879
263,0.701172,0.430176,-0.602051
264,0.620605,0.348145,-0.734375
265,0.578613,0.313965,-0.795898
266,0.567383,0.29834,-0.82373
267,0.509277,0.227051,-0.88623
268,0.442383,0.158203,-0.91748
269,0.417969,0.175293,-0.938965
270,0.318359,0.152832,-0.975098
271,0.263672,0.128906,-0.994141
272,0.222656,0.120117,-1.028809
273,0.147461,0.146484,-0.999512
274,0.089844,0.135254,-1.01709
275,0.01709,0.187988,-1.007812
276,-0.03418,0.155762,-1.012207
277,-0.087402,0.168457,-0.989258
278,-0.186035,0.177246,-0.98584
279,-0.192383,0.229004,-0.976562
280,-0.21875,0.28418,-0.980469
281,-0.304688,0.333496,-0.911133
282,-0.369141,0.308105,-0.868652
283,-0.44043,0.380859,-0.82959
284,-0.452148,0.491699,-0.760742
285,-0.476074,0.500977,-0.728027
286,-0.463379,0.521484,-0.707031
287,-0.47168,0.560059,-0.673828
288,-0.464355,0.658691,-0.641113
289,-0.442871,0.663086,-0.597168
290,-0.443848,0.700684,-0.544922
291,-0.438965,0.719727,-0.527832
292,-0.440918,0.731934,-0.505371
293,-0.433594,0.762207,-0.440918
294,-0.474121,0.802734,-0.390625
295,-0.477539,0.782227,-0.352539
296,-0.474121,0.835449,-0.274414
297,-0.473633,0.802734,-0.253418
298,-0.479492,0.818359,-0.1875
299,-0.478027,0.84082,-0.136719
300,-0.489746,0.873535,-0.057617
301,-0.537109,0.808105,-0.000977
302,-0.563965,0.801758,0.060059
303,-0.563477,0.791504,0.114258
304,-0.601074,0.772949,0.15625
305,-0.605957,0.799316,0.161133
306,-0.571289,0.791992,0.15332
307,-0.436523,0.793945,0.161621
308,-0.546875,0.791992,0.088379
309,-0.523926,0.816406,0.081543
310,-0.51123,0.833984,0.065918
311,-0.494141,0.858398,0.058594
312,-0.463867,0.832031,0.033691
313,-0.452148,0.842285,0.019531
314,-0.467773,0.883301,0.002441
315,-0.424805,0.880371,-0.016602
316,-0.348633,0.90918,-0.022949
317,-0.282715,0.94043,-0.052734
318,-0.165039,0.952148,-0.100098
319,-0.059082,0.960938,-0.150391
320,0.000977,0.991699,-0.17334
321,0.149902,0.994141,-0.174805
322,0.25293,0.925293,-0.193359
323,0.320801,0.955566,-0.206055
324,0.446289,0.900391,-0.208984
325,0.484375,0.871094,-0.255371
326,0.581055,0.785156,-0.330078
327,0.686035,0.62207,-0.408203
328,0.757812,0.555176,-0.468262
329,0.778809,0.371582,-0.578613
330,0.956543,0.185547,-0.905762
331,0.729004,0.186523,-0.72168
332,0.662109,0.027344,-0.795898
333,0.646484,-0.089844,-0.806152
334,0.588379,-0.181641,-0.842773
335,0.539551,-0.313965,-0.836426
336,0.334961,-0.337402,-0.914551
337,0.27002,-0.420898,-0.894531
338,0.16748,-0.414551,-0.910645
339,-0.171875,-0.301758,-0.941895
340,-0.294922,-0.347168,-0.882812
341,-0.491211,-0.263672,-0.886719
342,-0.495117,-0.28125,-0.797852
343,-0.609863,-0.231934,-0.779785
344,-0.63623,-0.15918,-0.730469
345,-0.703613,-0.071289,-0.708984
346,-0.747559,0.039551,-0.682617
347,-0.750977,0.090332,-0.666504
348,-0.721191,0.146973,-0.629883
349,-0.743652,0.22998,-0.594727
350,-0.757812,0.378418,-0.535645
351,-0.743652,0.411621,-0.461426
352,-0.78125,0.476074,-0.425293
353,-0.736328,0.524414,-0.37793
354,-0.71875,0.562988,-0.348633
355,-0.683105,0.641602,-0.290527
356,-0.671875,0.677734,-0.241699
357,-0.661133,0.704102,-0.185059
358,-0.667969,0.726074,-0.095703
359,-0.603516,0.803711,-0.069336
360,-0.614258,0.799316,-0.018066
361,-0.568848,0.73584,0.060059
362,-0.548828,0.824219,0.09668
363,-0.563477,0.797363,0.133301
364,-0.540039,0.821289,0.188477
365,-0.48584,0.806641,0.234375
366,-0.438965,0.78418,0.317383
367,-0.406738,0.772949,0.370117
368,-0.393555,0.778809,0.442383
369,-0.389648,0.731445,0.509766
370,-0.409668,0.708496,0.542969
371,-0.436523,0.662598,0.58252
372,-0.449707,0.628906,0.596191
373,-0.510254,0.541992,0.605469
374,-0.571289,0.473633,0.609863
375,-0.546387,0.554688,0.599121
376,-0.633789,0.483398,0.563477
377,-0.635742,0.416992,0.563477
378,-0.799805,0.384766,0.494141
379,-0.79541,0.241211,0.416504
380,-0.893555,0.290527,0.286621
381,-0.923828,0.148438,0.208984
382,-0.942383,0.191406,0.112305
383,-0.996094,0.233887,0.025391
384,-0.871094,0.196289,0.0
385,-0.901367,0.209961,-0.114746
386,-0.931641,0.316406,-0.202637
387,-0.855957,0.416016,-0.184082
388,-0.802734,0.516602,-0.236328
389,-0.716309,0.641602,-0.274902
390,-0.556641,0.72168,-0.303223
391,-0.451172,0.762207,-0.330078
392,-0.369141,0.833496,-0.379395
393,-0.194824,0.907715,-0.337891
394,-0.105957,0.960938,-0.305176
395,0.022461,0.967285,-0.277344
396,0.176758,0.990723,-0.229004
397,0.543945,0.86377,-0.144043
398,0.800781,0.684082,-0.183105
399,0.919434,0.342285,-0.111328
400,1.001465,0.254883,-0.064453
401,0.986816,0.077637,-0.065918
402,1.028809,-0.000977,-0.047852
403,1.015625,-0.186523,-0.067383
404,0.955566,-0.256348,-0.211426
405,0.982422,-0.193359,-0.297363
406,0.928223,-0.35791,-0.33252
407,0.681641,-0.510254,-0.341797
408,0.684082,-0.581055,-0.533203
409,0.495605,-0.655762,-0.616211
410,0.240723,-0.748535,-0.692383
411,0.097656,-0.728516,-0.725586
412,0.078613,-0.66748,-0.759277
413,-0.041504,-0.695801,-0.746094
414,-0.102539,-0.583496,-0.84082
415,-0.149414,-0.532715,-0.838379
416,-0.335449,-0.52002,-0.818848
417,-0.37207,-0.449707,-0.82959
418,-0.385254,-0.342285,-0.867188
419,-0.544434,-0.339844,-0.758301
420,-0.671387,-0.195312,-0.785645
421,-0.539551,-0.082031,-0.808594
422,-0.601074,0.099609,-0.791504
423,-0.591797,0.184082,-0.78418
424,-0.560547,0.26123,-0.805176
425,-0.416016,0.370605,-0.807129
426,-0.257324,0.393066,-0.879883
427,-0.169922,0.328613,-0.963867
428,0.047852,0.318359,-1.036621
429,0.118652,0.208984,-0.948242
430,0.206055,0.193359,-0.980469
431,0.088867,0.140625,-1.01416
432,0.08252,0.108887,-0.990234
433,0.012207,0.040039,-0.978027
434,0.137207,0.090332,-1.029297
435,0.100586,0.058105,-1.006348
436,0.121582,0.046875,-1.012695
437,0.103027,0.085449,-1.027832
438,0.22168,0.139648,-1.016602
439,0.271973,-0.009277,-1.022461
440,0.283691,0.009277,-0.983398
441,0.357422,-0.069824,-0.939941
442,0.375,-0.128418,-0.979004
443,0.41748,-0.076172,-0.945312
444,0.356445,-0.11377,-0.955078
445,0.362793,-0.202637,-0.943359
446,0.349121,-0.176758,-0.952148
447,0.322266,-0.135742,-0.973633
448,0.303711,-0.138184,-0.972656
449,0.334961,-0.106445,-0.956543
450,0.257324,-0.216797,-0.964844
451,0.1875,-0.179688,-1.006348
452,0.038086,-0.153809,-1.001465
453,0.049316,-0.249023,-0.991211
454,-0.002441,-0.14209,-1.08252
455,0.138672,-0.374023,-0.945312
456,0.156738,-0.55127,-0.862793
457,0.125977,-0.648438,-0.799805
458,0.137207,-0.635742,-0.768066
459,0.130371,-0.70752,-0.734375
460,0.160645,-0.756836,-0.648926
461,0.184082,-0.848633,-0.572266
462,0.187988,-0.90332,-0.432617
463,0.179688,-1.001465,-0.26123
464,0.148926,-0.993652,-0.115723
465,0.069824,-0.987305,-0.008301
466,-0.056152,-0.986816,0.046387
467,-0.083008,-1.00293,0.15918
468,-0.027832,-0.997559,0.314453
469,0.016113,-0.943359,0.450195
470,-0.029785,-0.831055,0.548828
471,0.046875,-0.724121,0.669922
472,0.072266,-0.619629,0.777344
473,0.186523,-0.606445,0.791504
474,0.335449,-0.645508,0.758789
475,0.303223,-0.682617,0.63623
476,0.362793,-0.807129,0.481445
477,0.300781,-0.90625,0.350586
478,0.235352,-0.95752,0.242676
479,0.139648,-0.996582,0.124023
480,-0.027832,-0.995605,0.04248
481,-0.022949,-1.01709,-0.027832
482,-0.065918,-0.998535,-0.050293
483,-0.107422,-0.995605,-0.075684
484,-0.118164,-1.025879,-0.097168
485,-0.147949,-1.031738,-0.12793
486,-0.206543,-0.969238,-0.189941
487,-0.250488,-0.988281,-0.200684
488,-0.324707,-0.929199,-0.257324
489,-0.341309,-0.911621,-0.282227
490,-0.443359,-0.839355,-0.303223
491,-0.474609,-0.793945,-0.366699
492,-0.51709,-0.741211,-0.385254
493,-0.562012,-0.666504,-0.50293
494,-0.575684,-0.571777,-0.594727
495,-0.537109,-0.529297,-0.654297
496,-0.486328,-0.490723,-0.750488
497,-0.508301,-0.401855,-0.769043
498,-0.49707,-0.303711,-0.80957
499,-0.543457,-0.13623,-0.822266
500,-0.5,-0.011719,-0.836914
501,-0.48291,0.201172,-0.83252
502,-0.513672,0.375977,-0.844727
503,-0.504395,0.452637,-0.738281
504,-0.489258,0.513184,-0.692383
505,-0.441406,0.54834,-0.651855
506,-0.42041,0.652344,-0.579102
507,-0.331055,0.771484,-0.538574
508,-0.236328,0.857422,-0.487793
509,-0.169922,0.893555,-0.429688
510,-0.104492,0.952148,-0.393555
511,-0.112305,0.972656,-0.362793
512,-0.098633,0.939453,-0.330566
513,-0.097656,0.953125,-0.296875
514,-0.017578,0.974609,-0.302734
515,0.015625,0.998535,-0.277344
516,0.071289,0.993164,-0.225098
517,0.302734,0.956543,-0.186523
518,0.350098,0.918945,-0.141602
519,0.399902,0.94873,-0.121094
520,0.487305,0.903809,-0.127441
521,0.539551,0.893555,-0.130859
522,0.55127,0.871094,-0.133789
523,0.574219,0.799316,0.054199
524,0.676758,0.773438,0.090332
525,0.70752,0.678223,0.054199
526,0.719238,0.748535,0.041504
527,0.77002,0.629395,0.013184
528,0.879883,0.4375,0.021484
529,1.024414,0.148438,0.054199
530,1.033203,-0.129395,0.017578
531,0.967773,-0.42627,-0.026855
532,0.81543,-0.597656,-0.08252
533,0.648926,-0.786621,-0.174316
534,0.500488,-0.847168,-0.254883
535,0.327637,-0.929688,-0.342285
536,0.156738,-0.905762,-0.48584
537,0.015625,-0.871094,-0.55957
538,-0.131348,-0.734375,-0.636719
539,-0.319824,-0.575684,-0.767578
540,-0.501465,-0.389648,-0.812012
541,-0.575195,-0.226074,-0.77002
542,-0.600586,-0.131836,-0.790039
543,-0.568848,-0.036621,-0.814453
544,-0.525391,0.04834,-0.803223
545,-0.542969,0.130859,-0.842285
546,-0.509766,0.189941,-0.866699
547,-0.340332,0.26416,-0.888184
548,-0.261719,0.348145,-0.958496
549,-0.027832,0.297363,-0.955566
550,0.140137,0.266113,-0.950195
551,0.228027,0.289551,-0.938965
552,0.29834,0.248535,-0.920898
553,0.501953,0.299316,-0.854492
554,0.497559,0.357422,-0.838379
555,0.555664,0.379395,-0.780762
556,0.602539,0.457031,-0.685547
557,0.634766,0.48877,-0.642578
558,0.611816,0.52002,-0.650391
559,0.607422,0.535645,-0.65332
560,0.588867,0.557617,-0.639648
561,0.552246,0.562988,-0.649902
562,0.49707,0.589844,-0.650391
563,0.493652,0.666504,-0.628418
564,0.436035,0.688965,-0.622559
565,0.347168,0.721191,-0.633301
566,0.287598,0.816406,-0.538086
567,0.200684,0.841309,-0.525391
568,0.092285,0.826172,-0.575195
569,-0.065918,0.773438,-0.657715
570,-0.160645,0.65332,-0.724609
571,-0.096191,0.679688,-0.736816
572,-0.092773,0.643066,-0.776855
573,-0.133301,0.660645,-0.802734
574,-0.155273,0.55127,-0.842773
575,-0.211914,0.380371,-0.90918
576,-0.226562,0.264648,-0.935547
577,-0.283691,0.068848,-0.989258
578,-0.101074,0.030273,-1.004395
579,-0.088867,-0.036621,-1.032227
580,-0.149902,-0.015625,-0.54541
581,0.066406,-0.152344,-1.023926
582,0.083984,-0.192383,-0.995605
583,0.165039,-0.08252,-1.021484
584,0.250977,-0.056641,-0.993652
585,0.456055,0.054199,-0.932617
586,0.561035,0.143555,-0.869141
587,0.614746,0.20752,-0.813477
588,0.671875,0.166016,-0.786621
589,0.814941,0.141602,-0.631348
590,0.952148,0.126953,-0.459961
591,0.961914,0.037598,-0.391602
592,0.988281,-0.038086,-0.262695
593,1.001465,-0.076172,-0.228027
594,0.995605,-0.166504,-0.085938
595,1.007324,-0.206055,-0.055176
596,1.021973,-0.215332,0.0
597,0.960938,-0.334961,0.097168
598,0.892578,-0.470703,0.16748
599,0.875488,-0.493164,0.163086
600,0.850098,-0.462891,0.333008
601,0.807617,-0.476562,0.402344
602,0.730469,-0.561035,0.352539
603,0.687988,-0.631836,0.391113
604,0.557617,-0.665527,0.453613
605,0.525879,-0.678223,0.495605
606,0.487305,-0.692871,0.462402
607,0.379883,-0.668457,0.620117
608,0.309082,-0.674805,0.666504
609,0.233887,-0.677246,0.693359
610,0.189453,-0.662598,0.70752
611,0.11377,-0.665039,0.750977
612,0.080566,-0.643555,0.790527
613,0.03418,-0.634277,0.750488
614,0.007324,-0.655762,0.733398
615,-0.077637,-0.679688,0.697754
616,-0.149414,-0.708496,0.673828
617,-0.17334,-0.717285,0.630859
618,-0.253418,-0.734375,0.603516
619,-0.294434,-0.743164,0.568359
620,-0.364746,-0.757324,0.527832
621,-0.438477,-0.78125,0.435059
622,-0.484375,-0.775879,0.346191
623,-0.54541,-0.775879,0.298828
624,-0.591797,-0.750488,0.234375
625,-0.674805,-0.687988,0.137207
626,-0.828125,-0.538086,0.086914
627,-0.88623,-0.372559,0.116699
628,-0.938965,-0.160645,0.140137
629,-0.950684,0.085449,0.138672
630,-0.942383,0.241211,0.116211
631,-0.896973,0.370605,0.078125
632,-0.869629,0.441406,0.080566
633,-0.817871,0.562012,0.055664
634,-0.72168,0.643555,0.020508
635,-0.604004,0.805664,-0.030762
636,-0.533203,0.841797,-0.024414
637,-0.47168,0.773438,-0.157715
638,-0.474121,0.830566,-0.204102
639,-0.393066,0.824707,-0.296875
640,-0.296387,0.895996,-0.367188
641,-0.307129,0.838379,-0.443848
642,-0.212402,0.812012,-0.572754
643,-0.141602,0.70459,-0.700195
644,-0.092773,0.584961,-0.813965
645,-0.105469,0.416992,-0.933594
646,-0.080078,0.267578,-0.980957
647,-0.109863,0.113281,-0.989258
648,-0.125488,-0.060059,-1.021484
649,0.04248,-0.327148,-0.936523
650,0.085449,-0.479004,-0.901367
651,0.123047,-0.650391,-0.789062
652,0.125977,-0.829102,-0.60498
653,0.026367,-0.9375,-0.421875
654,0.058105,-0.989258,-0.149414
655,0.003418,-1.023438,-0.05957
656,-0.105469,-0.985352,0.147949
657,-0.219238,-0.958496,0.223633
658,-0.302734,-0.882812,0.296387
659,-0.42627,-0.791016,0.378906
660,-0.585938,-0.618164,0.475098
661,-0.741211,-0.422363,0.480957
662,-0.843262,-0.291016,0.390625
663,-0.941406,-0.141113,0.344727
664,-0.933594,-0.11084,0.190918
665,-0.959961,-0.112305,0.063965
666,-0.986816,-0.09668,0.098633
667,-1.122559,-0.000488,0.195312
668,-0.99707,0.149902,-0.068848
669,-0.886719,0.276367,-0.154297
670,-0.890137,0.343262,-0.148438
671,-0.854492,0.463379,-0.166992
672,-0.738281,0.616211,-0.189453
673,-0.51416,0.843262,-0.203125
674,-0.356445,0.87207,-0.145996
675,-0.191406,0.962891,-0.124512
676,-0.068359,0.987793,-0.112305
677,0.049805,0.995117,-0.10498
678,0.157715,1.010742,-0.131348
679,0.228027,0.942383,-0.095703
680,0.405273,0.930664,-0.104492
681,0.450684,0.896973,-0.103516
682,0.581543,0.81543,-0.151855
683,0.685059,0.693359,-0.179688
684,0.875977,0.55127,-0.207031
685,0.899414,0.459961,-0.240234
686,0.96875,0.287109,-0.275391
687,0.970215,0.094727,-0.322754
688,0.936523,0.011719,-0.407715
689,0.899902,-0.099121,-0.448242
690,0.844727,-0.216309,-0.562988
691,0.797363,-0.274414,-0.625
692,0.666504,-0.262695,-0.71582
693,0.601562,-0.301758,-0.788086
694,0.494141,-0.305176,-0.84082
695,0.410156,-0.341797,-0.878906
696,0.299805,-0.369629,-0.918945
697,0.122559,-0.350586,-0.94873
698,0.012207,-0.349121,-0.992188
699,0.04541,-0.318848,-0.984863
700,-0.006348,-0.260742,-1.012207
701,-0.077148,-0.217773,-0.981445
702,-0.094238,-0.245605,-1.012695
703,-0.181641,-0.139648,-1.001953
704,-0.243164,0.200684,-1.026367
705,-0.289551,0.047363,-0.979004
706,-0.250488,0.19873,-0.978027
707,-0.237305,0.375,-0.9375
708,-0.22168,0.556152,-0.77832
709,-0.191895,0.774414,-0.59375
710,-0.172852,0.916504,-0.415039
711,-0.057617,0.95459,-0.30127
712,0.152344,0.987305,0.013184
713,0.27832,0.958496,0.169434
714,0.413086,0.865723,0.268555
715,0.537109,0.752441,0.362793
716,0.638672,0.649414,0.486816
717,0.767578,0.366211,0.541504
718,0.791504,0.185547,0.480957
719,0.912598,-0.015137,0.536133
720,0.910156,-0.138184,0.335449
721,0.925781,-0.270508,0.377441
722,0.935547,-0.35791,0.290527
723,0.905762,-0.446289,0.159668
724,0.866211,-0.532227,0.061035
725,0.900391,-0.500488,0.053711
726,0.860352,-0.524902,-0.061523
727,0.797852,-0.578613,-0.225586
728,0.623047,-0.699707,-0.391113
729,0.369141,-0.837402,-0.523438
730,0.151367,-0.816406,-0.613281
731,0.003906,-0.881348,-0.577148
732,-0.206543,-0.90918,-0.43457
733,-0.345703,-0.910645,-0.245117
734,-0.333984,-0.97168,-0.078125
735,-0.268066,-0.934082,0.121094
736,-0.327148,-0.911133,0.359863
737,-0.26416,-0.804199,0.546387
738,-0.124023,-0.655762,0.685547
739,0.003418,-0.559082,0.790527
740,0.178223,-0.395508,0.846191
741,0.437988,-0.170898,0.854004
742,0.565918,-0.04834,0.825684
743,0.716797,0.019043,0.719238
744,0.533691,0.310059,0.777344
745,0.231934,0.51123,0.811035
746,0.184082,0.728027,0.63623
747,0.243164,0.909668,0.509766
748,0.27002,0.955078,0.30957
749,0.122559,0.979004,0.080566
